Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/01/2024,66.2,,-1.3(-1.93 %),"2,446,900",163.23,"546,000",37.04,67,67.5,66.2
23/01/2024,67.5,,-0.2(-0.30 %),"2,445,600",163.94,0,0,67.8,67.8,66.5
22/01/2024,67.7,,-0.1(-0.15 %),"1,775,900",119.8,"1,376,000",93.48,68.5,68.5,67
19/01/2024,67.8,,1.4(2.11 %),"3,305,300",224.2,0,0,66.7,68.4,66.7
18/01/2024,66.4,,0.1(0.15 %),"1,290,100",85.91,"664,000",44.55,66.4,67,66.4
17/01/2024,66.3,,-0.8(-1.19 %),"1,904,200",127.43,0,0,67.1,67.5,66.3
16/01/2024,67.1,,1.5(2.29 %),"1,938,100",129.27,"1,331,000",87.78,65.6,67.3,65.3
15/01/2024,65.6,,0.8(1.23 %),"1,312,000",86.16,0,0,65.3,66.1,65.2
12/01/2024,64.8,,-1.3(-1.97 %),"2,390,500",156.15,"1,422,000",93.19,66,66,64.8
11/01/2024,66.1,,-0.1(-0.15 %),"2,173,000",143.91,0,0,66.4,66.9,66
10/01/2024,66.2,,0.1(0.15 %),"1,883,100",125.46,"655,000",43.36,66.2,67.5,66.1
09/01/2024,66.1,,-0.5(-0.75 %),"2,177,500",144.62,0,0,66.7,67.4,66
08/01/2024,66.6,,-1.3(-1.91 %),"2,683,300",180.15,"2,080,000",141.23,68,68,66.6
05/01/2024,67.9,,-0.2(-0.29 %),"3,405,400",229.75,0,0,68.2,68.3,66.6
04/01/2024,68.1,,-0.8(-1.16 %),"2,526,000",173.32,0,0,69,69.1,68.1
03/01/2024,68.9,,0.5(0.73 %),"1,720,500",117.62,"4,378,900",299.52,68,68.9,67.7
02/01/2024,68.4,,1.4(2.09 %),"3,624,100",247.7,0,0,67.7,69.3,67.3
29/12/2023,67,,0(0.00 %),"2,217,700",149.93,"12,763,100",855.73,67.1,68.3,67
28/12/2023,67,,0(0.00 %),"1,859,800",124.86,"3,752,200",248.56,67.1,67.6,66.6
27/12/2023,67,,0.8(1.21 %),"2,866,200",192.17,"3,851,700",254.98,66.2,67.9,66
