Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/10/2024,81,,0.6(0.75 %),"5,878,300",470.55,22,0,80.6,81,79.3
16/10/2024,80.4,,-0.4(-0.50 %),"8,065,600",653.46,"314,000",25.21,80.8,82.3,80
15/10/2024,80.8,,0.5(0.62 %),"6,647,800",536.95,5,0,80.3,81.5,80.2
14/10/2024,80.3,,-0.8(-0.99 %),"5,907,400",477.87,"4,297,000",343.75,82,82.1,80.1
11/10/2024,81.1,,1.1(1.38 %),"6,900,400",554.07,14,0,80.2,81.1,79.5
10/10/2024,80,,3(3.90 %),"19,870,800","1,578.04","40,051",3.11,78,80.5,77.9
09/10/2024,77,,1.8(2.39 %),"8,346,300",638.93,"42,057",3.2,75.3,77.1,75.1
08/10/2024,75.2,,0.4(0.53 %),"2,771,300",207.73,75,0.01,75,75.4,74.6
07/10/2024,74.8,,-0.8(-1.06 %),"4,123,200",309.84,0,0,76,76.3,74.5
04/10/2024,75.6,,-0.4(-0.53 %),"3,189,400",242.09,"48,000",3.7,76,76.4,75.5
03/10/2024,76,,0(0.00 %),"7,165,200",549.79,29,0,76,77.3,76
02/10/2024,76,,-0.6(-0.78 %),"2,345,800",178.81,10,0,76.3,76.5,76
01/10/2024,76.6,,0.9(1.19 %),"6,912,000",531.41,"20,000",1.52,75.8,77.4,75.8
30/09/2024,75.7,,-0.2(-0.26 %),"3,473,400",264.18,9,0,75.9,76.6,75.6
27/09/2024,75.9,,-0.2(-0.26 %),"3,725,200",281.99,"13,630,000","1,037.24",76.3,76.4,75.2
26/09/2024,76.1,,0.6(0.79 %),"4,617,400",350.92,36,0,75.8,76.4,75.7
25/09/2024,75.5,,0.7(0.94 %),"5,135,300",387.6,"1,714,519",128.25,75.1,75.8,75.1
24/09/2024,74.8,,0.4(0.54 %),"3,044,400",226.29,"20,007",1.49,74.4,74.8,74
23/09/2024,74.4,,-0.3(-0.40 %),"1,836,800",137.24,0,0,74.7,75.3,74.4
20/09/2024,74.7,,0.3(0.40 %),"4,014,300",301.38,"4,323,519",321.9,75,75.7,74.6
