Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
24/12/2021,171,141.45,0(0.00 %),"7,727,500","1,344.45","506,600",92.66,171,175,168.1
23/12/2021,171,141.45,1(0.59 %),"9,870,200","1,709.57","164,300",29.89,169.9,175,166.6
22/12/2021,170,140.63,3.4(2.04 %),"8,679,300","1,475.13","200,000",31,168,171,166.2
21/12/2021,166.6,137.81,4.6(2.84 %),"7,522,000","1,246.36",0,0,162,166.7,160
20/12/2021,162,134.01,4.5(2.86 %),"5,033,600",816.28,"568,000",87.65,162,162.9,157.5
17/12/2021,157.5,130.29,-2.5(-1.56 %),"2,984,600",476.23,"60,000",8.93,159.7,161.6,157.2
16/12/2021,160,132.35,-1(-0.62 %),"957,300",153.32,"20,000",3.12,161,161.9,152.2
15/12/2021,161,133.18,4.25(2.71 %),"1,227,700",195.22,"1,054,300",161.05,156,161,156
14/12/2021,157,129.67,1(0.64 %),"942,300",147.66,"909,000",131.9,155.9,157.5,155.7
13/12/2021,156,128.84,2.3(1.50 %),"1,458,500",227.73,0,0,154.1,157.4,153.8
10/12/2021,153.7,126.94,-0.3(-0.19 %),"996,400",152.01,0,0,153,154,150.2
09/12/2021,154,127.19,2.9(1.92 %),"784,400",119.67,"137,500",20.28,150,154,150
08/12/2021,151.1,124.79,-0.8(-0.53 %),"648,400",98.25,"572,000",86.89,151.2,152,151.1
07/12/2021,151.9,125.45,0.9(0.60 %),"569,700",86.46,"1,409,000",217.8,150.5,152.5,150.5
06/12/2021,151,124.71,0(0.00 %),"1,098,300",165.74,0,0,151,153,145
03/12/2021,151,124.71,-1(-0.66 %),"1,148,800",175.87,0,0,152,155.5,151
02/12/2021,152,125.54,2.1(1.40 %),"1,004,300",152.24,"192,700",29.21,150,153.4,150
01/12/2021,149.9,123.8,0.7(0.47 %),"1,261,100",189.25,0,0,149,152,149
30/11/2021,149.2,123.22,-3.3(-2.16 %),"1,488,000",225.47,"909,000",129.08,152.7,153.9,149.2
29/11/2021,152.5,125.95,-5(-3.17 %),"1,470,900",225.91,"355,000",52.94,155,156,152.1
