Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/11/2023,61.3,,0.4(0.66 %),"1,182,700",71.73,"161,500",9.98,60.9,61.8,59.9
27/11/2023,60.9,,-0.9(-1.46 %),"1,253,800",77.17,"3,570,000",220.63,62,62.3,60.9
24/11/2023,61.8,,-1.5(-2.37 %),"2,092,400",129.98,"1,624,000",105.01,63.4,63.5,60.6
23/11/2023,63.3,,-1.6(-2.47 %),"1,594,500",102.59,0,0,65.5,65.5,63.3
22/11/2023,64.9,,0.3(0.46 %),"1,764,000",114.12,0,0,64.7,65.5,63.6
21/11/2023,64.6,,1(1.57 %),"1,393,000",89.45,0,0,64.9,64.9,63.6
20/11/2023,63.6,,-0.5(-0.78 %),"1,336,400",85.49,0,0,62.7,65,62.7
17/11/2023,64.1,,-1.9(-2.88 %),"2,889,900",186.74,0,0,66.7,67,63.4
16/11/2023,66,,0.2(0.30 %),"1,450,600",95.72,0,0,66.8,66.9,65.4
15/11/2023,65.8,,3.2(5.11 %),"3,867,100",254.24,0,0,63.6,66.9,63.5
14/11/2023,62.6,,0.6(0.97 %),"1,533,100",95.47,0,0,62.2,62.8,61.6
13/11/2023,62,,0.3(0.49 %),"1,203,300",74.35,"56,200",3.54,62,62.9,61
10/11/2023,61.7,,-1.1(-1.75 %),"1,581,800",98.23,0,0,62,63.4,61.7
09/11/2023,62.8,,-1(-1.57 %),"1,616,400",102.81,0,0,63.9,64.5,62.7
08/11/2023,63.8,,1.8(2.90 %),"2,102,400",130.48,0,0,62,63.9,60.5
07/11/2023,62,,-2(-3.12 %),"1,583,400",99.53,0,0,64,64,62
06/11/2023,64,,0.1(0.16 %),"1,132,500",72.35,"9,500,000",607.05,64,64.6,63
03/11/2023,63.9,,1.2(1.91 %),"1,619,400",102.11,0,0,63,63.9,61.7
02/11/2023,62.7,,3.2(5.38 %),"1,571,400",96.34,0,0,60.5,62.8,59.8
01/11/2023,59.5,,1.3(2.23 %),"1,807,900",105.84,0,0,58.2,59.5,57
