Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
28/02/2022,156,129.05,-2(-1.27 %),"426,900",67.24,0,0,158,159.9,156
25/02/2022,158,130.7,-1.5(-0.94 %),"572,500",91.45,0,0,161,161,158
24/02/2022,159.5,131.94,2.3(1.46 %),"989,000",156.7,0,0,156.5,163,155.6
23/02/2022,157.2,130.04,-0.3(-0.19 %),"459,600",72.45,0,0,157.4,159.5,156.5
22/02/2022,157.5,130.29,-2.8(-1.75 %),"559,100",88.34,0,0,156.3,159.8,156.3
21/02/2022,160.3,132.6,-3(-1.84 %),"957,200",154.52,0,0,163.4,163.4,160.1
18/02/2022,163.3,135.08,0.3(0.18 %),"1,183,000",192.01,"89,000",14.51,160,165,158.8
17/02/2022,163,134.84,4.9(3.10 %),"1,673,100",267.88,0,0,158,163,157.7
16/02/2022,158.1,130.78,-2.4(-1.50 %),"823,200",130.34,"47,600",7.53,160,160,157.5
15/02/2022,160.5,132.77,8.9(5.87 %),"1,575,800",245.91,"1,200,000",172.36,151.8,160.5,150
14/02/2022,151.6,125.41,1.8(1.20 %),"925,700",139.11,"665,000",99.48,148.5,151.6,148.1
11/02/2022,149.8,123.92,0.2(0.13 %),"487,500",73.1,0,0,150,151.5,148.1
10/02/2022,149.6,123.75,3(2.05 %),"1,433,500",212.35,0,0,148,149.6,146.9
09/02/2022,146.6,121.27,1.1(0.76 %),"585,500",86.19,0,0,146.5,148.5,145
08/02/2022,145.5,120.36,-2.4(-1.62 %),"502,000",73.11,0,0,146.4,147.7,145
07/02/2022,147.9,122.35,4.9(3.43 %),"611,900",89.84,"200,000",29.52,145,148.5,143
28/01/2022,143,118.29,1(0.70 %),"356,900",51.87,"128,200",18.63,143.1,147.2,143
27/01/2022,142,117.46,-5(-3.40 %),"727,700",104.05,0,0,146.5,146.5,142
26/01/2022,147,121.6,-6(-3.92 %),"969,400",145.83,"800,000",130.4,154.4,154.4,147
25/01/2022,153,126.56,10(6.99 %),"1,050,100",155.25,"1,050,000",150.15,144,153,141.1
