Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
17/03/2025,70.5,,-0.6(-0.84 %),"4,528,900",319.95,0,0,71.4,71.4,70.3
14/03/2025,71.1,,0.7(0.99 %),"7,301,100",520.75,0,0,70.5,71.9,70.4
13/03/2025,70.4,,1.7(2.47 %),"11,573,600",814.47,"992,000",68.35,68.7,71.2,68.7
12/03/2025,68.7,,-0.2(-0.29 %),"4,987,800",345.17,"1,548,000",106.66,68.9,69.7,68.7
11/03/2025,68.9,,0(0.00 %),"4,533,500",310.54,"992,000",68.35,68.2,68.9,68.1
10/03/2025,68.9,,-0.1(-0.14 %),"5,117,800",353.6,"144,000",9.96,69,69.9,68.7
07/03/2025,69,,-0.2(-0.29 %),"4,410,100",304.13,0,0,69.2,70,68.4
06/03/2025,69.2,,1(1.47 %),"4,342,500",298.11,"174,000",11.99,68.4,69.2,68.2
05/03/2025,68.2,,-0.9(-1.30 %),"6,222,600",431.26,0,0,69.3,70.2,68.2
04/03/2025,69.1,,1.1(1.62 %),"5,946,400",405.19,"70,000",4.9,68,69.1,67.4
03/03/2025,68,,0.3(0.44 %),"2,758,100",187.44,0,0,67.8,68.4,67.7
28/02/2025,67.7,,-0.7(-1.02 %),"3,925,400",266.3,0,0,68.4,68.5,67.5
27/02/2025,68.4,,0.1(0.15 %),"4,565,500",313.24,0,0,68.5,69.3,68.2
26/02/2025,68.3,,-0.1(-0.15 %),"2,082,800",142.09,0,0,68.4,68.6,68
25/02/2025,68.4,,0.8(1.18 %),"5,119,200",350.18,0,0,67.8,68.9,67.8
24/02/2025,67.6,,0(0.00 %),"3,245,600",218.22,"7,603,000",514.91,67.2,67.7,66.8
21/02/2025,67.6,,-0.4(-0.59 %),"2,315,500",156.51,0,0,68,68,67.2
20/02/2025,68,,0.3(0.44 %),"2,935,400",198.96,"324,000",22.06,68,68,67.5
19/02/2025,67.7,,1.3(1.96 %),"3,261,800",219.3,0,0,66.6,67.7,66.6
18/02/2025,66.4,,0(0.00 %),"2,602,400",173.37,"1,256,000",85.53,66.4,67.2,66
