Ngày,Giá (nghìn VNĐ) - Đóng cửa,Giá (nghìn VNĐ) - Điều chỉnh,Thay đổi,GD khớp lệnh - Khối lượng,GD khớp lệnh - Giá trị (tỷ VNĐ),GD thỏa thuận - Khối lượng,GD thỏa thuận - Giá trị (tỷ VNĐ),Giá (nghìn VNĐ) - Mở cửa,Giá (nghìn VNĐ) - Cao nhất,Giá (nghìn VNĐ) - Thấp nhất
12/12/2024,72.1,,-0.6(-0.83 %),"2,674,500",193.52,0,0,72.5,72.7,72.1
11/12/2024,72.7,,0(0.00 %),"2,857,600",207.85,0,0,73,73.7,72.2
10/12/2024,72.7,,-0.5(-0.68 %),"2,512,300",183.33,0,0,73,73.3,72.7
09/12/2024,73.2,,-0.2(-0.27 %),"2,810,900",206.13,"158,000",11.64,73.4,73.6,73.1
06/12/2024,73.4,,-0.3(-0.41 %),"5,635,400",415.96,0,0,74.1,74.2,73.2
05/12/2024,73.7,,1.6(2.22 %),"5,390,800",393.45,"515,100",37.42,71.9,73.7,71.8
04/12/2024,72.1,,-0.6(-0.83 %),"4,106,400",295.98,0,0,72.5,72.5,71.4
03/12/2024,72.7,,0.1(0.14 %),"2,928,400",212.95,"20,000",1.45,72.4,73,72.4
02/12/2024,72.6,,-0.6(-0.82 %),"2,724,700",198.45,"327,200",23.9,73.2,73.5,72.5
29/11/2024,73.2,,0.8(1.10 %),"4,424,300",322.4,"2,664,500",193.02,72.5,73.6,72.2
28/11/2024,72.4,,-0.3(-0.41 %),"3,106,100",225.58,0,0,72.9,73,72.2
27/11/2024,72.7,,0(0.00 %),"2,239,300",162.64,"2,631,000",191.26,72.5,72.9,72.4
26/11/2024,72.7,,0.5(0.69 %),"4,756,300",345.74,"1,993,000",143.89,72.3,73.1,72.1
25/11/2024,72.2,,1.2(1.69 %),"4,915,500",353.62,"338,000",24.41,71.2,72.5,71
22/11/2024,71,,-0.3(-0.42 %),"3,658,600",260.42,"420,000",30.24,71.3,71.6,70.8
21/11/2024,71.3,,1(1.42 %),"3,799,900",269.29,"649,600",45.67,70.5,71.5,70.1
20/11/2024,70.3,,0.3(0.43 %),"3,919,900",275.53,"100,000",7.05,69.9,70.9,69.1
19/11/2024,70,,-0.3(-0.43 %),"3,920,200",275.89,"5,011,000",352.42,70.6,71.4,70
18/11/2024,70.3,,-0.3(-0.42 %),"5,225,100",367.48,0,0,70.6,71.1,69.3
15/11/2024,70.6,,-0.8(-1.12 %),"5,685,500",404.86,0,0,71.1,71.7,70.6
