LƯU CHUYỂN TIỀN TỆ TRỰC TIẾP,Q3/2012,Q4/2012,Q1/2013,Q2/2013,Q3/2013
Giai đoạn,01/07-30/09,01/10-31/12,01/01-31/03,01/04-30/06,01/07-30/09
Hợp nhất,Mới nhất,Mới nhất,Hợp nhất,Mới nhất,Mới nhất
Kiểm toán,VST Tính,VST Tính,Soát xét,VST Tính,VST Tính
Công ty kiểm toán,,,EY,,
Ý kiến kiểm toán,,,Chấp nhận toàn phần,,
,,,,,
I. Lưu chuyển tiền từ hoạt động kinh doanh,,,,,
1. Tiền thu phí và hoa hồng,"3,258","-1,357",,"10,104","4,753"
2. Tiền thu từ các khoản nợ phí và hoa hồng,,,,,
3. Tiền thu từ các khoản thu được giảm chi,,,,,
4. Tiền thu từ các hoạt động kinh doanh khác,,,,,
5. Trả tiền bồi thường bảo hiểm,,,,,
6.Trả tiền hoa hồng và các khoản nợ khác của kinh doanh BH,,,,,
"7. Trả tiền cho người bán, người cung cấp dịch vụ","-2,339","3,448",,"-8,599","-3,268"
8. Trả tiền cho cán bộ công nhân viên,-243,-249,,-660,-234
9. Trả tiền nộp thuế và các khoản nợ nhà nước,-93,-112,,-212,-74
10. Trả tiền cho các khoản nợ khác,,,,,
11. Tiền tạm ứng cho CBCNV và ứng trước cho người bán,,,,,
12. Tiền thu khác từ hoạt động kinh doanh,250,"1,259",,"1,036","29,731"
13. Tiền chi khác từ hoạt động kinh doanh,-517,"-1,124",,"-1,236","-29,448"
Lưu chuyển tiền thuần từ HĐKD,315,"1,865",,433,"1,459"
II. Lưu chuyển tiền từ hoạt động đầu tư,,,,,
1. Tiền thu từ các khoản đầu tư vào đơn vị khác,"-4,112","5,538",,"3,344","3,055"
2. Tiền thu từ lãi các khoản đầu tư khác,,,,,
3. Tiền thu do bán tài sản cố định,-1,,,1,
4. Tiền thu hồi đầu tư góp vốn vào đơn vị khác,"6,902","-9,430",,"-3,893","-2,143"
5. Tiền mua tài sản cố định,88,-94,,-32,-14
6. Tiền thu khác từ hoạt động đầu tư,-233,-333,,16,42
7. Tiền chi khác từ hoạt động đầu tư,,,,,
Lưu chuyển tiền thuần từ hoạt động đầu tư,"2,645","-4,319",,-565,940
III. Lưu chuyển tiền từ hoạt động tài chính,,,,,
"1. Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu (tiền thu do các chủ sở hữu góp vốn)",,720,,,-24
"2. Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",,,,,
"3. Tiền vay ngắn hạn, dài hạn nhận được (Tiền thu do di vay)",,85,,50,
4. Tiền thu từ lãi tiền gửi,,,,,
5. Tiền chi trả nợ gốc vay,,,,,
6. Tiền chi trả nợ thuê tài chính,,,,,
"7. Cổ tức, lợi nhuận đã trả cho chủ sở hữu (Tiền lãi đã trả cho các nhà đầu tư vào doanh nghiệp)",-606,,,,"-1,021"
8. Tiền thu khác từ hoạt dộng tài chính,,,,,
9. Tiền chi khác từ hoạt động tài chính,"-1,264",397,,-70,-4
Lưu chuyển tiền thuần từ hoạt động tài chính,"-1,869","1,203",,-20,"-1,049"
Lưu chuyển tiền thuần trong kỳ,"1,091","-1,251",,-153,"1,350"
Tiền và tương đương tiền đầu kỳ,"4,240","5,330",,,"3,926"
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,-1,,,,
Tiền và tương đương tiền cuối kỳ,"5,330","4,078",,"3,926","5,276"
