Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
08/11/2022,17.2 ( 0.58 %),"4,061","36,320,700","8,943.78","4,910","40,474,200","8,243","-4,153,500"
07/11/2022,17.1 ( 0.59 %),"2,481","37,633,500","15,168.68","4,968","35,557,600","7,157","2,075,900"
04/11/2022,16.95 ( -3.14 %),"4,471","48,606,700","10,871.55","4,770","48,788,400","10,228","-181,700"
03/11/2022,17.5 ( 0 %),"2,622","21,232,800","8,097.94","4,189","25,631,900","6,119","-4,399,100"
02/11/2022,17.5 ( 1.74 %),"3,359","36,731,900","10,935.37","6,741","37,832,900","5,612","-1,101,000"
01/11/2022,17.2 ( 4.88 %),"5,728","40,666,100","7,099.53","6,411","39,408,100","6,147","1,258,000"
31/10/2022,16.35 ( -0.3 %),"3,845","18,444,100","4,796.91","3,101","21,169,500","6,827","-2,725,400"
28/10/2022,16.35 ( -1.51 %),"4,412","14,595,500","3,308.14","3,524","24,061,000","6,828","-9,465,500"
27/10/2022,16.55 ( 6.09 %),"5,218","30,397,100","5,825.43","3,918","29,614,800","7,559","782,300"
26/10/2022,15.55 ( 0.32 %),"1,900","11,577,700","6,093.53","2,112","17,576,200","8,322","-5,998,500"
25/10/2022,15.45 ( 0.32 %),"2,974","21,307,200","7,164.49","3,098","32,248,800","10,410","-10,941,600"
24/10/2022,15.4 ( -1.28 %),"2,474","17,472,900","7,062.61","3,195","21,876,800","6,847","-4,403,900"
21/10/2022,15.55 ( -2.81 %),"3,378","21,570,900","6,385.7","2,417","28,390,700","11,746","-6,819,800"
20/10/2022,15.95 ( -0.31 %),"4,931","13,409,200","2,719.37","2,245","16,410,000","7,310","-3,000,800"
19/10/2022,15.95 ( -0.31 %),"2,207","14,689,800","6,656","1,886","16,061,700","8,516","-1,371,900"
18/10/2022,15.95 ( -0.31 %),"2,395","12,336,700","5,151.02","2,939","14,513,700","4,938","-2,177,000"
17/10/2022,15.95 ( -1.54 %),"3,281","13,775,300","4,198.51","2,107","13,138,400","6,236","636,900"
14/10/2022,16.15 ( 0.94 %),"2,989","15,055,700","5,037.04","3,424","20,264,300","5,918","-5,208,600"
13/10/2022,16 ( 0 %),"3,563","17,256,700","4,843.31","3,121","17,897,000","5,734","-640,300"
12/10/2022,16 ( 3.9 %),"2,657","20,274,100","7,630.45","5,041","17,633,900","3,498","2,640,200"
