Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
06/12/2022,16.9 ( -7.14 %),"9,999","48,655,100","4,866","8,433","60,805,100","7,210","-12,150,000"
05/12/2022,18.15 ( 4.91 %),"12,506","72,652,800","5,809.44","8,652","61,484,100","7,106","11,168,700"
02/12/2022,17.3 ( 2.98 %),"6,630","45,023,500","6,790.87","5,802","38,720,800","6,674","6,302,700"
01/12/2022,16.8 ( 0 %),"9,194","49,763,300","5,412.58","9,374","53,992,100","5,760","-4,228,800"
30/11/2022,16.8 ( 3.7 %),"7,181","43,873,900","6,109.72","7,816","42,430,600","5,429","1,443,300"
29/11/2022,16.15 ( 0.31 %),"6,589","27,756,000","4,212.48","4,822","30,423,500","6,309","-2,667,500"
28/11/2022,16.1 ( 3.87 %),"4,493","25,851,200","5,753.66","5,555","31,447,000","5,661","-5,595,800"
25/11/2022,15.5 ( 2.65 %),"2,095","15,769,400","7,527.16","3,469","19,210,600","5,538","-3,441,200"
24/11/2022,15.1 ( 0.33 %),"4,054","17,482,300","4,312.36","2,704","19,364,400","7,161","-1,882,100"
23/11/2022,15.05 ( -2.9 %),"2,619","14,197,700","5,421.04","2,724","16,286,600","5,979","-2,088,900"
22/11/2022,15.5 ( 0 %),"6,631","27,486,000","4,145.08","4,504","29,664,400","6,586","-2,178,400"
21/11/2022,15.5 ( 0 %),"5,297","19,202,800","3,625.22","2,624","21,475,600","8,184","-2,272,800"
18/11/2022,15.5 ( 0 %),"5,408","28,597,200","5,287.94","3,565","28,058,900","7,871","538,300"
17/11/2022,15.5 ( 0 %),"3,661","19,300,000","5,271.78","3,226","25,848,000","8,012","-6,548,000"
16/11/2022,15.5 ( 5.44 %),"5,581","39,243,000","7,031.54","4,938","44,686,600","9,050","-5,443,600"
15/11/2022,14.65 ( -6.69 %),"3,709","23,042,100","6,212.48","2,589","38,572,400","14,899","-15,530,300"
14/11/2022,15.7 ( -3.68 %),"4,424","21,703,100","4,905.76","3,538","26,338,700","7,445","-4,635,600"
11/11/2022,16.3 ( 0 %),"2,645","23,940,100","9,051.08","3,943","34,778,700","8,820","-10,838,600"
10/11/2022,16.3 ( -6.86 %),"3,713","32,990,700","8,885.19","4,517","44,403,100","9,830","-11,412,400"
09/11/2022,17.5 ( 1.74 %),"3,021","28,052,000","9,285.67","5,016","30,456,000","6,072","-2,404,000"
