Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
25/10/2021,20.65(-0.96 %),-400,-0.01,100,0,500,0.01,"13,544,236",0%
22/10/2021,20.85(-0.71 %),"-174,300",-3.64,"1,800",0.04,"176,100",3.68,"13,543,836",0%
21/10/2021,21(-0.71 %),"-43,900",-0.93,"11,300",0.24,"55,200",1.17,"13,369,536",0%
20/10/2021,21.15(-0.70 %),"-57,600",-1.21,"11,700",0.25,"69,300",1.45,"13,383,236",0%
19/10/2021,21.3(-1.39 %),"24,400",0.52,"29,600",0.63,"5,200",0.11,"13,325,636",0%
18/10/2021,21.6(-1.82 %),"292,600",6.35,"339,800",7.38,"47,200",1.03,"13,350,036",0%
15/10/2021,22(1.62 %),"649,200",14.24,"662,700",14.54,"13,500",0.3,"13,642,636",0%
14/10/2021,21.65(-0.69 %),"621,000",13.5,"621,000",13.5,0,0,"14,291,836",0%
13/10/2021,21.8(0.23 %),"1,071,700",23.3,"1,074,400",23.36,"2,700",0.06,"14,912,836",0%
12/10/2021,21.75(0.00 %),"-8,300",-0.18,"34,500",0.76,"42,800",0.94,"15,984,536",0%
11/10/2021,21.75(3.57 %),"85,600",1.77,"85,600",1.77,0,0,"15,976,236",0%
08/10/2021,21(0.00 %),"36,400",0.77,"36,400",0.77,0,0,"16,061,836",0%
07/10/2021,21(-0.94 %),"-93,100",-1.96,"13,900",0.29,"107,000",2.25,"16,098,236",0%
06/10/2021,21.2(0.95 %),"26,300",0.56,"27,000",0.57,700,0.01,"16,005,136",0%
05/10/2021,21(2.19 %),"-121,900",-2.51,"30,800",0.65,"152,700",3.16,"16,031,436",3.67%
04/10/2021,20.55(-1.67 %),"828,300",16.97,"858,200",17.58,"29,900",0.62,"15,909,536",3.68%
01/10/2021,20.9(-3.46 %),"-21,600",-0.46,"39,100",0.79,"60,700",1.25,"16,737,836",3.61%
30/09/2021,21.65(-0.23 %),"18,300",0.4,"39,000",0.85,"20,700",0.45,"16,589,047",3.62%
29/09/2021,21.7(-1.81 %),"-12,500",-0.27,"1,200",0.03,"13,700",0.3,"16,607,347",3.62%
28/09/2021,22.1(0.23 %),"309,500",6.81,"351,200",7.72,"41,700",0.91,"16,594,847",3.62%
