Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/09/2024,31.2(1.63 %),"453,600",14.18,"465,200",14.54,"11,600",0.36,"115,385,890",0.49%
19/09/2024,30.7(0.33 %),"-22,000",-0.67,"10,000",0.31,"32,000",0.98,"115,835,290",0.47%
18/09/2024,30.6(-0.33 %),"-11,300",-0.34,"4,500",0.14,"15,800",0.48,"115,814,644",0.47%
17/09/2024,30.7(1.66 %),"7,300",0.22,"37,900",1.16,"30,600",0.93,"115,774,044",0.47%
16/09/2024,30.2(-0.82 %),"-43,800",-1.35,"1,300",0.04,"45,100",1.39,"115,753,144",0.47%
13/09/2024,30.45(-0.81 %),"-53,800",-1.65,"5,000",0.15,"58,800",1.8,"115,732,344",0.47%
11/09/2024,30.8(-0.48 %),"-92,700",-2.87,"14,500",0.45,"107,200",3.31,"115,572,044",0.48%
10/09/2024,30.95(0.49 %),"-45,200",-1.4,"13,300",0.41,"58,500",1.81,"115,564,974",0.48%
09/09/2024,30.8(-0.81 %),0,0,0,0,0,0,"115,400,374",0.49%
06/09/2024,31.05(0.81 %),"-58,900",-1.81,"119,000",3.68,"177,900",5.48,"114,910,174",0.51%
05/09/2024,30.8(-0.16 %),"-491,200",-15.16,"4,800",0.15,"496,000",15.31,"114,920,474",0.51%
04/09/2024,30.85(-1.75 %),"-85,000",-2.64,"23,700",0.74,"108,700",3.38,"114,897,074",0.51%
30/08/2024,31.4(-0.32 %),"14,000",0.44,"42,200",1.33,"28,200",0.89,"114,836,774",0.51%
29/08/2024,31.5(0.32 %),"609,200",19.43,"609,200",19.43,0,0,"114,723,674",0.51%
28/08/2024,31.4(0.32 %),"42,800",1.37,"118,100",3.72,"75,300",2.35,"115,246,926",0.49%
27/08/2024,31.3(-0.63 %),"-85,900",-2.7,0,0,"85,900",2.7,"115,291,595",0.49%
26/08/2024,31.5(0.00 %),"-66,400",-2.09,"7,000",0.22,"73,400",2.31,"115,265,695",0.49%
23/08/2024,31.5(-0.63 %),"68,000",2.17,"93,900",2.99,"25,900",0.82,"115,270,595",0.49%
22/08/2024,31.7(0.48 %),"26,200",0.83,"28,300",0.89,"2,100",0.07,"115,248,595",0.49%
21/08/2024,0(0.00 %),"-62,900",-1.95,"53,000",1.66,"115,900",3.61,"114,434,995",0.53%
