Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
29/07/2021,24(2.13 %),"124,900",2.96,"202,000",4.79,"77,100",1.83,"17,834,309",3.34%
28/07/2021,23.5(0.21 %),"21,890",5.1,"30,230",7.04,"8,340",1.94,"18,245,659",3.3%
27/07/2021,23.45(2.40 %),"147,400",3.41,"203,300",4.71,"55,900",1.3,"18,178,109",3.31%
26/07/2021,22.9(-2.97 %),"-102,100",-2.34,"3,100",0.07,"105,200",2.41,"18,325,509",3.29%
23/07/2021,23.6(0.43 %),"-181,500",-4.29,"5,600",0.13,"187,100",4.43,"18,223,409",3.3%
22/07/2021,23.5(0.43 %),"-15,750",-3.69,30,0.01,"15,780",3.7,"17,845,659",3.34%
21/07/2021,23.4(-8.59 %),"-56,190",-13.35,"1,030",0.25,"57,220",13.59,"17,841,759",3.34%
20/07/2021,25.6(0.20 %),"713,700",17.57,"719,300",17.7,"5,600",0.14,"17,322,509",3.39%
19/07/2021,25.55(-6.92 %),"35,400",0.91,"39,600",1.02,"4,200",0.11,"18,036,209",3.32%
16/07/2021,27.45(-0.90 %),"184,200",5.06,"184,800",5.07,600,0.02,"18,071,609",3.32%
15/07/2021,27.7(2.21 %),"57,530",15.64,"57,540",15.64,10,0,"18,536,509",3.28%
14/07/2021,27.1(-1.45 %),"42,900",11.53,"47,750",12.84,"4,850",1.31,"18,943,109",3.24%
13/07/2021,27.5(-1.79 %),"-201,900",-5.51,"8,200",0.22,"210,100",5.73,"19,260,109",3.21%
12/07/2021,28(-3.11 %),"-14,680",-3.99,"2,210",0.6,"16,890",4.59,"18,930,009",3.24%
09/07/2021,28.9(-3.34 %),"-14,240",-4.18,"3,010",0.87,"17,250",5.05,"18,933,009",3.24%
08/07/2021,29.9(-0.17 %),"-323,900",-9.36,"2,400",0.07,"326,300",9.43,"18,769,009",3.25%
07/07/2021,29.95(6.96 %),"1,274,900",36.68,"1,294,000",37.22,"19,100",0.54,"18,445,109",3.28%
06/07/2021,28(-6.98 %),"-310,900",-9.61,"13,600",0.43,"324,500",10.04,"19,720,009",3.16%
05/07/2021,30.1(1.01 %),"-79,800",-2.41,"3,800",0.07,"83,600",2.48,"19,409,109",3.19%
02/07/2021,29.8(-0.33 %),"-51,500",-1.55,"54,800",1.65,"106,300",3.2,"19,329,309",3.2%
