Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/04/2023,15.55(-1.58 %),"-149,200",-2.32,"1,100",0.02,"150,300",2.34,"2,201,147",4.87%
04/04/2023,15.75(1.61 %),"148,890",2.35,"166,000",2.61,"17,110",0.27,"2,117,347",4.88%
03/04/2023,15.5(0.65 %),"15,200",0.24,"100,100",1.55,"84,900",1.32,"2,277,607",4.87%
31/03/2023,15.4(0.00 %),"50,860",0.78,"56,600",0.87,"5,740",0.09,"2,354,187",4.86%
30/03/2023,15.35(-0.32 %),"-23,520",-0.36,0,0,"23,520",0.36,"2,408,887",4.86%
29/03/2023,15.35(0.33 %),"-1,745",-0.03,155,0,"1,900",0.03,"2,387,937",4.86%
28/03/2023,15.3(-1.29 %),"-17,850",-0.27,"3,100",0.05,"20,950",0.32,"2,366,742",0%
27/03/2023,15.45(-0.32 %),"19,700",0.3,"31,800",0.49,"12,100",0.19,"2,348,892",4.86%
24/03/2023,15.5(3.33 %),"-52,400",-0.81,"42,600",0.66,"95,000",1.47,"2,368,592",4.86%
23/03/2023,14.95(1.01 %),"160,600",2.38,"167,600",2.48,"7,000",0.1,"2,316,192",4.87%
22/03/2023,14.8(0.68 %),0,-0,"16,400",0.24,"16,400",0.24,"2,476,792",4.86%
21/03/2023,14.7(1.38 %),"-42,300",-6.99,0,0.06,"42,300",7.05,"2,476,792",4.86%
20/03/2023,14.45(-3.02 %),"2,700",0.04,"2,700",0.04,0,0,"2,465,492",4.86%
17/03/2023,14.9(0.00 %),"14,400",0.21,"25,700",0.38,"11,300",0.17,"2,409,632",4.86%
16/03/2023,14.85(-1.00 %),"-20,660",-0.31,"37,900",0.56,"58,560",0.87,"2,414,332",4.86%
15/03/2023,15(2.04 %),"42,900",0.64,"63,900",0.96,"21,000",0.32,"2,437,582",4.86%
14/03/2023,14.65(-1.01 %),"13,350",0.2,"28,000",0.41,"14,650",0.21,"2,464,482",4.86%
13/03/2023,14.75(-0.34 %),"71,500",1.05,"108,500",1.6,"37,000",0.55,"2,467,782",0%
10/03/2023,14.75(-0.34 %),"92,200",1.36,"138,800",2.05,"46,600",0.69,"2,539,282",4.85%
09/03/2023,14.8(0.68 %),"-15,000",-0.22,100,0,"15,100",0.22,"2,527,593",4.85%
