Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
06/05/2021,20.8(-2.35 %),"-236,300",-4.93,"30,200",0.63,"266,500",5.56,"4,244,224",4.61%
05/05/2021,21.3(-0.93 %),"5,750",1.23,"8,240",1.76,"2,490",0.53,"3,953,634",4.63%
04/05/2021,21.5(0.00 %),"29,300",0.62,"29,300",0.62,0,0,"4,065,424",4.62%
29/04/2021,21.5(5.13 %),"-52,700",-1.13,"510,800",10.75,"563,500",11.88,"4,627,340",4.57%
28/04/2021,20.45(-0.49 %),"3,080",0.63,"3,080",0.63,0,0,"4,047,024",4.62%
27/04/2021,20.55(-0.72 %),"-1,910",-0.4,160,0.03,"2,070",0.43,"3,987,224",4.63%
26/04/2021,20.7(2.99 %),"-504,000",-10.62,"4,500",0.09,"508,500",10.71,"4,586,340",4.57%
23/04/2021,20.1(6.91 %),"-90,600",-1.77,0,0,"90,600",1.77,"4,082,340",4.62%
22/04/2021,18.8(-5.29 %),"-1,100",-0.02,"1,000",0.02,"2,100",0.04,"3,991,740",4.63%
20/04/2021,19.85(2.32 %),"-104,890",-20.99,120,0.02,"105,010",21.01,"886,240",4.92%
19/04/2021,19.4(2.37 %),"-923,700",-17.58,"77,300",1.48,"1,001,000",19.06,"2,941,740",4.73%
16/04/2021,18.95(2.16 %),"-102,070",-19.3,"3,410",0.64,"105,480",19.94,"961,040",4.91%
15/04/2021,18.55(0.54 %),"6,100",0.11,"6,100",0.11,0,0,"997,340",0%
14/04/2021,18.45(0.27 %),"5,300",0.1,"9,000",0.16,"3,700",0.07,"1,003,440",4.91%
13/04/2021,18.4(-2.39 %),"-1,020",-0.19,0,0,"1,020",0.19,40,5%
12/04/2021,18.85(3.86 %),"6,100",0.11,"6,100",0.11,0,0,"998,540",4.91%
09/04/2021,18.15(3.71 %),"-100,000",-18.16,0,0,"100,000",18.16,40,5%
08/04/2021,17.5(0.29 %),0,0,0,0,0,0,40,5%
07/04/2021,17.45(0.00 %),"-4,600",-0.08,"1,500",0.03,"6,100",0.11,"4,640",5%
06/04/2021,17.45(-1.13 %),200,0,200,0,0,0,0,5%
