Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/10/2024,32.35(0.78 %),"-359,600",-11.63,"24,500",0.8,"384,100",12.43,"112,926,410",0.58%
17/10/2024,32.1(1.10 %),"-231,800",-7.4,"21,300",0.68,"253,100",8.08,"112,725,710",0.59%
16/10/2024,31.75(-1.40 %),"-221,200",-7.08,"4,000",0.13,"225,200",7.21,"112,665,610",0.59%
15/10/2024,32.2(-0.77 %),"-57,400",-1.87,"24,000",0.78,"81,400",2.65,"112,356,410",0.61%
14/10/2024,32.45(-1.22 %),"-250,600",-8.16,"62,600",2.04,"313,200",10.2,"112,301,210",0.61%
11/10/2024,32.85(-1.35 %),"-51,400",-1.72,"27,800",0.92,"79,200",2.63,"112,362,810",0.61%
10/10/2024,33.3(-0.89 %),"309,200",10.5,"310,200",10.53,"1,000",0.03,"112,385,910",0.61%
09/10/2024,33.6(0.90 %),"208,000",6.97,"212,700",7.12,"4,700",0.16,"112,686,090",0.59%
08/10/2024,33.3(4.88 %),"2,496,100",83.43,"2,505,900",83.75,"9,800",0.32,"112,883,990",0.59%
07/10/2024,31.75(0.79 %),"-14,800",-0.47,0,0,"14,800",0.47,"115,347,090",0.49%
04/10/2024,31.5(0.48 %),"-41,400",-1.3,"1,400",0.04,"42,800",1.34,"115,258,690",0.49%
03/10/2024,31.35(-0.32 %),"-83,600",-2.65,"4,800",0.15,"88,400",2.8,"115,182,290",0.5%
02/10/2024,31.45(-0.79 %),"-71,200",-2.26,"6,600",0.21,"77,800",2.46,"114,910,990",0.51%
01/10/2024,31.7(-0.78 %),"-268,100",-8.54,"8,000",0.25,"276,100",8.79,"114,762,090",0.51%
30/09/2024,31.95(-0.78 %),"187,500",5.98,"306,000",9.78,"118,500",3.8,"114,541,290",0.52%
27/09/2024,32.2(0.31 %),"-96,000",-3.07,"132,800",4.29,"228,800",7.36,"114,810,490",0.51%
26/09/2024,32.1(0.94 %),"247,800",7.98,"284,600",9.15,"36,800",1.17,"114,444,690",0.53%
25/09/2024,31.8(0.32 %),"-47,300",-1.52,"414,300",13.14,"461,600",14.66,"114,725,290",0.51%
24/09/2024,31.7(0.96 %),"193,800",6.12,"197,800",6.24,"4,000",0.13,"115,136,090",0.5%
23/09/2024,31.4(0.64 %),"92,100",2.88,"95,600",2.99,"3,500",0.11,"115,322,290",0.49%
