Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
12/08/2022,81.6(0.12 %),"119,400",9.74,"1,005,600",82.06,"886,200",72.31,"304,472,079",23.57%
11/08/2022,81.5(1.24 %),"177,200",14.44,"770,000",62.76,"592,800",48.31,"305,232,879",23.55%
10/08/2022,80.5(-0.37 %),"-73,800",-5.94,"171,000",13.77,"244,800",19.71,"305,585,579",23.54%
09/08/2022,80.8(-1.46 %),"47,300",3.82,"464,600",37.54,"417,300",33.72,"305,544,279",23.54%
08/08/2022,82(0.00 %),"-44,800",-3.67,"165,700",13.59,"210,500",17.26,"305,608,579",23.54%
05/08/2022,82(-0.61 %),"268,000",21.98,"663,800",54.43,"395,800",32.46,"305,372,679",23.55%
04/08/2022,82.5(3.77 %),"834,100",68.81,"1,258,200",103.8,"424,100",34.99,"306,012,379",23.53%
03/08/2022,79.5(0.76 %),"1,420,900",112.96,"1,445,000",114.88,"24,100",1.92,"306,892,559",23.52%
02/08/2022,78.9(2.47 %),"540,300",42.63,"918,300",72.45,"378,000",29.82,"308,136,959",23.49%
01/08/2022,77(3.08 %),"633,300",48.76,"833,900",64.21,"200,600",15.45,"307,919,059",23.49%
29/07/2022,74.7(-0.80 %),"-257,500",-19.24,"1,378,700",102.99,"1,636,200",122.22,"308,335,604",23.48%
28/07/2022,75.3(0.40 %),"246,800",18.58,"664,100",50.01,"417,300",31.42,"308,893,604",23.47%
27/07/2022,75(1.49 %),"236,300",17.72,"557,000",41.78,"320,700",24.05,"309,542,304",23.46%
26/07/2022,73.9(1.37 %),"315,900",23.35,"331,300",24.48,"15,400",1.14,"309,652,474",23.46%
25/07/2022,72.9(0.55 %),"-18,400",-1.34,"424,900",30.98,"443,300",32.32,"309,605,074",23.46%
22/07/2022,72.5(0.00 %),"108,200",20.46,"194,000",47.34,"85,800",26.88,"309,414,374",23.46%
21/07/2022,72.5(0.00 %),"-153,100",-11.1,"460,000",33.35,"613,100",44.45,"309,996,274",23.45%
20/07/2022,72.5(1.68 %),"122,800",8.9,"193,800",14.05,"71,000",5.15,"309,894,274",23.45%
19/07/2022,71.3(-0.97 %),"-380,600",-27.14,"178,900",12.76,"559,500",39.89,"309,944,374",23.45%
18/07/2022,72(-0.41 %),"-138,800",-9.99,"4,900",0.35,"143,700",10.35,"310,084,674",23.45%
