Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2023,81.1(-0.12 %),"-440,200",-35.55,"865,400",70.02,"1,305,600",105.57,"369,433,022",27.62%
19/12/2023,81.2(-0.37 %),"11,900",0.91,"646,700",52.31,"634,800",51.4,"368,992,822",27.63%
18/12/2023,81.5(-0.85 %),"-188,300",-15.5,"720,000",59.01,"908,300",74.51,"369,004,722",27.63%
15/12/2023,82.2(-2.61 %),"-1,628,000",-134.35,"568,800",47.07,"2,196,800",181.42,"368,816,422",27.64%
14/12/2023,84.4(0.84 %),"290,400",24.47,"501,500",42.24,"211,100",17.77,"367,188,422",27.67%
13/12/2023,83.7(-0.59 %),"-332,700",-27.96,"40,000",3.37,"372,700",31.33,"367,478,822",27.66%
12/12/2023,84.2(0.00 %),"-453,500",-38.17,"88,300",7.44,"541,800",45.61,"367,146,122",27.67%
11/12/2023,84.2(-0.94 %),"-958,700",-80.9,"42,800",3.61,"1,001,500",84.51,"366,692,622",27.68%
08/12/2023,85(-0.23 %),"-729,100",-62.06,"142,300",12.12,"871,400",74.18,"365,733,922",27.7%
07/12/2023,85.2(-0.81 %),"-103,500",-8.78,"139,900",11.98,"243,400",20.77,"365,004,822",27.72%
06/12/2023,85.9(0.59 %),"10,800",0.95,"200,500",17.14,"189,700",16.19,"364,901,322",27.72%
05/12/2023,85.4(-0.70 %),"-520,900",-44.41,"60,000",5.12,"580,900",49.53,"364,912,122",27.72%
04/12/2023,86(1.18 %),"83,800",7.22,"242,800",20.85,"159,000",13.63,"364,391,222",27.73%
01/12/2023,85(0.35 %),"-69,000",-5.81,"107,600",9.1,"176,600",14.91,"364,475,022",27.73%
30/11/2023,84.7(-0.47 %),"-251,300",-21.36,"155,100",13.16,"406,400",34.51,"364,550,155",27.73%
29/11/2023,85.1(-0.82 %),"-296,900",-25.3,"165,000",14.14,"461,900",39.44,"364,298,855",27.73%
28/11/2023,85.8(0.00 %),"-247,500",-21.04,"279,500",23.82,"527,000",44.86,"364,001,955",27.74%
27/11/2023,85.8(-0.23 %),"23,200",2.01,"186,100",15.92,"162,900",13.92,"363,754,455",27.74%
24/11/2023,86(0.58 %),"164,900",14.14,"204,200",17.5,"39,300",3.36,"363,777,655",27.74%
23/11/2023,85.5(-1.38 %),"-78,500",-6.73,"230,600",19.93,"309,100",26.66,"363,942,555",27.74%
