Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/07/2022,72.3(-0.14 %),"179,500",12.98,"218,100",15.77,"38,600",2.79,"309,939,974",23.45%
14/07/2022,72.4(0.84 %),"-71,600",-5.18,"78,000",5.65,"149,600",10.83,"309,157,074",23.47%
13/07/2022,71.8(-0.14 %),"-749,600",-53.82,"223,400",16.04,"973,000",69.86,"308,600,674",23.48%
12/07/2022,71.9(-0.14 %),"-593,200",-42.65,"41,200",2.96,"634,400",45.61,"308,572,256",23.48%
11/07/2022,72(-2.70 %),"-219,600",-15.81,"32,300",2.33,"251,900",18.14,"308,127,396",23.49%
08/07/2022,74(-1.99 %),"-49,900",-15.81,"514,400",2.33,"564,300",18.14,"307,442,896",0%
07/07/2022,75.5(3.71 %),"560,700",42.33,"665,300",50.23,"104,600",7.9,"307,392,996",23.5%
06/07/2022,72.8(-1.62 %),"-935,400",-68.1,"203,900",14.84,"1,139,300",82.94,"307,253,496",23.51%
05/07/2022,74(-0.13 %),"-632,300",-46.79,"172,500",12.77,"804,800",59.56,"306,985,896",23.51%
04/07/2022,74.1(0.14 %),"-143,300",-10.7,"328,200",24.5,"471,500",35.2,"306,265,328",23.53%
01/07/2022,74(-1.07 %),"-708,300",-52.41,"198,900",14.72,"907,200",67.13,"306,184,728",23.53%
30/06/2022,74.8(-0.93 %),"-199,168",-14.9,"174,000",13.02,"373,168",27.91,"305,636,028",23.54%
29/06/2022,75.5(-1.05 %),"-351,500",-26.56,"896,100",67.16,"1,247,600",93.72,"305,249,028",23.55%
28/06/2022,76.3(1.87 %),"-157,500",-12.02,"403,500",30.79,"561,000",42.8,"305,149,416",23.55%
27/06/2022,74.9(-0.13 %),"-172,800",-12.95,"322,900",24.29,"495,700",37.25,"305,134,016",23.55%
24/06/2022,75(-1.19 %),"-314,000",-23.55,"104,900",7.87,"418,900",31.42,"305,371,083",23.55%
23/06/2022,75.9(-0.13 %),"108,200",8.21,"194,000",14.72,"85,800",6.51,"304,979,083",23.56%
22/06/2022,76(-2.19 %),"-262,800",-19.97,"1,218,100",92.58,"1,480,900",112.55,"304,727,083",23.56%
21/06/2022,77.7(2.24 %),"-134,000",-10.41,"312,000",24.24,"446,000",34.65,"304,231,111",23.57%
20/06/2022,76(-0.13 %),"-372,800",-28.3,"338,600",26.07,"711,400",54.37,"303,928,511",23.58%
