Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2022,86.8(-0.69 %),"-270,800",-23.32,"592,300",50.96,"863,100",74.28,"300,708,429",23.65%
21/02/2022,87.4(0.23 %),"-26,400",-2.36,"284,400",24.73,"310,800",27.09,"300,939,729",23.64%
18/02/2022,87.2(-0.34 %),"195,500",17.02,"556,500",48.45,"361,000",31.43,"300,705,400",23.65%
17/02/2022,87.5(0.57 %),"428,500",37.44,"952,600",83.25,"524,100",45.81,"300,566,800",23.65%
16/02/2022,87(0.00 %),"166,700",14.45,"861,800",74.86,"695,100",60.41,"300,394,300",23.65%
15/02/2022,87(1.16 %),"153,100",13.89,"1,267,200",109.79,"1,114,100",95.9,"300,232,662",23.66%
14/02/2022,86(-4.44 %),"-226,338",-19.77,"797,100",69.66,"1,023,438",89.43,"301,192,442",23.64%
11/02/2022,90(-1.42 %),"280,200",25.57,"16,608,400","1,415.34","16,328,200","1,389.77","301,467,442",23.63%
10/02/2022,91.3(0.55 %),"590,800",54.02,"1,106,900",101.26,"516,100",47.23,"301,416,542",23.63%
09/02/2022,90.8(-1.30 %),"101,700",9.26,"776,300",70.56,"674,600",61.3,"302,136,442",23.62%
08/02/2022,92(-0.43 %),"-320,700",-29.19,"111,300",10.14,"432,000",39.33,"302,591,712",23.61%
07/02/2022,92.4(3.82 %),"484,500",44.26,"914,800",83.33,"430,300",39.07,"301,923,912",23.62%
28/01/2022,89(-2.20 %),"-386,800",-35.04,"477,300",43.34,"864,100",78.38,"301,759,812",23.62%
27/01/2022,91(-3.70 %),"-673,800",-61.69,"309,300",28.81,"983,100",90.5,"300,469,712",23.65%
26/01/2022,94.5(-1.36 %),"-397,500",-33.18,"1,292,100",114.89,"1,689,600",148.07,"300,248,012",23.66%
25/01/2022,95.8(3.01 %),"596,300",57.2,"1,131,800",106.41,"535,500",49.21,"301,245,112",23.63%
24/01/2022,93(4.26 %),"469,300",43.19,"758,400",69.45,"289,100",26.27,"302,098,712",23.62%
21/01/2022,89.2(2.41 %),"361,800",32.42,"640,000",56.8,"278,200",24.39,"235,901,040",23.64%
20/01/2022,84.4(-2.76 %),"-65,100",-4.86,"1,029,800",88.76,"1,094,900",93.62,"235,807,540",23.64%
19/01/2022,85.4(-2.51 %),"-434,400",-35.73,"321,600",27.81,"756,000",63.54,"236,568,340",23.62%
