Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
04/01/2023,49 ( -0.81 %),"1,370","1,625,300","1,186.35","1,595","2,634,700","1,652","-1,009,400"
03/01/2023,49.4 ( 2.92 %),"1,578","2,490,400","1,578.2","1,627","2,980,600","1,832","-490,200"
30/12/2022,48 ( 0.42 %),894,"2,321,400","2,596.64","1,787","3,976,000","2,225","-1,654,600"
29/12/2022,47.8 ( 0.21 %),"1,228","2,972,500","2,420.6","1,422","2,784,800","1,958","187,700"
28/12/2022,47.7 ( 0.42 %),"1,625","3,013,200","1,854.28","1,323","3,106,900","2,348","-93,700"
27/12/2022,47.5 ( 1.06 %),"2,611","4,972,200","1,904.33","1,794","5,132,900","2,861","-160,700"
26/12/2022,47 ( -5.62 %),"1,605","2,935,000","1,828.66","1,630","4,185,000","2,567","-1,250,000"
23/12/2022,49.8 ( 1.63 %),"1,265","2,275,600","1,798.89","1,837","2,419,600","1,317","-144,000"
22/12/2022,49 ( 1.03 %),"2,275","3,040,400","1,336.44","2,038","3,307,700","1,623","-267,300"
21/12/2022,48.5 ( 0.62 %),"2,292","3,098,100","1,351.7","1,706","2,948,500","1,728","149,600"
20/12/2022,48.2 ( 0 %),"3,252","5,412,400","1,664.33","1,878","4,657,000","2,480","755,400"
19/12/2022,48.2 ( -2.23 %),"2,351","3,144,100","1,337.35","1,480","3,403,500","2,300","-259,400"
16/12/2022,49.3 ( -2.76 %),"4,449","5,435,800","1,221.8","1,396","4,906,000","3,514","529,800"
15/12/2022,50.7 ( -4.34 %),"2,813","4,583,700","1,629.47","1,636","6,652,200","4,066","-2,068,500"
14/12/2022,53 ( 0 %),"2,400","4,056,500","1,690.21","2,160","5,146,500","2,383","-1,090,000"
13/12/2022,53 ( 4.95 %),"3,711","6,161,900","1,660.44","2,373","5,227,100","2,203","934,800"
12/12/2022,50.5 ( -6.65 %),"3,818","5,251,400","1,375.43","2,288","5,504,800","2,406","-253,400"
09/12/2022,54.1 ( -2.35 %),"2,509","4,324,300","1,723.52","1,917","4,789,900","2,499","-465,600"
08/12/2022,55.4 ( -0.18 %),"2,828","5,284,200","1,868.53","1,551","6,279,700","4,049","-995,500"
07/12/2022,55.5 ( 0.91 %),"1,920","4,989,100","2,598.49","1,881","5,114,400","2,719","-125,300"
