Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/02/2024,43.3 ( -3.35 %),"10,937","20,292,500","1,855.4","5,549","22,010,900","3,967","-1,718,400"
22/02/2024,44.8 ( -0.44 %),"6,515","11,208,600","1,720.43","4,197","13,841,100","3,298","-2,632,500"
21/02/2024,45 ( -2.49 %),"8,441","16,017,100","1,897.54","6,630","18,895,000","2,850","-2,877,900"
20/02/2024,46.15 ( 1.32 %),"7,477","19,139,400","2,559.77","10,099","23,787,500","2,355","-4,648,100"
19/02/2024,45.55 ( 6.67 %),"10,664","38,895,900","3,647.4","12,865","31,437,200","2,444","7,458,700"
16/02/2024,42.7 ( 1.79 %),"3,804","11,193,100","2,942.46","5,538","12,404,600","2,240","-1,211,500"
15/02/2024,41.95 ( 0.36 %),"3,075","6,157,400","2,002.41","3,260","8,497,500","2,607","-2,340,100"
07/02/2024,41.8 ( 1.95 %),0,0,0,0,0,0,0
06/02/2024,41 ( -0.61 %),"3,905","8,459,800","2,166.4","2,814","9,398,100","3,340","-938,300"
05/02/2024,41.25 ( 0.12 %),"3,100","6,835,300","2,204.94","2,361","7,864,400","3,331","-1,029,100"
02/02/2024,41.2 ( 0 %),"4,798","10,259,000","2,138.18","2,780","10,977,200","3,949","-718,200"
01/02/2024,41.2 ( -0.72 %),"7,396","12,101,800","1,636.26","2,568","10,457,000","4,072","1,644,800"
31/01/2024,41.5 ( -1.19 %),"5,597","9,455,700","1,689.42","2,783","12,108,400","4,351","-2,652,700"
30/01/2024,42 ( 0.48 %),"3,552","6,464,000","1,819.82","1,969","6,194,700","3,146","269,300"
29/01/2024,41.8 ( -0.48 %),"4,079","6,151,200","1,508.02","2,174","6,864,600","3,158","-713,400"
26/01/2024,42 ( -0.24 %),"3,874","7,461,900","1,926.15","1,892","7,596,800","4,015","-134,900"
25/01/2024,42.1 ( -0.94 %),"3,756","5,243,500","1,396.03","1,618","5,113,900","3,161","129,600"
24/01/2024,42.5 ( 0.35 %),"3,170","6,205,300","1,957.51","2,520","6,934,200","2,752","-728,900"
23/01/2024,42.35 ( -1.51 %),"6,004","9,337,200","1,555.16","2,985","10,732,600","3,596","-1,395,400"
22/01/2024,43 ( -0.12 %),"3,884","7,761,400","1,998.3","4,227","10,200,800","2,413","-2,439,400"
