Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
05/04/2023,52.2 ( 2.35 %),"1,846","3,370,900","1,826.06","1,845","3,410,500","1,849","-39,600"
04/04/2023,51 ( -3.04 %),"1,646","2,293,800","1,393.56","1,777","3,000,800","1,689","-707,000"
03/04/2023,52.6 ( 2.14 %),"1,964","3,822,200","1,946.13","4,127","5,175,500","1,254","-1,353,300"
31/03/2023,51.5 ( 3.83 %),"1,825","3,569,700","1,956","3,843","5,084,300","1,323","-1,514,600"
30/03/2023,49.55 ( 3.23 %),"1,900","3,044,400","1,602.32","3,048","3,330,400","1,093","-286,000"
29/03/2023,48 ( 0 %),"1,780","2,369,900","1,331.4","1,312","2,144,700","1,635","225,200"
28/03/2023,48 ( -0.83 %),"2,384","4,623,700","1,939.47","2,182","4,038,900","1,851","584,800"
27/03/2023,48.4 ( -1.22 %),"1,526","2,737,000","1,793.58","2,022","3,850,300","1,904","-1,113,300"
24/03/2023,49 ( 2.08 %),"1,582","4,114,500","2,600.82","3,270","5,020,700","1,535","-906,200"
23/03/2023,48 ( 0.63 %),"1,243","3,310,700","2,663.48","2,951","3,745,900","1,269","-435,200"
22/03/2023,47.65 ( 4.96 %),"2,531","6,480,800","2,560.57","4,677","6,859,600","1,467","-378,800"
21/03/2023,45.4 ( 6.57 %),"1,539","5,026,500","3,266.08","2,876","3,533,100","1,228","1,493,400"
20/03/2023,42.55 ( -1.96 %),"2,224","3,160,800","1,421.22","1,797","3,061,900","1,704","98,900"
17/03/2023,43.35 ( -2.58 %),"2,089","6,569,700","3,144.9","1,957","6,754,900","3,452","-185,200"
16/03/2023,44.5 ( -3.26 %),"2,202","2,908,800","1,320.98","2,041","3,916,100","1,919","-1,007,300"
15/03/2023,46 ( 2.68 %),"1,694","3,566,400","2,105.31","2,910","3,760,400","1,292","-194,000"
14/03/2023,44.75 ( -0.11 %),"3,504","3,777,600","1,078.08","3,958","4,941,700","1,249","-1,164,100"
13/03/2023,44.75 ( 4.31 %),"2,851","4,879,800","1,711.61","4,697","5,623,300","1,197","-743,500"
10/03/2023,42.85 ( 1.06 %),"2,789","3,763,200","1,349.3","2,906","4,319,100","1,486","-555,900"
09/03/2023,42.4 ( 0 %),"1,861","2,892,400","1,554.22","2,819","3,237,100","1,148","-344,700"
