Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
27/09/2023,45.1 ( 0.22 %),"6,894","11,857,900","1,720.03","3,699","9,866,300","2,667","1,991,600"
26/09/2023,45 ( -4.26 %),"4,746","7,147,700","1,506.05","3,690","7,410,500","2,008","-262,800"
25/09/2023,47 ( -2.08 %),"5,407","7,996,900","1,478.99","3,837","8,682,400","2,263","-685,500"
22/09/2023,48 ( -4.38 %),"10,246","11,941,000","1,165.43","3,830","12,722,700","3,322","-781,700"
21/09/2023,50.2 ( -0.99 %),"5,323","8,601,600","1,615.93","5,256","10,340,800","1,967","-1,739,200"
20/09/2023,50.7 ( 2.74 %),"6,135","8,212,900","1,338.7","3,115","7,231,900","2,322","981,000"
19/09/2023,49.35 ( 0.82 %),"6,812","11,757,100","1,725.94","4,926","11,864,300","2,409","-107,200"
18/09/2023,48.95 ( -3.07 %),"7,429","7,738,000","1,041.59","3,428","8,496,800","2,479","-758,800"
15/09/2023,50.5 ( 3.06 %),"6,014","15,968,200","2,655.17","4,939","18,634,400","3,773","-2,666,200"
14/09/2023,49 ( -5.95 %),"13,238","17,304,500","1,307.18","4,793","17,515,000","3,654","-210,500"
13/09/2023,52.1 ( -2.62 %),"10,293","16,777,200","1,629.96","4,425","16,769,800","3,790","7,400"
12/09/2023,53.5 ( 1.9 %),"8,196","12,731,100","1,553.33","3,228","11,374,100","3,524","1,357,000"
11/09/2023,52.5 ( -2.78 %),"9,998","11,822,600","1,182.5","5,297","14,293,000","2,698","-2,470,400"
08/09/2023,54 ( -2 %),"12,492","14,528,600","1,163.03","3,758","15,403,200","4,099","-874,600"
07/09/2023,55.1 ( -1.43 %),"7,611","12,575,900","1,652.33","3,576","13,950,300","3,901","-1,374,400"
06/09/2023,55.9 ( 1.08 %),"7,433","14,082,300","1,894.56","3,999","13,725,200","3,432","357,100"
05/09/2023,55.3 ( 1.1 %),"7,066","12,324,300","1,744.17","3,650","11,988,300","3,284","336,000"
31/08/2023,54.7 ( 0.18 %),"4,736","10,758,600","2,271.66","2,922","9,858,200","3,374","900,400"
30/08/2023,54.6 ( 0 %),"4,378","7,701,300","1,759.09","2,459","7,520,600","3,058","180,700"
29/08/2023,54.6 ( -0.18 %),"4,293","7,677,700","1,788.42","2,517","8,041,600","3,195","-363,900"
