Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
21/10/2021,77.9 ( -1.14 %),"6,691","9,815,500","1,466.97","4,088","10,445,400","2,555","-629,900"
20/10/2021,78.8 ( -0.76 %),"4,694","8,607,100","1,833.64","4,413","9,047,100","2,050","-440,000"
19/10/2021,79.4 ( 0.63 %),"4,062","12,570,300","3,094.61","5,998","9,246,300","1,542","3,324,000"
18/10/2021,78.9 ( 0.25 %),"5,154","8,179,700","1,587.06","4,538","7,702,300","1,697","477,400"
15/10/2021,78.7 ( -0.25 %),"9,073","8,477,200",934.33,"3,908","8,830,500","2,260","-353,300"
14/10/2021,78.9 ( -1.37 %),"11,714","13,256,300","1,131.66","4,380","13,940,400","3,183","-684,100"
13/10/2021,80 ( -1.11 %),"6,434","7,519,700","1,168.74","4,936","10,608,600","2,149","-3,088,900"
12/10/2021,80.9 ( -0.12 %),"6,495","12,039,700","1,853.69","7,109","13,740,800","1,933","-1,701,100"
11/10/2021,81 ( 1.38 %),"5,415","9,364,100","1,729.29","5,262","9,077,000","1,725","287,100"
08/10/2021,79.9 ( -0.12 %),"3,628","5,870,800","1,618.19","4,294","6,527,200","1,520","-656,400"
07/10/2021,80 ( -0.62 %),"3,569","4,692,800","1,314.88","4,308","5,480,800","1,272","-788,000"
06/10/2021,80.5 ( 1.39 %),"3,478","10,454,000","3,005.75","7,402","8,122,800","1,097","2,331,200"
05/10/2021,79.4 ( 1.79 %),"3,349","14,960,200","4,467.06","6,892","8,008,000","1,162","6,952,200"
04/10/2021,78 ( 1.3 %),"5,693","11,338,400","1,991.64","4,576","6,528,300","1,427","4,810,100"
01/10/2021,77 ( -1.66 %),"7,178","8,588,500","1,196.5","3,521","7,224,500","2,052","1,364,000"
30/09/2021,78.3 ( 0.13 %),"3,644","7,337,900","2,013.69","3,961","6,808,500","1,719","529,400"
29/09/2021,78.2 ( -0.38 %),"3,517","5,988,000","1,702.59","4,002","6,240,700","1,559","-252,700"
28/09/2021,78.5 ( 0.38 %),"6,024","10,741,200","1,783.07","4,363","7,926,200","1,817","2,815,000"
27/09/2021,78.2 ( -1.76 %),"5,060","9,622,000","1,901.58","5,069","9,232,500","1,821","389,500"
24/09/2021,79.6 ( 0.38 %),"5,443","9,524,800","1,749.92","7,025","9,229,500","1,314","295,300"
