Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
08/05/2023,49.4 ( 0.82 %),"1,002","2,449,300","2,444.41","1,508","1,898,000","1,259","551,300"
05/05/2023,49 ( -1.01 %),996,"1,339,300","1,344.68","1,285","1,927,700","1,500","-588,400"
04/05/2023,49.5 ( 0 %),"1,312","2,233,000","1,701.98","1,371","2,021,600","1,475","211,400"
28/04/2023,49.5 ( 4.21 %),0,0,0,0,0,0,0
27/04/2023,47.5 ( -1.04 %),"4,221","4,304,400","1,019.76","2,267","3,713,000","1,638","591,400"
26/04/2023,48 ( -4.38 %),0,0,0,0,0,0,0
25/04/2023,50.2 ( -0.59 %),"1,160","2,853,600","2,460","1,537","3,227,200","2,100","-373,600"
24/04/2023,50.5 ( 0.4 %),"1,248","2,094,100","1,677.96","1,215","2,505,900","2,062","-411,800"
21/04/2023,50.3 ( -0.79 %),"3,170","1,727,100",544.83,"1,139","1,276,000","1,120","451,100"
20/04/2023,50.7 ( 0.6 %),739,"1,021,700","1,382.54",668,"1,045,200","1,565","-23,500"
19/04/2023,50.4 ( -0.79 %),0,0,0,0,0,0,0
18/04/2023,50.8 ( 0.99 %),"1,203","2,384,200","1,981.88","1,146","4,215,500","3,678","-1,831,300"
17/04/2023,50.3 ( 0.6 %),911,"1,860,600","2,042.37",786,"3,382,000","4,303","-1,521,400"
14/04/2023,50 ( -0.99 %),"1,363","2,115,100","1,551.8","1,189","3,174,300","2,670","-1,059,200"
13/04/2023,50.5 ( -2.13 %),905,"2,179,500","2,408.29",919,"5,199,700","5,658","-3,020,200"
12/04/2023,51.6 ( 0.19 %),876,"2,856,800","3,261.19","1,638","3,769,400","2,301","-912,600"
11/04/2023,51.5 ( 3.41 %),"1,644","3,739,500","2,274.64","1,859","3,258,200","1,753","481,300"
10/04/2023,49.8 ( -1.78 %),"1,514","1,928,900","1,274.04","1,258","4,341,700","3,451","-2,412,800"
07/04/2023,50.7 ( -0.98 %),"1,358","1,303,100",959.57,"1,218","1,899,000","1,559","-595,900"
06/04/2023,51.2 ( -1.92 %),"1,839","1,681,100",914.14,"1,333","2,021,700","1,517","-340,600"
