Ngày,Thay đổi,Mua - Số lệnh,Mua - Khối lượng,Mua - KLTB 1 lệnh,Bán - Số lệnh,Bán - Khối lượng,Bán - KLTB 1 lệnh,Khối lượng ròng
23/11/2023,39 ( 0 %),"5,295","12,075,100","2,280.47","5,878","12,372,600","2,105","-297,500"
22/11/2023,39 ( -0.26 %),"5,301","8,076,000","1,523.49","3,786","8,873,300","2,344","-797,300"
21/11/2023,39.1 ( 0.39 %),"5,141","8,467,100","1,646.98","3,956","8,497,200","2,148","-30,100"
20/11/2023,38.95 ( 0 %),"6,868","10,639,300","1,549.11","4,766","8,343,500","1,751","2,295,800"
17/11/2023,38.95 ( -5.35 %),"17,717","27,092,000","1,529.15","9,764","27,129,900","2,779","-37,900"
16/11/2023,41.15 ( -0.72 %),"6,991","9,367,500","1,339.94","3,873","10,851,200","2,802","-1,483,700"
15/11/2023,41.45 ( 1.1 %),"5,912","15,109,200","2,555.68","7,356","15,282,600","2,078","-173,400"
14/11/2023,41 ( -0.85 %),"7,361","13,117,900","1,782.08","4,322","14,021,800","3,244","-903,900"
13/11/2023,41.35 ( -2.25 %),"7,388","11,044,500","1,494.92","3,786","12,974,000","3,427","-1,929,500"
10/11/2023,42.3 ( -1.4 %),"6,666","11,127,400","1,669.28","4,786","11,637,800","2,432","-510,400"
09/11/2023,42.9 ( 4.63 %),"9,086","27,483,200","3,024.79","8,554","22,810,700","2,667","4,672,500"
08/11/2023,41 ( 2.5 %),"6,311","12,510,500","1,982.33","3,967","11,259,800","2,838","1,250,700"
07/11/2023,40 ( -2.44 %),"4,295","6,592,700","1,534.97","3,151","8,351,600","2,650","-1,758,900"
06/11/2023,41 ( 1.23 %),"3,907","10,241,100","2,621.22","4,552","10,379,000","2,280","-137,900"
03/11/2023,40.5 ( 1.38 %),"4,081","11,700,900","2,867.16","5,504","13,966,400","2,538","-2,265,500"
01/11/2023,38.45 ( -1.41 %),"7,560","13,273,100","1,755.7","5,230","17,309,700","3,310","-4,036,600"
31/10/2023,39 ( -0.51 %),"4,946","11,932,900","2,412.64","5,721","13,258,200","2,317","-1,325,300"
30/10/2023,39.2 ( 0 %),"6,320","12,055,700","1,907.55","5,142","12,097,000","2,353","-41,300"
27/10/2023,39.2 ( -6.22 %),"14,162","28,331,300","2,000.52","8,250","29,937,100","3,629","-1,605,800"
26/10/2023,0 ( 0 %),"5,130","6,085,900","1,186.34","2,809","72,318,900","25,745","-66,233,000"
