stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,1. Thu nhập lãi và các khoản thu nhập tương tự,2. Chi phí lãi và các chi phí tương tự,I. Thu nhập lãi thuần,3. Thu nhập từ hoạt động dịch vụ,4. Chi phí hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối và vàng,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,5. Thu nhập từ hoạt động khác,6. Chi phí hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,"VII. Thu nhập từ góp vốn, mua cổ phần",VIII. Chi phí hoạt động,IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng (I+II+III+IV+V+VI+VII-VIII),X. Chi phí dự phòng rủi ro tín dụng,XI. Tổng lợi nhuận trước thuế (IX-X),7. Chi phí thuế TNDN hiện hành,8. Chi phí thuế TNDN hoãn lại,XII. Chi phí thuế TNDN,XIII. Lợi nhuận sau thuế (XI-XII),XIV. Lợi ích của cổ đông thiểu số,XV. Lợi nhuận sau thuế của cổ đông của Ngân hàng mẹ (XIII-XIV),Lãi cơ bản trên cổ phiếu (BCTC)
VCB,Q42013,,,6060.0,24848.0,89779.0,81853.0,7992.0,-66.0,195.0,196.0,-1.0,137.0,267854.0,274314.0,-6461.0,,,,64894.0,47127.0,17796.0,-29.0,3058.0,703.0,722.0,2374.0,-37.0,4086.0,2556.0,1948.0,-418.0,,1530.0,,,,6549.0,2227.0,3246.0,3.0,1072.0,,,467459.0,,32622.0,43951.0,31182.0,12769.0,330306.0,75.0,58.0,2014.0,15339.0,4399.0,17.0,10280.0,643.0,424232.0,43078.0,32421.0,23174.0,9201.0,9201.0,,,45.0,2822.0,122.0,82.0,7631.0,,150.0,467459.0,6767.0,4032.0,2735.0,791.0,359.0,432.0,151.0,7.0,61.0,523.0,15.0,508.0,384.0,2026.0,2252.0,499.0,1753.0,409.0,0.0,409.0,1344.0,8.0,1336.0,576.0
VCB,Q42014,,,8323.0,13272.0,142789.0,85712.0,57110.0,-32.0,10122.0,10127.0,-4.0,,316295.0,323332.0,-7037.0,,,,67085.0,49198.0,18180.0,-293.0,3607.0,,761.0,2869.0,-23.0,4446.0,2812.0,2136.0,-502.0,,1634.0,,,,8321.0,3078.0,3648.0,2.0,1592.0,,,574260.0,,54093.0,43238.0,33697.0,9541.0,418929.0,,,2209.0,11388.0,4803.0,18.0,6568.0,,529932.0,44181.0,32421.0,26650.0,,,,,45.0,3474.0,127.0,82.0,8076.0,,148.0,574260.0,7306.0,4048.0,3258.0,886.0,446.0,440.0,269.0,57.0,-19.0,871.0,88.0,783.0,138.0,2171.0,2755.0,1059.0,1696.0,356.0,1.0,357.0,1339.0,9.0,1329.0,539.0
VCB,Q42015,,,8519.0,19715.0,130734.0,91894.0,38840.0,0.0,9467.0,9468.0,-1.0,1.0,378542.0,387152.0,-8610.0,0.0,0.0,0.0,108055.0,42941.0,65818.0,-704.0,3557.0,0.0,763.0,2829.0,-36.0,5039.0,3386.0,2212.0,-558.0,0.0,1654.0,0.0,0.0,0.0,10281.0,3838.0,4842.0,2.0,1599.0,0.0,-1.0,673910.0,,41480.0,72135.0,51744.0,20392.0,499764.0,0.0,0.0,2479.0,11914.0,4991.0,19.0,6903.0,0.0,627772.0,46138.0,32421.0,26650.0,0.0,5725.0,0.0,0.0,45.0,4154.0,80.0,89.0,9228.0,167.0,0.0,673910.0,8509.0,4071.0,4437.0,1025.0,553.0,472.0,44.0,21.0,19.0,1040.0,148.0,892.0,-8.0,2347.0,3531.0,1351.0,2180.0,482.0,0.0,482.0,1698.0,9.0,1689.0,634.0
VCB,Q42016,,,9692.0,17387.0,151759.0,103076.0,48688.0,-4.0,4242.0,4280.0,-38.0,231.0,452683.0,460808.0,-8125.0,,,,130798.0,51924.0,79019.0,-145.0,3625.0,821.0,10.0,2829.0,-18.0,5639.0,3717.0,2519.0,-596.0,,1922.0,,,,12113.0,3300.0,5773.0,2.0,3073.0,,-34.0,788169.0,,54151.0,72238.0,53282.0,18956.0,590398.0,,2.0,10286.0,11800.0,6454.0,18.0,5327.0,,738874.0,49295.0,36023.0,35978.0,0.0,,,,45.0,4938.0,78.0,89.0,8023.0,144.0,,788169.0,10245.0,5362.0,4883.0,1238.0,708.0,530.0,284.0,111.0,-45.0,975.0,193.0,783.0,20.0,2478.0,4088.0,1897.0,2191.0,416.0,1.0,417.0,1774.0,7.0,1768.0,491.0
VCB,Q42017,,,10103.0,93616.0,232922.0,158992.0,73930.0,-1.0,9669.0,9750.0,-81.0,832.0,535321.0,543434.0,-8113.0,,,,129952.0,34688.0,95404.0,-140.0,3547.0,,866.0,2706.0,-25.0,6162.0,4198.0,2607.0,-642.0,,1964.0,,,,13211.0,4605.0,6026.0,6.0,2576.0,,-2.0,1035335.0,,171385.0,66942.0,55804.0,11138.0,708506.0,,23.0,18215.0,16198.0,8467.0,20.0,7711.0,,981269.0,54067.0,36022.0,35978.0,,,,,44.0,5916.0,94.0,83.0,11862.0,89.0,,1035335.0,12347.0,6570.0,5777.0,1516.0,940.0,576.0,332.0,87.0,-13.0,714.0,108.0,606.0,164.0,2434.0,5095.0,1692.0,3403.0,677.0,-2.0,675.0,2728.0,7.0,2721.0,756.0
VCB,Q42018,,,12792.0,10846.0,248256.0,185814.0,63442.0,-1000.0,2654.0,2725.0,-71.0,276.0,622358.0,632633.0,-10274.0,0.0,0.0,0.0,149296.0,35321.0,114251.0,-276.0,2477.0,0.0,909.0,1635.0,-67.0,6528.0,4460.0,2773.0,-704.0,0.0,2068.0,0.0,0.0,0.0,17500.0,4195.0,7410.0,7.0,5892.0,0.0,-4.0,1072983.0,,90685.0,76524.0,75245.0,1278.0,802223.0,0.0,26.0,21461.0,18175.0,8718.0,19.0,9439.0,0.0,1009094.0,63889.0,36322.0,35978.0,0.0,4995.0,0.0,0.0,345.0,7265.0,84.0,119.0,20029.0,69.0,0.0,1072983.0,15348.0,7367.0,7981.0,1957.0,1183.0,774.0,657.0,-68.0,,376.0,176.0,201.0,1145.0,1693.0,8997.0,2381.0,6617.0,1337.0,-1.0,1336.0,5280.0,4.0,5276.0,1467.0
VCB,Q42019,,,13778.0,34684.0,248729.0,189359.0,62370.0,-3000.0,1801.0,1890.0,-88.0,98.0,724290.0,734707.0,-10417.0,,,,167530.0,35699.0,132271.0,-441.0,2464.0,,952.0,1588.0,-75.0,6696.0,4435.0,3051.0,-789.0,,2261.0,,,,23909.0,11246.0,8150.0,5.0,4512.0,,-4.0,1223981.0,,92366.0,73622.0,71051.0,2571.0,928414.0,,20.0,21384.0,22422.0,10382.0,22.0,12018.0,,1138228.0,85753.0,42429.0,37089.0,,,,,345.0,9443.0,17.0,113.0,33670.0,82.0,,1223981.0,17455.0,8815.0,8640.0,2518.0,1632.0,886.0,843.0,30.0,7.0,396.0,144.0,252.0,10.0,3186.0,7481.0,1971.0,5510.0,1106.0,3.0,1110.0,4400.0,3.0,4397.0,1186.0
VCB,Q42020,,,15095.0,33139.0,267774.0,204519.0,64256.0,-1000.0,1954.0,1992.0,-38.0,,820420.0,839788.0,-19368.0,,,,156931.0,42149.0,115383.0,-600.0,2236.0,0.0,723.0,1588.0,-75.0,8540.0,5412.0,4212.0,-1084.0,,3128.0,,,,21447.0,9201.0,7206.0,7.0,5037.0,,-4.0,1327537.0,,41177.0,103584.0,100916.0,2667.0,1032114.0,52.0,15.0,21240.0,30496.0,9798.0,0.0,20698.0,,1228678.0,98859.0,42429.0,37089.0,,4995.0,,,345.0,12204.0,23.0,,44118.0,85.0,,1327537.0,17163.0,6773.0,10390.0,4270.0,1202.0,3069.0,943.0,16.0,,233.0,298.0,-65.0,39.0,3430.0,10963.0,3884.0,7079.0,1406.0,-1.0,1406.0,5674.0,6.0,5668.0,1528.0
VCB,Q42021,,,18012.0,22507.0,225395.0,180895.0,48500.0,-4000.0,2766.0,2823.0,-56.0,0.0,934774.0,960750.0,-25976.0,,,,170605.0,71123.0,99658.0,-175.0,2346.0,,760.0,1661.0,-75.0,8626.0,5553.0,4622.0,-1549.0,,3073.0,,,,29432.0,16259.0,7150.0,7.0,6020.0,,-4.0,1414765.0,,9468.0,109758.0,104044.0,5714.0,1135324.0,5.0,8.0,17388.0,31650.0,9339.0,,22310.0,,1303595.0,111171.0,42429.0,37089.0,,345.0,,,0.0,14977.0,-5.0,,87.0,0.0,,1414765.0,18067.0,7285.0,10781.0,3544.0,1130.0,2414.0,1173.0,-14.0,-85.0,806.0,236.0,570.0,31.0,3057.0,11813.0,3748.0,8064.0,706.0,902.0,1608.0,6457.0,6.0,6451.0,1739.0
VCB,Q42022,,,18349.0,92558.0,313592.0,283682.0,40750.0,-10840.0,1500.0,1544.0,-44.0,157.0,1120287.0,1145066.0,-24779.0,0.0,0.0,0.0,196171.0,100740.0,95513.0,-82.0,2194.0,0.0,782.0,1529.0,-118.0,7985.0,5170.0,4789.0,-1974.0,0.0,2815.0,0.0,0.0,0.0,61397.0,24933.0,9209.0,927.0,26332.0,0.0,-4.0,1814188.0,,67315.0,232511.0,222041.0,10470.0,1243468.0,0.0,3.0,25338.0,107564.0,12485.0,0.0,95079.0,0.0,1676200.0,137988.0,53130.0,47325.0,4995.0,4995.0,0.0,0.0,810.0,18133.0,-863.0,69720.0,67500.0,88.0,0.0,1814188.0,25534.0,10725.0,14809.0,4124.0,1793.0,2331.0,1188.0,4.0,-2.0,722.0,422.0,300.0,32.0,4565.0,14098.0,1679.0,12419.0,3407.0,-922.0,2486.0,9934.0,5.0,9928.0,2098.0
VCB,Q42023,,,14505.0,58105.0,335616.0,311150.0,30176.0,-5709.0,2495.0,2511.0,-16.0,511.0,1241675.0,1270359.0,-28684.0,,,,145780.0,67882.0,78010.0,-112.0,2225.0,,838.0,1529.0,-142.0,7708.0,5116.0,4907.0,-2314.0,,2593.0,,,,31114.0,12587.0,9200.0,848.0,8494.0,,-15.0,1839223.0,,1671.0,213842.0,193966.0,19876.0,1395695.0,118.0,0.0,19913.0,39442.0,19527.0,,19915.0,,1670680.0,168543.0,61696.0,55891.0,4995.0,810.0,,,810.0,22562.0,-983.0,85174.0,94.0,106.0,,1839223.0,25098.0,12297.0,12801.0,3899.0,2088.0,1810.0,893.0,-6.0,,1106.0,696.0,410.0,51.0,5752.0,10207.0,-1487.0,11693.0,2230.0,104.0,2333.0,9360.0,5.0,9355.0,1674.0
VCB,Q42024,,,14268.0,49340.0,389296.0,383376.0,6920.0,-1000.0,4576.0,4608.0,-32.0,,1418037.0,1449220.0,-31183.0,,,,167383.0,86800.0,80830.0,-246.0,2228.0,,774.0,1529.0,-75.0,8093.0,5531.0,5073.0,-2510.0,,2562.0,,,,30862.0,14503.0,8865.0,992.0,6516.0,,-14.0,2085397.0,,78237.0,234653.0,223273.0,11380.0,1514665.0,,1.0,24125.0,34760.0,13990.0,,20770.0,,1886441.0,198956.0,61696.0,55891.0,,4995.0,,,,27453.0,-968.0,,110679.0,,,2085397.0,23581.0,9739.0,13842.0,3369.0,2445.0,924.0,1586.0,4.0,3.0,1834.0,549.0,1285.0,66.0,7040.0,10670.0,-32.0,10703.0,2274.0,-142.0,2133.0,8570.0,5.0,8565.0,1533.0
