stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,1. Thu nhập lãi và các khoản thu nhập tương tự,2. Chi phí lãi và các chi phí tương tự,I. Thu nhập lãi thuần,3. Thu nhập từ hoạt động dịch vụ,4. Chi phí hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối và vàng,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,5. Thu nhập từ hoạt động khác,6. Chi phí hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,"VII. Thu nhập từ góp vốn, mua cổ phần",VIII. Chi phí hoạt động,IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng (I+II+III+IV+V+VI+VII-VIII),X. Chi phí dự phòng rủi ro tín dụng,XI. Tổng lợi nhuận trước thuế (IX-X),7. Chi phí thuế TNDN hiện hành,8. Chi phí thuế TNDN hoãn lại,XII. Chi phí thuế TNDN,XIII. Lợi nhuận sau thuế (XI-XII),XIV. Lợi ích của cổ đông thiểu số,XV. Lợi nhuận sau thuế của cổ đông của Ngân hàng mẹ (XIII-XIV),Lãi cơ bản trên cổ phiếu (BCTC)
ACB,Q42007,,,4927.0,5145.0,28612.0,28448.0,164.0,0.0,565.0,567.0,-2.0,0.0,31301.0,31436.0,-135.0,,,,9148.0,1674.0,7474.0,-20.0,1223.0,940.0,196.0,283.0,0.0,540.0,499.0,64.0,-23.0,0.0,41.0,0.0,0.0,0.0,6253.0,4933.0,1225.0,0.0,95.0,0.0,0.0,87149.0,,655.0,7456.0,7456.0,0.0,55855.0,1.0,323.0,11689.0,3238.0,789.0,0.0,2433.0,15.0,79215.0,7934.0,2630.0,2630.0,0.0,0.0,0.0,0.0,0.0,3527.0,3.0,0.0,1777.0,,0.0,87149.0,1388.0,1019.0,369.0,68.0,12.0,56.0,-17.0,,373.0,28.0,36.0,-8.0,120.0,242.0,650.0,33.0,618.0,36.0,,36.0,582.0,,582.0,
ACB,Q42008,,,9309.0,2121.0,24172.0,24172.0,152.0,-1.0,210.0,345.0,-135.0,,34604.0,34833.0,-229.0,,,,24363.0,24363.0,22080.0,-230.0,1309.0,,1309.0,1265.0,-118.0,783.0,783.0,51.0,,,51.0,,,,17535.0,14114.0,2439.0,,983.0,,,114195.0,,5622.0,9693.0,9693.0,,60735.0,34.0,299.0,16756.0,18951.0,18942.0,35768.0,9.0,,106435.0,7761.0,6356.0,6356.0,,,,,,716.0,10.0,,689.0,,,114195.0,3899.0,2731.0,1168.0,,,,,,,,,,,,1168.0,,1168.0,154.0,,154.0,1014.0,,1014.0,
ACB,Q42009,,,6758.0,1742.0,36698.0,36695.0,,,,,,,61856.0,62358.0,-502.0,,,,32806.0,32806.0,,,1197.0,,1197.0,,,873.0,873.0,,,,,,,,30184.0,,2396.0,,27788.0,,,172113.0,,,8902.0,8902.0,,88467.0,,270.0,26583.0,27541.0,27494.0,,48.0,,162020.0,10093.0,7814.0,7814.0,,,,,,966.0,,,1313.0,,,172113.0,3560.0,2714.0,846.0,,,,,,,,,,,,846.0,,846.0,192.0,,192.0,654.0,,654.0,
ACB,Q42010,,,10885.0,2914.0,34661.0,34586.0,76.0,-1.0,708.0,847.0,-139.0,80.0,86478.0,87195.0,-717.0,,,,48591.0,2580.0,46169.0,-159.0,2691.0,0.0,1.0,2723.0,-33.0,1055.0,1015.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,17738.0,4238.0,0.0,6.0,13494.0,0.0,0.0,205802.0,,9452.0,28130.0,28130.0,0.0,106937.0,0.0,380.0,38234.0,11288.0,1582.0,757.0,8910.0,39.0,194421.0,11381.0,9377.0,9377.0,0.0,0.0,0.0,0.0,0.0,1321.0,0.0,0.0,683.0,,0.0,205802.0,4693.0,3385.0,1308.0,473.0,41.0,432.0,-129.0,52.0,-3.0,165.0,141.0,23.0,112.0,646.0,1150.0,45.0,1105.0,254.0,0.0,254.0,851.0,0.0,851.0,0.0
ACB,Q42011,,,8710.0,5076.0,81274.0,79998.0,1285.0,-10.0,1308.0,1506.0,-198.0,1016.0,101824.0,102809.0,-985.0,,,,26089.0,329.0,25795.0,-35.0,3096.0,0.0,1.0,3144.0,-49.0,1237.0,1208.0,29.0,0.0,0.0,29.0,0.0,0.0,0.0,51402.0,0.0,5621.0,5.0,45776.0,0.0,0.0,281033.0,,6530.0,34714.0,34714.0,0.0,142218.0,0.0,332.0,50708.0,32684.0,4806.0,0.0,27828.0,-51.0,267188.0,13845.0,9377.0,9377.0,0.0,0.0,0.0,0.0,0.0,1753.0,0.0,0.0,2715.0,,0.0,281033.0,7171.0,5138.0,2034.0,373.0,63.0,310.0,26.0,327.0,-214.0,76.0,25.0,51.0,176.0,1067.0,1644.0,-10.0,1654.0,294.0,0.0,294.0,1360.0,0.0,1360.0,0.0
ACB,Q42012,,,7096.0,5555.0,21986.0,20328.0,1673.0,-16.0,973.0,1167.0,-194.0,12.0,101334.0,102802.0,-1468.0,,,,24018.0,4169.0,20096.0,-248.0,1856.0,0.0,2.0,1910.0,-56.0,1473.0,1438.0,139.0,-104.0,0.0,35.0,0.0,0.0,0.0,12709.0,0.0,4122.0,5.0,8747.0,0.0,-165.0,177012.0,,0.0,13749.0,9300.0,4449.0,125234.0,0.0,316.0,20201.0,4748.0,1809.0,0.0,2890.0,48.0,164248.0,12764.0,9377.0,9377.0,0.0,0.0,0.0,0.0,0.0,2605.0,0.0,0.0,782.0,,0.0,177012.0,4505.0,2910.0,1594.0,225.0,61.0,165.0,-612.0,19.0,-211.0,24.0,14.0,9.0,34.0,1303.0,-305.0,-90.0,-215.0,-57.0,,-57.0,-159.0,,-159.0,
ACB,Q42013,,,2043.0,3065.0,7216.0,5625.0,1985.0,-394.0,1436.0,1664.0,-227.0,0.0,105642.0,107190.0,-1548.0,,,,33483.0,7232.0,26502.0,-252.0,923.0,0.0,2.0,1009.0,-88.0,2553.0,2279.0,392.0,-118.0,0.0,274.0,9.0,9.0,0.0,10376.0,5835.0,3690.0,15.0,1158.0,0.0,-321.0,166738.0,,1583.0,7794.0,5843.0,1951.0,138111.0,0.0,363.0,3500.0,2884.0,1545.0,2.0,1282.0,58.0,154236.0,12502.0,11152.0,9377.0,0.0,0.0,-259.0,0.0,2034.0,16.0,44.0,0.0,1350.0,,0.0,166738.0,3251.0,2364.0,887.0,272.0,65.0,207.0,-34.0,7.0,-75.0,-176.0,-198.0,23.0,12.0,1334.0,-307.0,138.0,-444.0,-142.0,-10.0,-151.0,-293.0,,-293.0,
ACB,Q42014,,,2496.0,3358.0,4559.0,3882.0,1381.0,-704.0,1105.0,1108.0,-3.0,14.0,114745.0,116324.0,-1579.0,,,,39677.0,23683.0,16386.0,-393.0,887.0,,2.0,948.0,-63.0,2805.0,2385.0,556.0,-136.0,,420.0,,,,9955.0,6682.0,3254.0,5.0,557.0,,-543.0,179610.0,,,6145.0,3244.0,2901.0,154614.0,,188.0,3078.0,3187.0,1737.0,,1451.0,,167212.0,12397.0,8712.0,9377.0,,,-665.0,,,,,,1478.0,,,179610.0,3475.0,2130.0,1345.0,259.0,68.0,191.0,50.0,-33.0,49.0,20.0,15.0,4.0,1.0,1150.0,457.0,313.0,144.0,28.0,2.0,30.0,114.0,,114.0,
ACB,Q42015,,,2806.0,4609.0,10122.0,5972.0,3378.0,-200.0,168.0,216.0,-48.0,48.0,132491.0,134032.0,-1541.0,,,,38612.0,11828.0,28822.0,-2038.0,208.0,,2.0,217.0,-11.0,2480.0,2054.0,597.0,-172.0,,425.0,62.0,63.0,-1.0,9852.0,6957.0,2798.0,3.0,657.0,,-563.0,201457.0,,,2433.0,2098.0,336.0,174919.0,,162.0,3075.0,2901.0,1742.0,,1160.0,,188669.0,12788.0,8711.0,9377.0,,,-666.0,,,2374.0,6.0,,1702.0,,,201457.0,3688.0,2033.0,1655.0,286.0,77.0,209.0,65.0,-41.0,-993.0,117.0,2.0,115.0,11.0,732.0,289.0,65.0,224.0,48.0,0.0,48.0,176.0,,176.0,
ACB,Q42016,,,3541.0,5119.0,8152.0,6443.0,1881.0,-172.0,1183.0,1211.0,-28.0,,161604.0,163401.0,-1797.0,,,,42801.0,10963.0,34824.0,-2985.0,190.0,,2.0,200.0,-11.0,2851.0,2339.0,723.0,-211.0,,512.0,209.0,210.0,-1.0,8013.0,4558.0,3241.0,8.0,732.0,,-518.0,233681.0,,,2235.0,1735.0,500.0,207051.0,8.0,123.0,6615.0,3594.0,2281.0,,1312.0,,219618.0,14063.0,8711.0,9377.0,,,-666.0,,,2590.0,15.0,,2761.0,,,233681.0,4557.0,2610.0,1946.0,380.0,96.0,284.0,80.0,75.0,-284.0,165.0,7.0,157.0,9.0,1189.0,1078.0,655.0,423.0,94.0,0.0,94.0,328.0,,328.0,
ACB,Q42017,,,4852.0,8315.0,8942.0,5932.0,3163.0,-154.0,1237.0,1240.0,-3.0,74.0,196617.0,198462.0,-1845.0,,,,52718.0,8007.0,45151.0,-441.0,190.0,,2.0,194.0,-6.0,3008.0,2475.0,790.0,-258.0,,533.0,256.0,258.0,-2.0,8182.0,5378.0,3568.0,18.0,691.0,,-1472.0,284316.0,,,15454.0,12130.0,3323.0,241393.0,26.0,136.0,6761.0,4531.0,2816.0,,1715.0,,268285.0,16031.0,9608.0,10273.0,,,-666.0,,,2914.0,2.0,,3510.0,,,284316.0,5477.0,3094.0,2383.0,450.0,111.0,339.0,57.0,-1.0,229.0,459.0,17.0,442.0,5.0,1726.0,1726.0,1074.0,652.0,66.0,-5.0,61.0,591.0,,591.0,
ACB,Q42018,,,6129.0,10684.0,18770.0,12984.0,5927.0,-140.0,1178.0,1339.0,-161.0,7.0,227983.0,230527.0,-2544.0,,,,53380.0,8202.0,45635.0,-457.0,156.0,,1.0,160.0,-5.0,3233.0,2641.0,895.0,-302.0,,593.0,247.0,250.0,-2.0,7573.0,4394.0,3457.0,66.0,982.0,,-1325.0,329333.0,,3074.0,20718.0,17174.0,3545.0,269999.0,38.0,160.0,8291.0,6035.0,3409.0,,2626.0,,308315.0,21018.0,12220.0,12886.0,,272.0,-666.0,,,3693.0,0.0,,5105.0,,,329333.0,6617.0,3679.0,2939.0,595.0,173.0,422.0,-67.0,-31.0,-18.0,927.0,11.0,917.0,2.0,2039.0,2125.0,272.0,1853.0,451.0,46.0,497.0,1356.0,,1356.0,
ACB,Q42019,,,6438.0,10420.0,30342.0,19391.0,11051.0,-101.0,2985.0,3146.0,-161.0,,266165.0,268701.0,-2536.0,,,,55956.0,10602.0,45822.0,-467.0,98.0,,1.0,102.0,-5.0,3770.0,2721.0,1409.0,-360.0,,1049.0,362.0,365.0,-3.0,6891.0,3740.0,3676.0,23.0,1055.0,,-1603.0,383514.0,,,19249.0,16674.0,2575.0,308129.0,,156.0,20831.0,7397.0,4363.0,,3034.0,,355762.0,27753.0,16799.0,16627.0,,,-100.0,,,4613.0,,,6340.0,,,383514.0,7685.0,4355.0,3330.0,734.0,248.0,486.0,139.0,1.0,51.0,841.0,38.0,803.0,0.0,2743.0,2067.0,112.0,1955.0,339.0,67.0,406.0,1549.0,,1549.0,
ACB,Q42020,,,6968.0,16617.0,31671.0,23311.0,8360.0,,6168.0,6286.0,-118.0,136.0,308529.0,311479.0,-2950.0,,,,63399.0,10790.0,53048.0,-440.0,99.0,,3.0,102.0,-5.0,3783.0,2717.0,1496.0,-430.0,,1066.0,349.0,356.0,-8.0,6893.0,3046.0,3638.0,51.0,1115.0,,-957.0,444530.0,,,23875.0,15081.0,8794.0,353196.0,,117.0,22050.0,9844.0,5097.0,,4747.0,,409082.0,35448.0,21887.0,21616.0,,272.0,,,,5742.0,-2.0,,7819.0,,,444530.0,8462.0,4046.0,4416.0,797.0,391.0,406.0,199.0,64.0,32.0,136.0,70.0,66.0,13.0,1764.0,3432.0,247.0,3185.0,633.0,2.0,635.0,2550.0,,2550.0,
ACB,Q42021,,,7510.0,32350.0,49819.0,43713.0,6106.0,,11260.0,11325.0,-66.0,227.0,356051.0,361913.0,-5862.0,,,,59475.0,9740.0,49743.0,-8.0,172.0,,,299.0,-127.0,3763.0,2685.0,1580.0,-502.0,,1077.0,216.0,216.0,,6929.0,3023.0,3172.0,44.0,870.0,,-180.0,527770.0,,,54394.0,41381.0,13013.0,379921.0,,86.0,30548.0,17920.0,4638.0,,13283.0,,482869.0,44901.0,27291.0,27019.0,,272.0,,,,7164.0,15.0,,10445.0,,,527770.0,8455.0,3661.0,4794.0,1063.0,316.0,747.0,238.0,61.0,58.0,134.0,65.0,69.0,3.0,2417.0,3554.0,524.0,3030.0,528.0,73.0,601.0,2428.0,,2428.0,
ACB,Q42022,,,8461.0,13658.0,85971.0,82339.0,3683.0,-50.0,1131.0,1321.0,-190.0,100.0,408857.0,413706.0,-4850.0,,,,75535.0,31855.0,43680.0,,147.0,,,303.0,-157.0,3981.0,2850.0,1709.0,-578.0,,1132.0,177.0,177.0,,9858.0,4757.0,4090.0,64.0,1143.0,,-196.0,607875.0,,506.0,67841.0,60003.0,7838.0,413953.0,,60.0,44304.0,22772.0,5564.0,,17208.0,,549437.0,58439.0,34046.0,33774.0,,272.0,,,,9220.0,-44.0,,15172.0,,,607875.0,11905.0,5451.0,6454.0,1393.0,466.0,927.0,504.0,-110.0,-3.0,164.0,23.0,141.0,13.0,4064.0,3862.0,251.0,3611.0,693.0,48.0,741.0,2871.0,,2871.0,
ACB,Q42023,,,6909.0,18505.0,114874.0,114644.0,280.0,-50.0,7177.0,7323.0,-146.0,268.0,482235.0,487602.0,-5367.0,,,,73463.0,44904.0,28560.0,-12.0,140.0,,,303.0,-163.0,4763.0,3318.0,2102.0,-657.0,,1445.0,177.0,177.0,,10552.0,5317.0,4283.0,34.0,1117.0,,-199.0,718795.0,,0.0,89507.0,80719.0,8787.0,482703.0,117.0,42.0,52410.0,23060.0,7682.0,,15378.0,,647839.0,70956.0,39112.0,38841.0,,272.0,,,,11557.0,-71.0,,20286.0,,,718795.0,12515.0,6225.0,6290.0,1306.0,579.0,727.0,29.0,-14.0,1358.0,217.0,231.0,-14.0,2.0,3013.0,5365.0,322.0,5044.0,975.0,62.0,1037.0,4006.0,,4006.0,
ACB,Q42024,,,5696.0,25220.0,117882.0,117781.0,151.0,-50.0,3881.0,4029.0,-148.0,,573947.0,580686.0,-6740.0,,,,121090.0,108918.0,12172.0,,125.0,,,293.0,-168.0,5412.0,3222.0,2950.0,-760.0,,2190.0,177.0,177.0,,10519.0,4300.0,4954.0,17.0,1426.0,,-178.0,864006.0,,7955.0,111592.0,91574.0,20018.0,537305.0,,28.0,101650.0,22014.0,7045.0,,14969.0,,780544.0,83462.0,44938.0,44667.0,,272.0,,,,14790.0,,,23734.0,,,864006.0,13518.0,6438.0,7080.0,1436.0,567.0,869.0,344.0,-26.0,213.0,419.0,347.0,73.0,5.0,2739.0,5819.0,148.0,5671.0,1086.0,40.0,1126.0,4545.0,,4545.0,
