stock_code,time,,A. TÀI SẢN,"I. Tiền mặt, vàng bạc, đá quý",II. Tiền gửi tại NHNN,"III. Tiền, vàng gửi tại các TCTD khác và cho vay các TCTD khác","1. Tiền, vàng gửi tại các TCTD khác",2. Cho vay các TCTD khác,3. Dự phòng rủi ro cho vay các TCTD khác,IV. Chứng khoán kinh doanh,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh,V. Các công cụ tài chính phái sinh và các tài sản tài chính khác,VI. Cho vay khách hàng,1. Cho vay và cho thuê tài chính khách hàng,2. Dự phòng rủi ro cho vay và cho thuê tài chính khách hàng,VII. Hoạt động mua nợ,1. Mua nợ,2. Dự phòng rủi ro hoạt động mua nợ,VII. Chứng khoán đầu tư,1. Chứng khoán đầu tư sẵn sàng để bán,2. Chứng khoán đầu tư giữ đến ngày đáo hạn,3. Dự phòng giảm giá chứng khoán đầu tư,"VIII. Góp vốn, đầu tư dài hạn",1. Đầu tư vào công ty con,"2. Đầu tư vào công ty liên doanh, liên kết",3. Đầu tư dài hạn khác,4. Dự phòng giảm giá đầu tư dài hạn,IX. Tài sản cố định,1. Tài sản cố định hữu hình,a. Nguyên giá TSCĐ,b. Hao mòn TSCĐ,2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,X. Bất động sản đầu tư,a. Nguyên giá BĐSĐT,b. Hao mòn BĐSĐT,"XI. Tài sản ""Có"" khác",1. Các khoản phải thu,"2. Các khoản lãi, phí phải thu",3. Tài sản thuế TNDN hoãn lại,4. Tài sản Có khác,- Trong đó: Lợi thế thương mại,5. Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,TỔNG CỘNG TÀI SẢN,B. NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,I. Các khoản nợ Chính phủ và NHNN,II. Tiền gửi và vay các TCTD khác,1. Tiền gửi của các TCTD khác,2. Vay các TCTD khác,III. Tiền gửi của khách hàng,IV. Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,"V. Vốn tài trợ, ủy thác đầu tư, cho vay mà TCTD chịu rủi ro",VI. Phát hành giấy tờ có giá,VII. Các khoản nợ khác,"1. Các khoản lãi, phí phải trả",2. Thuế TNDN hoãn lại phải trả,3. Các khoản phải trả và công nợ khác,4. Dự phòng rủi ro khác (Dự phòng cho công nợ tiềm ẩn và cam kết ngoại bảng),TỔNG NỢ PHẢI TRẢ,VIII. Vốn và các quỹ,1. Vốn của TCTD,a. Vốn điều lệ,b. Vốn đầu tư XDCB,c. Thặng dư vốn cổ phần,d. Cổ phiếu quỹ,e. Cổ phiếu ưu đãi,g. Vốn khác,2. Quỹ của TCTD,3. Chênh lệch tỷ giá hối đoái,4. Chênh lệch đánh giá lại tài sản,5. Lợi nhuận chưa phân phối/Lỗ lũy kế,6. Lợi ích cổ đông không kiểm soát,IX. Lợi ích của cổ đông thiểu số,TỔNG NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,1. Thu nhập lãi và các khoản thu nhập tương tự,2. Chi phí lãi và các chi phí tương tự,I. Thu nhập lãi thuần,3. Thu nhập từ hoạt động dịch vụ,4. Chi phí hoạt động dịch vụ,II. Lãi/lỗ thuần từ hoạt động dịch vụ,III. Lãi/lỗ thuần từ hoạt động kinh doanh ngoại hối và vàng,IV. Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh,V. Lãi/lỗ thuần từ mua bán chứng khoán đầu tư,5. Thu nhập từ hoạt động khác,6. Chi phí hoạt động khác,VI. Lãi/lỗ thuần từ hoạt động khác,"VII. Thu nhập từ góp vốn, mua cổ phần",VIII. Chi phí hoạt động,IX. Lợi nhuận thuần từ hoạt động kinh doanh trước chi phí dự phòng rủi ro tín dụng (I+II+III+IV+V+VI+VII-VIII),X. Chi phí dự phòng rủi ro tín dụng,XI. Tổng lợi nhuận trước thuế (IX-X),7. Chi phí thuế TNDN hiện hành,8. Chi phí thuế TNDN hoãn lại,XII. Chi phí thuế TNDN,XIII. Lợi nhuận sau thuế (XI-XII),XIV. Lợi ích của cổ đông thiểu số,XV. Lợi nhuận sau thuế của cổ đông của Ngân hàng mẹ (XIII-XIV),Lãi cơ bản trên cổ phiếu (BCTC)
TPB,Q22021,,,2023.0,16421.0,24763.0,14086.0,10677.0,,,,,196.0,130003.0,132204.0,-2200.0,1000.0,1007.0,-8.0,49403.0,49526.0,45.0,-168.0,,,,,,762.0,519.0,537.0,-294.0,,243.0,,,,17684.0,14328.0,1733.0,,1626.0,,-3.0,242255.0,,627.0,56158.0,30812.0,25345.0,132070.0,78.0,664.0,28635.0,3819.0,2431.0,1345.0,1388.0,,221973.0,20281.0,10994.0,10717.0,2561.0,277.0,,,,1389.0,86.0,,7898.0,,,242255.0,4365.0,1838.0,2527.0,590.0,178.0,413.0,159.0,,279.0,59.0,2.0,57.0,,1238.0,2197.0,612.0,1585.0,316.0,,316.0,1269.0,,1269.0,
TPB,Q22022,,,1835.0,14590.0,40739.0,26523.0,14215.0,,,,,,149008.0,151084.0,-2076.0,349.0,352.0,-3.0,76532.0,76665.0,45.0,-178.0,,,,,,811.0,510.0,696.0,-396.0,,301.0,,,,26909.0,22707.0,2484.0,,1721.0,,-4.0,310772.0,,493.0,88034.0,44097.0,43937.0,156337.0,,413.0,31268.0,5211.0,2905.0,,2306.0,,281763.0,29009.0,18379.0,15818.0,,2561.0,,,,2113.0,,,8518.0,,,310772.0,5351.0,2316.0,3035.0,917.0,237.0,681.0,179.0,,460.0,363.0,145.0,218.0,,1763.0,2810.0,645.0,2165.0,433.0,,433.0,1732.0,,1732.0,
TPB,Q22023,,,2182.0,9213.0,56630.0,39363.0,17267.0,,,,,295.0,174731.0,177113.0,-2383.0,159.0,160.0,-1.0,73758.0,73881.0,45.0,-167.0,,,,,,1068.0,805.0,765.0,-502.0,,263.0,,,,25370.0,17078.0,3275.0,,5022.0,,-5.0,343407.0,,2977.0,88140.0,59165.0,28975.0,199127.0,,101.0,15266.0,6810.0,5435.0,,1796.0,,312421.0,30986.0,22016.0,22016.0,,,,,,3052.0,,,,,,343407.0,7196.0,4467.0,2729.0,1004.0,200.0,804.0,163.0,,238.0,169.0,185.0,-16.0,,1931.0,1987.0,368.0,1618.0,325.0,,325.0,1293.0,,1293.0,
TPB,Q22024,,,1455.0,8929.0,55159.0,40507.0,14652.0,,0.0,0.0,,,210530.0,213432.0,-2902.0,793.0,799.0,-6.0,60865.0,60911.0,45.0,-91.0,,,,,,1060.0,763.0,904.0,-608.0,,297.0,,,,22759.0,14666.0,3586.0,,4507.0,,0.0,361555.0,,1727.0,78592.0,59482.0,19110.0,202997.0,404.0,82.0,36013.0,6132.0,3633.0,,2498.0,,325946.0,35609.0,22016.0,22016.0,,,,,,3722.0,,,0.0,0.0,,361555.0,6233.0,2996.0,3237.0,1194.0,248.0,945.0,1.0,0.0,-45.0,318.0,220.0,98.0,0.0,1383.0,2853.0,949.0,1904.0,381.0,,381.0,1523.0,0.0,1523.0,
TPB,Q32010,,,289.0,172.0,1335.0,1335.0,0.0,0.0,174.0,176.0,-2.0,0.0,5069.0,5113.0,-44.0,,,,5053.0,5053.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,110.0,89.0,32.0,-11.0,0.0,21.0,0.0,0.0,0.0,2445.0,660.0,291.0,0.0,1494.0,0.0,0.0,14657.0,,529.0,3029.0,3029.0,0.0,6714.0,25.0,352.0,1640.0,207.0,120.0,0.0,87.0,0.0,12497.0,2160.0,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,19.0,-6.0,0.0,147.0,,0.0,14657.0,597.0,492.0,105.0,6.0,4.0,2.0,6.0,-8.0,1.0,24.0,4.0,20.0,0.0,47.0,80.0,10.0,70.0,17.0,0.0,17.0,53.0,0.0,53.0,0.0
TPB,Q32011,,,87.0,61.0,12461.0,11842.0,619.0,0.0,34.0,41.0,-7.0,261.0,4425.0,4494.0,-69.0,,,,8233.0,8233.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,107.0,92.0,33.0,-18.0,0.0,16.0,0.0,0.0,0.0,6906.0,2995.0,490.0,0.0,3421.0,0.0,0.0,32586.0,,282.0,17033.0,17033.0,0.0,7508.0,0.0,931.0,2183.0,1371.0,407.0,0.0,965.0,0.0,29308.0,3278.0,2997.0,3000.0,0.0,0.0,-3.0,0.0,0.0,42.0,-12.0,0.0,251.0,,0.0,32586.0,601.0,651.0,-51.0,7.0,77.0,-70.0,1.0,0.0,1.0,289.0,5.0,284.0,1.0,61.0,105.0,0.0,105.0,26.0,0.0,26.0,79.0,0.0,79.0,0.0
TPB,Q32015,,,554.0,823.0,14272.0,12762.0,1510.0,,,,,,33774.0,34082.0,-308.0,,,,21897.0,21525.0,604.0,-233.0,,,,,,130.0,98.0,82.0,-50.0,,32.0,,,,2150.0,1428.0,909.0,,712.0,,-900.0,73599.0,,,24305.0,17953.0,6353.0,42865.0,,,,608.0,466.0,,142.0,,68718.0,4881.0,4527.0,5550.0,,-1020.0,-3.0,,,42.0,-8.0,,320.0,,,73599.0,852.0,478.0,373.0,29.0,8.0,20.0,-6.0,,-10.0,3.0,9.0,-6.0,,198.0,173.0,83.0,89.0,,,,89.0,,89.0,
TPB,Q32016,,,815.0,1362.0,23785.0,19237.0,4547.0,,,,,29.0,46211.0,46643.0,-432.0,655.0,660.0,-5.0,29902.0,29176.0,1020.0,-294.0,,,,,,144.0,100.0,122.0,-64.0,,58.0,,,,2886.0,1270.0,1310.0,,1192.0,,-885.0,105812.0,,1500.0,41245.0,24735.0,16510.0,55082.0,101.0,1212.0,,1090.0,858.0,,232.0,,100129.0,5683.0,5040.0,5842.0,,-719.0,-83.0,,,76.0,-71.0,,567.0,,,105812.0,1334.0,784.0,550.0,39.0,16.0,23.0,-9.0,,1.0,2.0,1.0,1.0,,375.0,191.0,42.0,149.0,10.0,,10.0,139.0,,139.0,
TPB,Q32017,,,1031.0,755.0,23785.0,21835.0,1950.0,,,,,4.0,56129.0,56708.0,-579.0,608.0,612.0,-5.0,28051.0,27633.0,997.0,-579.0,,,,,,183.0,108.0,155.0,-81.0,,75.0,,,,3926.0,2120.0,1448.0,,1247.0,,-889.0,114468.0,,1121.0,43696.0,30108.0,13588.0,58904.0,91.0,2202.0,294.0,1730.0,1021.0,,709.0,,108039.0,6429.0,5546.0,5842.0,,-241.0,-55.0,,,161.0,10.0,,712.0,,,114468.0,1952.0,1052.0,900.0,70.0,23.0,47.0,14.0,,26.0,7.0,1.0,6.0,,451.0,542.0,218.0,324.0,90.0,,90.0,234.0,,234.0,
TPB,Q32018,,,1120.0,1373.0,17487.0,16987.0,500.0,,,,,,72899.0,73806.0,-906.0,1098.0,1107.0,-9.0,23799.0,23472.0,801.0,-475.0,,,,,,271.0,177.0,201.0,-107.0,,94.0,,,,8865.0,4803.0,1316.0,,2782.0,,-37.0,126912.0,,1453.0,35228.0,24839.0,10389.0,70159.0,,1564.0,6132.0,2083.0,1383.0,,700.0,,116710.0,10202.0,7977.0,6718.0,,1314.0,-55.0,,,305.0,,,1845.0,,,126912.0,2356.0,1237.0,1120.0,256.0,61.0,195.0,-48.0,,115.0,8.0,2.0,6.0,,729.0,659.0,70.0,589.0,119.0,,119.0,471.0,,471.0,
TPB,Q32019,,,1567.0,6088.0,21379.0,21279.0,1763.0,,,,,13.0,91828.0,92954.0,-1126.0,903.0,909.0,-6.0,19883.0,19942.0,45.0,-104.0,,,,,,412.0,272.0,291.0,-152.0,,140.0,,,,11784.0,7500.0,1386.0,,2898.0,,,153930.0,,857.0,39160.0,28694.0,10465.0,85596.0,,695.0,13041.0,2673.0,1756.0,,917.0,,142021.0,11909.0,7883.0,8566.0,,0.0,-683.0,,,576.0,,,3450.0,,,153930.0,3059.0,1617.0,1442.0,347.0,75.0,272.0,10.0,,230.0,36.0,29.0,7.0,,728.0,1233.0,449.0,784.0,157.0,,157.0,627.0,,627.0,
TPB,Q32020,,,1790.0,8870.0,19326.0,16101.0,3225.0,,,,,72.0,108524.0,110340.0,-1817.0,1071.0,1080.0,-8.0,42338.0,42455.0,45.0,-161.0,,,,,,566.0,361.0,435.0,-230.0,,205.0,,,,10903.0,7584.0,1821.0,,1523.0,,-26.0,193461.0,,732.0,43783.0,31258.0,12525.0,108694.0,,690.0,20277.0,3847.0,2500.0,,1347.0,,178023.0,15438.0,7657.0,8566.0,,0.0,-909.0,,,1040.0,67.0,,6565.0,,,193461.0,3512.0,1803.0,1708.0,629.0,135.0,493.0,-51.0,,82.0,110.0,128.0,-18.0,,810.0,1405.0,416.0,989.0,198.0,,198.0,792.0,,792.0,
TPB,Q32021,,,2559.0,11574.0,38117.0,27188.0,10929.0,,,,,190.0,131412.0,133002.0,-1590.0,959.0,966.0,-7.0,53854.0,53948.0,45.0,-139.0,,,,,,778.0,517.0,580.0,-319.0,,261.0,,,,20884.0,17219.0,2099.0,,1570.0,,-3.0,260328.0,,598.0,66974.0,44154.0,22820.0,131508.0,52.0,633.0,31528.0,4326.0,2792.0,,1534.0,,235568.0,24759.0,14278.0,11717.0,,2561.0,,,,1389.0,98.0,,9006.0,,,260328.0,4236.0,1890.0,2346.0,563.0,205.0,358.0,-45.0,,913.0,106.0,4.0,102.0,,941.0,2733.0,1346.0,1387.0,277.0,,277.0,1110.0,,1110.0,
TPB,Q32022,,,2392.0,9188.0,46897.0,31425.0,15473.0,,,,,95.0,154164.0,156191.0,-2027.0,318.0,320.0,-2.0,76109.0,76236.0,45.0,-171.0,,,,,,1087.0,802.0,708.0,-424.0,,285.0,,,,27077.0,22339.0,2974.0,,1769.0,,-4.0,317328.0,,461.0,87201.0,50077.0,37124.0,162695.0,128.0,420.0,29843.0,6071.0,3647.0,2785.0,2424.0,,286690.0,30637.0,18379.0,15818.0,2561.0,,,,,2113.0,-82.0,13160.0,10228.0,,,317328.0,5406.0,2666.0,2741.0,905.0,221.0,684.0,118.0,,7.0,362.0,147.0,215.0,,1299.0,2466.0,328.0,2138.0,426.0,,426.0,1712.0,,1712.0,
TPB,Q32023,,,2103.0,10397.0,58926.0,41233.0,17693.0,,,,,,177432.0,179946.0,-2514.0,146.0,147.0,-1.0,67867.0,68047.0,45.0,-225.0,,,,,,1103.0,769.0,863.0,-529.0,,334.0,,,,26429.0,18128.0,3383.0,,4923.0,,-5.0,344403.0,,366.0,97361.0,79330.0,18031.0,193753.0,,82.0,12169.0,8159.0,6363.0,,,,312019.0,32384.0,22016.0,22016.0,,,,,,3052.0,,,,,,344403.0,6895.0,3933.0,2963.0,890.0,224.0,666.0,123.0,,552.0,187.0,276.0,-89.0,,1346.0,2869.0,1293.0,1576.0,313.0,,313.0,1263.0,,1263.0,
TPB,Q32024,,,1693.0,13215.0,54516.0,42047.0,12469.0,,0.0,0.0,,,231562.0,234722.0,-3160.0,781.0,787.0,-6.0,63893.0,63959.0,45.0,-111.0,,,,,,1091.0,721.0,1005.0,-634.0,,371.0,,,,18602.0,10374.0,3723.0,,4505.0,,0.0,385352.0,,1167.0,80926.0,70603.0,10323.0,224821.0,154.0,87.0,36284.0,5602.0,3585.0,,2017.0,,349041.0,36311.0,22016.0,22016.0,,,,,,3722.0,,,10153.0,,,385352.0,6324.0,3150.0,3174.0,1062.0,267.0,794.0,-47.0,0.0,-61.0,294.0,159.0,135.0,,1426.0,2569.0,838.0,1731.0,348.0,,348.0,1383.0,0.0,1383.0,
TPB,Q42016,,,784.0,1163.0,26406.0,25036.0,1370.0,,,,,,42816.0,43254.0,-438.0,633.0,638.0,-5.0,29359.0,28693.0,1020.0,-354.0,,,,,,174.0,116.0,154.0,-73.0,,81.0,,,,3434.0,1704.0,1283.0,,1335.0,,-889.0,104792.0,,1183.0,40583.0,28091.0,12493.0,54761.0,,846.0,,1484.0,850.0,,634.0,,98965.0,5826.0,5040.0,5842.0,,-719.0,-83.0,,,76.0,,,781.0,,,104792.0,1529.0,835.0,694.0,45.0,22.0,23.0,77.0,,38.0,3.0,2.0,1.0,,361.0,472.0,120.0,352.0,125.0,,125.0,227.0,,227.0,
TPB,Q42017,,,1177.0,2364.0,22488.0,22088.0,400.0,,,,,,62748.0,63423.0,-675.0,580.0,585.0,-5.0,25465.0,24938.0,994.0,-467.0,,,,,,251.0,175.0,163.0,-87.0,,76.0,,,,8967.0,6733.0,1283.0,,1868.0,,-917.0,124040.0,,1082.0,38252.0,27759.0,10493.0,70299.0,84.0,2628.0,3481.0,1537.0,1145.0,,392.0,,117363.0,6677.0,5552.0,5842.0,,-234.0,-55.0,,,161.0,68.0,,964.0,,,124040.0,1998.0,1029.0,969.0,92.0,53.0,39.0,36.0,,49.0,24.0,1.0,23.0,,698.0,419.0,20.0,399.0,,,147.0,252.0,,252.0,
TPB,Q42018,,,1332.0,4693.0,16341.0,15681.0,660.0,,,,,21.0,76295.0,77185.0,-890.0,1265.0,1274.0,-8.0,24900.0,24641.0,801.0,-543.0,,,,,,300.0,203.0,212.0,-115.0,,97.0,,,,11054.0,8030.0,1339.0,,1685.0,,-15.0,136179.0,,4752.0,33491.0,18654.0,14838.0,76138.0,109.0,247.0,8715.0,2085.0,1341.0,,743.0,,125537.0,10642.0,8510.0,8566.0,,0.0,-55.0,,,305.0,39.0,,1826.0,,,136179.0,2564.0,1301.0,1263.0,297.0,61.0,236.0,72.0,,5.0,20.0,4.0,16.0,,868.0,724.0,80.0,644.0,130.0,,130.0,515.0,,515.0,
TPB,Q42019,,,1655.0,7761.0,21024.0,19261.0,,,,,,,94435.0,95644.0,-1208.0,1041.0,1051.0,-9.0,26075.0,26139.0,45.0,-109.0,,,,,,571.0,369.0,371.0,-169.0,,202.0,,,,12019.0,9223.0,1311.0,,1500.0,,,164594.0,,828.0,40214.0,28948.0,11266.0,92439.0,,706.0,14426.0,2905.0,2035.0,,871.0,,151519.0,13075.0,7883.0,8566.0,,0.0,-683.0,,,576.0,,,4616.0,,,164594.0,3179.0,1676.0,1503.0,413.0,98.0,315.0,19.0,,87.0,930.0,50.0,880.0,,1000.0,1803.0,339.0,1464.0,293.0,,293.0,1171.0,,1171.0,
TPB,Q42020,,,2214.0,9109.0,12698.0,8686.0,4013.0,,,,,77.0,118085.0,119991.0,-1906.0,1043.0,1051.0,-8.0,48095.0,48197.0,45.0,-147.0,,,,,,709.0,476.0,484.0,-251.0,,233.0,,,,14284.0,11088.0,1677.0,,1573.0,,-54.0,206315.0,,698.0,40880.0,19401.0,21479.0,115904.0,,689.0,27439.0,3961.0,2608.0,,1353.0,,189570.0,16744.0,9859.0,10717.0,,51.0,-909.0,,,862.0,,,6023.0,,,206315.0,3955.0,1866.0,2088.0,636.0,179.0,458.0,266.0,,131.0,462.0,131.0,332.0,,1308.0,1966.0,602.0,1365.0,274.0,,274.0,1091.0,,1091.0,
TPB,Q42021,,,2553.0,18040.0,48753.0,35868.0,12885.0,,,,,,139463.0,141228.0,-1765.0,960.0,968.0,-7.0,62405.0,62735.0,45.0,-375.0,,,,,,789.0,513.0,620.0,-345.0,,276.0,,,,19865.0,16283.0,1935.0,,1651.0,,-4.0,292827.0,,564.0,87016.0,53315.0,33700.0,139562.0,7.0,402.0,35405.0,3812.0,2583.0,,1229.0,,266839.0,25988.0,18379.0,15818.0,,2561.0,,,,1389.0,,,6221.0,,,292827.0,4732.0,1922.0,2810.0,661.0,172.0,490.0,261.0,,-53.0,188.0,85.0,103.0,,1407.0,2204.0,560.0,1645.0,329.0,,329.0,1315.0,,1315.0,
TPB,Q42022,,,2427.0,11989.0,53365.0,36886.0,16479.0,,,,,203.0,159160.0,160993.0,-1833.0,181.0,182.0,-1.0,74377.0,74521.0,45.0,-189.0,,,,,,1205.0,903.0,751.0,-449.0,,302.0,,,,25727.0,17546.0,3141.0,,5046.0,,-5.0,328634.0,,433.0,73496.0,47266.0,26230.0,194960.0,,165.0,20430.0,6911.0,4125.0,,1127.0,,296395.0,32239.0,18379.0,15818.0,2561.0,,,,,2113.0,10.0,7177.0,11747.0,,,328634.0,6023.0,3243.0,2780.0,1031.0,214.0,816.0,80.0,,-122.0,325.0,216.0,109.0,,1646.0,2017.0,115.0,1903.0,383.0,,383.0,1519.0,,1519.0,
TPB,Q42023,,,2339.0,9212.0,52352.0,33888.0,18464.0,,4.0,4.0,,,202586.0,205262.0,-2676.0,92.0,93.0,-1.0,65336.0,65392.0,45.0,-100.0,,,,,,1059.0,729.0,886.0,-557.0,,329.0,,,,23662.0,15202.0,3868.0,,4682.0,,-90.0,356637.0,,338.0,83966.0,62399.0,21566.0,208262.0,66.0,74.0,24216.0,6972.0,4979.0,,1993.0,,323894.0,32743.0,22016.0,22016.0,,,,,,3052.0,7.0,9871.0,7674.0,0.0,,356637.0,7753.0,3757.0,3996.0,396.0,282.0,114.0,342.0,,32.0,331.0,372.0,-42.0,,1843.0,2600.0,1970.0,630.0,136.0,,136.0,494.0,,494.0,
TPB,Q42024,,,1293.0,22708.0,70521.0,62183.0,8338.0,,,,,,247239.0,250331.0,-3093.0,767.0,773.0,-6.0,59472.0,59549.0,45.0,-122.0,,,,,,1222.0,857.0,1028.0,-663.0,,365.0,,,,14807.0,7034.0,3285.0,,4518.0,,-30.0,418028.0,,238.0,94514.0,76598.0,17916.0,242806.0,131.0,94.0,36633.0,6016.0,3520.0,,2497.0,,380432.0,37596.0,26420.0,26420.0,,,,,,3722.0,,,7455.0,,,418028.0,6859.0,3791.0,3068.0,1184.0,276.0,909.0,282.0,,725.0,394.0,257.0,137.0,,1794.0,3327.0,1191.0,2136.0,431.0,,431.0,1705.0,0.0,1705.0,
