stock_code,time,,TÀI SẢN,A. TÀI SẢN NGẮN HẠN,I. Tiền và các khoản tương đương tiền,1. Tiền,2. Các khoản tương đương tiền,II.  Đầu tư tài chính ngắn hạn,1. Chứng khoán kinh doanh,2. Dự phòng giảm giá chứng khoán kinh doanh (*),3. Đầu tư nắm giữ đến ngày đáo hạn,III. Các khoản phải thu ngắn hạn,1. Phải thu ngắn hạn của khách hàng,2. Trả trước cho người bán ngắn hạn,3. Phải thu nội bộ ngắn hạn,4. Phải thu theo tiến độ kế hoạch hợp đồng xây dựng,5. Phải thu về cho vay ngắn hạn,6. Phải thu ngắn hạn khác,7. Dự phòng phải thu ngắn hạn khó đòi (*),8. Tài sản thiếu chờ xử lý,IV. Hàng tồn kho,1. Hàng tồn kho,2. Dự phòng giảm giá hàng tồn kho (*),V. Tài sản ngắn hạn khác,1. Chi phí trả trước ngắn hạn,2. Thuế GTGT được khấu trừ,3. Thuế và các khoản khác phải thu của nhà nước,4. Giao dịch mua bán lại trái phiếu chính phủ,5. Tài sản ngắn hạn khác,B. TÀI SẢN DÀI HẠN,I. Các khoản phải thu dài hạn,1. Phải thu dài hạn của khách hàng,2. Trả trước cho người bán dài hạn,3. Vốn kinh doanh ở các đơn vị trực thuộc,4.  Phải thu nội bộ dài hạn,5. Phải thu về cho vay dài hạn,6. Phải thu dài hạn khác,7. Dự phòng phải thu dài hạn khó đòi (*),II. Tài sản cố định,1. Tài sản cố định hữu hình,- Nguyên giá,- Giá trị hao mòn lũy kế (*),2. Tài sản cố định thuê tài chính,3. Tài sản cố định vô hình,III. Bất động sản đầu tư,IV. Tài sản dở dang dài hạn,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",2. Chi phí xây dựng cơ bản dở dang,V. Đầu tư tài chính dài hạn,1. Đầu tư vào công ty con,2. Đầu tư vào công ty liên kết. liên doanh,3. Đầu tư góp vốn vào đơn vị khác,4. Dự phòng đầu tư tài chính dài hạn (*),5. Đầu tư nắm giữ đến ngày đáo hạn,6. Đầu tư dài hạn khác,VI. Tài sản dài hạn khác,1. Chi phí trả trước dài hạn,2. Tài sản thuế thu nhập hoãn lại,"3. Thiết bị, vật tư, phụ tùng thay thế dài hạn",4. Tài sản dài hạn khác,5. Lợi thế thương mại,VII. Lợi thế thương mại (áp dụng trước năm 2015),TỔNG CỘNG TÀI SẢN,NGUỒN VỐN,A. NỢ PHẢI TRẢ,I. Nợ ngắn hạn,1. Phải trả người bán ngắn hạn,2. Người mua trả tiền trước ngắn hạn,3. Thuế và các khoản phải nộp Nhà nước,4. Phải trả người lao động,5. Chi phí phải trả ngắn hạn,6. Phải trả nội bộ ngắn hạn,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,8. Doanh thu chưa thực hiện ngắn hạn,9. Phải trả ngắn hạn khác,10. Vay và nợ thuê tài chính ngắn hạn,11. Dự phòng phải trả ngắn hạn,"12. Quỹ khen thưởng, phúc lợi",13. Quỹ bình ổn giá,14. Giao dịch mua bán lại trái phiếu Chính phủ,II. Nợ dài hạn,1. Phải trả người bán dài hạn,2. Người mua trả tiền trước dài hạn,3. Chi phí phải trả dài hạn,4. Phải trả nội bộ về vốn kinh doanh,5. Phải trả nội bộ dài hạn,6. Doanh thu chưa thực hiện dài hạn,7. Phải trả dài hạn khác,8. Vay và nợ thuê tài chính dài hạn,9. Trái phiếu chuyển đổi,10. Cổ phiếu ưu đãi (Nợ),11. Thuế thu nhập hoãn lại phải trả,12. Dự phòng phải trả dài hạn,13. Quỹ phát triển khoa học và công nghệ,14. Dự phòng trợ cấp mất việc làm,B. VỐN CHỦ SỞ HỮU,I. Vốn chủ sở hữu,1. Vốn góp của chủ sở hữu,- Cổ phiếu phổ thông có quyền biểu quyết,- Cổ phiếu ưu đãi,2. Thặng dư vốn cổ phần,3. Quyền chọn chuyển đổi trái phiếu,4. Vốn khác của chủ sở hữu,5. Cổ phiếu quỹ (*),6. Chênh lệch đánh giá lại tài sản,7. Chênh lệch tỷ giá hối đoái,8. Quỹ đầu tư phát triển,9. Quỹ hỗ trợ sắp xếp doanh nghiệp,10. Quỹ khác thuộc vốn chủ sở hữu,11. Lợi nhuận sau thuế chưa phân phối,- LNST chưa phân phối lũy kế đến cuối kỳ trước,- LNST chưa phân phối kỳ này,12. Nguồn vốn đầu tư XDCB,13. Lợi ích cổ đông không kiểm soát,14. Quỹ dự phòng tài chính,II. Nguồn kinh phí và quỹ khác,1. Nguồn kinh phí,2. Nguồn kinh phí đã hình thành TSCĐ,C. LỢI ÍCH CỔ ĐÔNG THIỂU SỐ,TỔNG CỘNG NGUỒN VỐN,1. Doanh thu bán hàng và cung cấp dịch vụ,2. Các khoản giảm trừ doanh thu,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,4. Giá vốn hàng bán,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,6.Doanh thu hoạt động tài chính,7. Chi phí tài chính,Trong đó :Chi phí lãi vay,"8. Phần lãi/lỗ trong công ty liên doanh, liên kết",9. Chi phí bán hàng,10. Chi phí quản lý doanh nghiệp,11. Lợi nhuận thuần từ hoạt động kinh doanh,12. Thu nhập khác,13. Chi phí khác,14. Lợi nhuận khác,Phần lợi nhuận/lỗ từ công ty liên kết liên doanh,15. Tổng lợi nhuận kế toán trước thuế,16. Chi phí thuế TNDN hiện hành,17. Chi phí thuế TNDN hoãn lại,18. Lợi nhuận sau thuế thu nhập doanh nghiệp,Lợi ích của cổ đông thiểu số,Lợi nhuận sau thuế của cổ đông của Công ty mẹ,19. Lãi cơ bản trên cổ phiếu (*),20. Lãi suy giảm trên cổ phiếu (*)
VNM,Q22019,,,22089.0,1676.0,826.0,850.0,9307.0,443.0,-1.0,8864.0,5391.0,4115.0,765.0,,,,521.0,-10.0,,5541.0,5558.0,-17.0,174.0,74.0,100.0,,5.0,,18097.0,67.0,46.0,,,,2.0,19.0,,13211.0,12896.0,81.0,-18.0,4.0,311.0,63.0,1397.0,253.0,1143.0,1954.0,,1883.0,72.0,-1.0,,,1405.0,884.0,17.0,,,504.0,,40186.0,,11253.0,10816.0,3506.0,257.0,980.0,169.0,1683.0,,,6.0,573.0,3273.0,10.0,358.0,,,437.0,,,14.0,,,0.0,27.0,189.0,,,204.0,3.0,,,28934.0,28934.0,17417.0,17417.0,,,,,-12.0,,31.0,1727.0,,,9177.0,4543.0,4634.0,,594.0,,,,,,40186.0,14610.0,11.0,14599.0,7585.0,7014.0,191.0,42.0,25.0,2.0,3330.0,318.0,3517.0,67.0,34.0,33.0,,3550.0,651.0,-5.0,2904.0,5.0,2899.0,1501.0,
VNM,Q22020,,,30073.0,2177.0,2045.0,132.0,16363.0,1.0,-1.0,16363.0,5675.0,4400.0,541.0,,,3.0,748.0,-16.0,,5696.0,5710.0,-14.0,163.0,83.0,78.0,28.0,2.0,,19523.0,19.0,,,,,0.0,19.0,,14316.0,13193.0,81.0,-21.0,,1123.0,61.0,1143.0,241.0,902.0,1074.0,,684.0,102.0,-12.0,300.0,,2910.0,672.0,7.0,,,2231.0,,49597.0,,17241.0,16682.0,3118.0,235.0,1916.0,216.0,1693.0,,,0.0,2792.0,6189.0,8.0,513.0,,,559.0,,,,,,,15.0,182.0,,,362.0,,,,32356.0,32356.0,17417.0,17417.0,,,,203.0,-12.0,,20.0,2774.0,,,9937.0,5263.0,4674.0,,2220.0,,,,,,49597.0,15510.0,14.0,15495.0,8357.0,7138.0,335.0,1.0,38.0,6.0,3383.0,374.0,3722.0,40.0,50.0,-10.0,,3711.0,637.0,-10.0,3085.0,13.0,3072.0,1586.0,
VNM,Q22021,,,35043.0,1663.0,1261.0,402.0,19971.0,1.0,-1.0,19971.0,6370.0,4603.0,977.0,,,,806.0,-15.0,,6843.0,6877.0,-34.0,195.0,106.0,83.0,6.0,,,18004.0,25.0,,,,,,25.0,,13223.0,12102.0,99.0,-37.0,,1122.0,62.0,1268.0,278.0,991.0,750.0,,661.0,102.0,-13.0,600.0,,2675.0,730.0,9.0,,,1936.0,,53047.0,,18671.0,18127.0,4403.0,361.0,1609.0,231.0,1460.0,,,0.0,135.0,9482.0,17.0,429.0,,,544.0,,,,,,,61.0,158.0,,,325.0,,,,34375.0,34375.0,20900.0,20900.0,,34.0,,203.0,,,13.0,3844.0,,,6631.0,2521.0,4110.0,,2751.0,,,,,,53047.0,15729.0,13.0,15716.0,8861.0,6854.0,293.0,42.0,28.0,-20.0,3186.0,389.0,3510.0,37.0,54.0,-17.0,,3494.0,634.0,-3.0,2862.0,27.0,2835.0,1212.0,
VNM,Q22022,,,36871.0,4507.0,1200.0,3307.0,18976.0,1.0,-1.0,18976.0,6040.0,4599.0,573.0,,,,881.0,-13.0,,7096.0,7112.0,-15.0,251.0,89.0,158.0,4.0,,,16971.0,16.0,,,,,,16.0,,12266.0,11200.0,99.0,-40.0,,1066.0,59.0,1477.0,293.0,1185.0,750.0,,667.0,102.0,-19.0,,,2402.0,706.0,,,,1690.0,,53842.0,,17022.0,16644.0,3763.0,199.0,894.0,224.0,1431.0,,,0.0,141.0,9701.0,10.0,281.0,,,377.0,,,,,,,4.0,74.0,,,299.0,,,,36821.0,36821.0,20900.0,20900.0,,34.0,,203.0,,,57.0,4823.0,,,8120.0,4668.0,3452.0,,2685.0,,,,,,53842.0,14959.0,29.0,14930.0,8854.0,6077.0,342.0,135.0,37.0,11.0,3316.0,377.0,2601.0,50.0,75.0,-25.0,,2576.0,490.0,-17.0,2102.0,19.0,2083.0,877.0,
VNM,Q22023,,,33403.0,1583.0,792.0,791.0,19083.0,1.0,-1.0,19083.0,6142.0,4505.0,763.0,,,,889.0,-14.0,,6320.0,6346.0,-26.0,276.0,102.0,170.0,4.0,,,17565.0,16.0,,,,,,16.0,,11821.0,10803.0,99.0,-42.0,,1019.0,57.0,1892.0,290.0,1602.0,1530.0,,651.0,102.0,-24.0,,,2249.0,804.0,,,,1445.0,,50969.0,,14309.0,13743.0,3483.0,316.0,1617.0,226.0,1512.0,,,1.0,116.0,6128.0,12.0,332.0,,,566.0,,,,,,,2.0,279.0,,,285.0,,,,36660.0,36660.0,20900.0,20900.0,,34.0,,203.0,,,95.0,5680.0,,,6558.0,3350.0,3207.0,,3192.0,,,,,,50969.0,15213.0,18.0,15195.0,9045.0,6150.0,384.0,116.0,96.0,-11.0,3200.0,431.0,2777.0,34.0,82.0,-49.0,,2728.0,495.0,4.0,2229.0,30.0,2199.0,934.0,
VNM,Q22024,,,37333.0,1199.0,1019.0,180.0,23031.0,1.0,-1.0,23031.0,6345.0,5133.0,340.0,,,,888.0,-16.0,,6524.0,6552.0,-28.0,234.0,118.0,104.0,12.0,,,16861.0,17.0,0.0,,,,,17.0,,12296.0,11242.0,99.0,-44.0,,1054.0,55.0,1633.0,404.0,1229.0,831.0,,614.0,102.0,-24.0,139.0,,2029.0,819.0,11.0,,,1199.0,,54194.0,,15857.0,15403.0,3726.0,97.0,1021.0,237.0,1896.0,,,0.0,103.0,7794.0,18.0,509.0,,,453.0,,,,,,,1.0,183.0,,,269.0,,,,38337.0,38337.0,20900.0,20900.0,,34.0,,499.0,,,288.0,6625.0,,,6000.0,2120.0,3881.0,,3991.0,,,,,,54194.0,16665.0,9.0,16656.0,9588.0,7068.0,373.0,88.0,64.0,3.0,3575.0,456.0,3326.0,35.0,52.0,-17.0,,3309.0,614.0,-2.0,2696.0,25.0,2670.0,1138.0,
VNM,Q32006,,,2693.0,173.0,173.0,0.0,161.0,161.0,0.0,,1024.0,1024.0,0.0,0.0,0.0,,0.0,0.0,,1277.0,1277.0,0.0,59.0,59.0,0.0,0.0,0.0,0.0,1293.0,1.0,1.0,,0.0,0.0,,0.0,0.0,1050.0,677.0,0.0,0.0,0.0,9.0,0.0,,,364.0,103.0,103.0,0.0,,0.0,,0.0,139.0,139.0,0.0,,0.0,,0.0,3987.0,,1463.0,1376.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1292.0,0.0,83.0,,0.0,87.0,87.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,2524.0,2524.0,1590.0,,,54.0,,0.0,0.0,0.0,-1.0,622.0,0.0,0.0,258.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,3987.0,1927.0,7.0,1921.0,1449.0,472.0,5.0,22.0,0.0,,272.0,32.0,150.0,3.0,3.0,0.0,0.0,150.0,0.0,0.0,150.0,0.0,150.0,944.0,
VNM,Q32007,,,2747.0,456.0,156.0,300.0,445.0,445.0,0.0,,673.0,466.0,131.0,0.0,0.0,,95.0,-19.0,,1115.0,1128.0,-14.0,57.0,20.0,6.0,24.0,0.0,8.0,2499.0,1.0,1.0,,0.0,0.0,,1.0,0.0,863.0,842.0,0.0,0.0,0.0,21.0,0.0,595.0,,595.0,922.0,100.0,118.0,743.0,-38.0,,0.0,118.0,117.0,0.0,,0.0,,0.0,5245.0,,1111.0,1000.0,391.0,5.0,31.0,0.0,154.0,0.0,0.0,,108.0,312.0,0.0,102.0,,0.0,111.0,58.0,,,,0.0,0.0,2.0,35.0,,,0.0,0.0,0.0,16.0,4134.0,4033.0,2828.0,1753.0,1075.0,1065.0,,0.0,0.0,0.0,0.0,657.0,0.0,0.0,417.0,,,0.0,,131.0,101.0,101.0,0.0,0.0,5245.0,1841.0,4.0,1837.0,1345.0,492.0,25.0,22.0,3.0,,270.0,53.0,173.0,16.0,5.0,11.0,,184.0,,,184.0,,184.0,1069.0,
VNM,Q32008,,,3518.0,567.0,157.0,,626.0,706.0,,,596.0,432.0,98.0,,,,67.0,0.0,,1647.0,1654.0,-6.0,81.0,68.0,4.0,0.0,,8.0,2416.0,0.0,,,,,,0.0,,1839.0,1435.0,,,,51.0,,,,353.0,357.0,0.0,43.0,,,,,219.0,192.0,,,1.0,,,5933.0,,1097.0,1007.0,387.0,37.0,36.0,16.0,170.0,,,,58.0,199.0,,,,,89.0,35.0,,,,,,,25.0,,,,,,30.0,4789.0,4789.0,1753.0,,,,,,,,,850.0,,,946.0,,,,,175.0,0.0,0.0,,,5933.0,2170.0,56.0,2115.0,1424.0,690.0,37.0,23.0,0.0,,292.0,58.0,355.0,32.0,2.0,31.0,-13.0,372.0,43.0,-9.0,337.0,2.0,335.0,1912.0,
VNM,Q32009,,,4144.0,218.0,216.0,1.0,1912.0,1993.0,-80.0,,735.0,551.0,140.0,0.0,0.0,,44.0,0.0,,961.0,975.0,-14.0,318.0,59.0,27.0,226.0,0.0,6.0,3348.0,3.0,0.0,,0.0,0.0,,3.0,0.0,2157.0,1785.0,27.0,0.0,0.0,43.0,27.0,,,329.0,897.0,0.0,24.0,,-75.0,,948.0,263.0,193.0,69.0,,1.0,,0.0,7491.0,,1524.0,1281.0,397.0,21.0,304.0,50.0,190.0,0.0,0.0,,61.0,80.0,0.0,179.0,,0.0,243.0,101.0,,,,0.0,0.0,92.0,15.0,,,0.0,0.0,0.0,36.0,5916.0,5916.0,3513.0,,,0.0,,0.0,0.0,0.0,0.0,1659.0,0.0,0.0,557.0,,,0.0,,187.0,0.0,0.0,0.0,51.0,7491.0,3054.0,57.0,2998.0,1857.0,1141.0,77.0,-28.0,0.0,,334.0,72.0,839.0,31.0,3.0,28.0,0.0,867.0,135.0,2.0,730.0,0.0,731.0,4165.0,
VNM,Q32010,,,5242.0,289.0,288.0,2.0,1330.0,1411.0,-82.0,,1386.0,746.0,501.0,0.0,0.0,,139.0,-1.0,,2149.0,2152.0,-4.0,89.0,52.0,33.0,0.0,0.0,4.0,4650.0,0.0,0.0,,0.0,0.0,,0.0,0.0,3131.0,2310.0,104.0,-2.0,0.0,137.0,102.0,,,684.0,1247.0,0.0,35.0,,-103.0,,1315.0,158.0,94.0,62.0,,1.0,,12.0,9892.0,,2587.0,2433.0,991.0,46.0,417.0,61.0,258.0,0.0,0.0,,111.0,332.0,0.0,218.0,,0.0,154.0,0.0,,,,0.0,0.0,92.0,5.0,,,0.0,25.0,0.0,32.0,7305.0,7305.0,3531.0,,,0.0,,0.0,-1.0,0.0,0.0,2069.0,0.0,0.0,1353.0,,,0.0,,353.0,0.0,0.0,0.0,0.0,9892.0,4476.0,100.0,4376.0,2980.0,1396.0,111.0,52.0,0.0,,406.0,92.0,958.0,687.0,286.0,401.0,0.0,1358.0,229.0,-7.0,1137.0,0.0,1137.0,3223.0,
VNM,Q32011,,,8979.0,1986.0,466.0,1520.0,1216.0,1292.0,-76.0,,2177.0,978.0,960.0,0.0,0.0,,239.0,-1.0,,3469.0,3474.0,-5.0,131.0,76.0,53.0,0.0,0.0,2.0,5357.0,0.0,0.0,,0.0,0.0,,0.0,0.0,4270.0,3128.0,112.0,-11.0,0.0,256.0,100.0,,,886.0,859.0,0.0,203.0,,-128.0,,784.0,111.0,34.0,77.0,,1.0,,16.0,14336.0,,2796.0,2649.0,1142.0,117.0,290.0,72.0,291.0,0.0,0.0,,139.0,309.0,0.0,288.0,,0.0,147.0,0.0,,,,0.0,0.0,92.0,0.0,,,0.0,0.0,0.0,55.0,11540.0,11540.0,3708.0,,,1277.0,,0.0,-1.0,0.0,0.0,2613.0,0.0,0.0,3572.0,,,0.0,,371.0,0.0,0.0,0.0,0.0,14336.0,5813.0,116.0,5697.0,4024.0,1673.0,176.0,23.0,0.0,,505.0,120.0,1202.0,63.0,0.0,63.0,-7.0,1258.0,201.0,-6.0,1062.0,0.0,1062.0,2866.0,
VNM,Q32012,,,8758.0,555.0,555.0,400.0,2029.0,2104.0,-75.0,,2401.0,1222.0,812.0,,,,370.0,-4.0,,3540.0,3544.0,-4.0,233.0,77.0,154.0,,0.0,2.0,8328.0,,,,,,,,,7480.0,4173.0,118.0,-20.0,,255.0,98.0,,,3052.0,593.0,,216.0,,-89.0,,466.0,143.0,40.0,102.0,,1.0,,14.0,17086.0,,3077.0,2884.0,1442.0,21.0,394.0,90.0,339.0,,,,262.0,,,335.0,,0.0,193.0,,,,,,0.0,126.0,,,,,,,67.0,14009.0,14009.0,5561.0,,,1277.0,,,-4.0,,,1484.0,,,5135.0,,,,,556.0,,,,,17086.0,6761.0,142.0,6619.0,4277.0,2342.0,72.0,19.0,0.0,,602.0,140.0,1653.0,36.0,21.0,16.0,-3.0,1666.0,257.0,14.0,1395.0,,1395.0,2511.0,
VNM,Q32013,,,11634.0,1684.0,524.0,,3870.0,4013.0,-144.0,,2571.0,1737.0,559.0,,,,278.0,-2.0,,3259.0,3262.0,-4.0,250.0,108.0,140.0,,,2.0,9025.0,,,,,,,,,8360.0,7644.0,176.0,-26.0,,298.0,151.0,,,418.0,248.0,,236.0,,-15.0,,26.0,259.0,110.0,149.0,,1.0,,8.0,20660.0,,3772.0,3702.0,1703.0,21.0,468.0,108.0,521.0,,,,633.0,,,247.0,,,70.0,,,,,,0.0,,,,,,,,70.0,16888.0,16888.0,8340.0,,,1277.0,,,-5.0,,,765.0,,,5678.0,,,,,834.0,,,,,20660.0,8191.0,163.0,8028.0,5093.0,2935.0,134.0,30.0,,,876.0,151.0,2012.0,36.0,8.0,28.0,17.0,2056.0,381.0,-16.0,1690.0,,1690.0,2028.0,
VNM,Q32014,,,12809.0,670.0,639.0,31.0,6010.0,6157.0,-147.0,,2536.0,1804.0,441.0,,,,297.0,-6.0,,3536.0,3550.0,-14.0,56.0,39.0,11.0,,,7.0,11099.0,6.0,,,,,,6.0,,8849.0,7591.0,135.0,-31.0,,537.0,105.0,,,721.0,1599.0,,327.0,,-5.0,,1277.0,375.0,201.0,166.0,,7.0,,165.0,23908.0,,5663.0,5146.0,1611.0,14.0,480.0,154.0,718.0,,,,638.0,1274.0,,257.0,,,516.0,,,,,,0.0,5.0,350.0,,,84.0,,,77.0,18122.0,18122.0,10006.0,,,,,,-5.0,,0.0,1378.0,,,5858.0,,,,,886.0,,,,122.0,23908.0,8927.0,195.0,8731.0,5703.0,3029.0,181.0,34.0,7.0,,1280.0,203.0,1693.0,53.0,36.0,17.0,13.0,1723.0,363.0,-7.0,1367.0,-9.0,1376.0,1266.0,
VNM,Q32015,,,15030.0,1410.0,1219.0,191.0,6919.0,526.0,-72.0,6465.0,2984.0,2483.0,190.0,,,,318.0,-6.0,0.0,3658.0,3670.0,-11.0,58.0,48.0,10.0,0.0,,,10929.0,22.0,,,,,7.0,15.0,,7841.0,7437.0,180.0,-36.0,,404.0,144.0,1165.0,70.0,1095.0,973.0,,416.0,26.0,-5.0,537.0,,785.0,433.0,205.0,,,147.0,,25959.0,,6742.0,6184.0,2152.0,18.0,512.0,152.0,971.0,,,2.0,635.0,1359.0,8.0,375.0,,,558.0,,,,,,3.0,3.0,376.0,,,89.0,87.0,,,19217.0,19217.0,12007.0,12007.0,,,,,-5.0,,10.0,3101.0,,,3876.0,5392.0,1732.0,,228.0,,,,,,25959.0,10577.0,28.0,10549.0,6199.0,4350.0,176.0,87.0,8.0,2.0,1666.0,221.0,2555.0,20.0,21.0,-1.0,,2554.0,394.0,38.0,2123.0,-13.0,2135.0,1602.0,
VNM,Q32016,,,17323.0,773.0,764.0,9.0,8935.0,443.0,0.0,8493.0,3624.0,2873.0,413.0,,,,342.0,-4.0,1.0,3919.0,3929.0,-10.0,71.0,57.0,14.0,0.0,,,10334.0,22.0,,,,,8.0,14.0,,8136.0,7733.0,180.0,-41.0,,403.0,138.0,815.0,93.0,723.0,622.0,,420.0,19.0,-7.0,190.0,,600.0,439.0,33.0,,,124.0,,27657.0,,6902.0,6370.0,1642.0,28.0,669.0,174.0,1466.0,,,1.0,685.0,1336.0,5.0,363.0,,,532.0,,,,,,2.0,1.0,344.0,,,88.0,96.0,,,20755.0,20755.0,14515.0,14515.0,,261.0,,,0.0,,6.0,1617.0,,,4122.0,2929.0,1193.0,,234.0,,,,,,27657.0,12266.0,61.0,12205.0,7119.0,5085.0,169.0,20.0,10.0,-7.0,1904.0,277.0,3048.0,28.0,31.0,-3.0,,3045.0,499.0,-3.0,2549.0,1.0,2549.0,1580.0,
VNM,Q32017,,,18889.0,668.0,628.0,40.0,9792.0,443.0,-1.0,9349.0,4629.0,3670.0,577.0,,,,391.0,-9.0,0.0,3675.0,3676.0,-2.0,125.0,56.0,69.0,0.0,0.0,,12706.0,19.0,30.0,,,,4.0,15.0,,8274.0,7967.0,152.0,-47.0,,306.0,105.0,2106.0,166.0,1940.0,1468.0,,464.0,11.0,-7.0,1000.0,,735.0,596.0,29.0,5.0,,110.0,,31596.0,,7567.0,7089.0,3337.0,28.0,975.0,168.0,1237.0,,,0.0,609.0,220.0,6.0,510.0,,,478.0,,,219.0,,,2.0,17.0,298.0,,,64.0,97.0,,,24029.0,24029.0,14515.0,14515.0,,261.0,,,-6.0,,17.0,2677.0,,,6547.0,2659.0,3889.0,,18.0,,,,,,31596.0,13309.0,15.0,13293.0,7023.0,6270.0,213.0,18.0,7.0,8.0,2981.0,265.0,3228.0,65.0,71.0,-5.0,,3223.0,528.0,-2.0,2697.0,3.0,2694.0,1669.0,
VNM,Q32018,,,18360.0,631.0,546.0,85.0,7772.0,443.0,-1.0,7330.0,5461.0,4236.0,794.0,,,,440.0,-11.0,1.0,4320.0,4332.0,-12.0,176.0,92.0,83.0,,,,15666.0,116.0,,,,,4.0,19.0,,11622.0,11307.0,147.0,-55.0,,315.0,92.0,2087.0,201.0,1886.0,675.0,,503.0,72.0,-1.0,,,1075.0,636.0,6.0,,,433.0,,34026.0,,8076.0,7381.0,2974.0,246.0,840.0,183.0,1180.0,,,5.0,608.0,956.0,12.0,376.0,,,695.0,,,,,,1.0,31.0,246.0,,,185.0,3.0,,,25950.0,25950.0,17417.0,17417.0,,,,,-10.0,,34.0,972.0,,,7046.0,3560.0,3486.0,,491.0,,,,,,34026.0,13743.0,8.0,13735.0,7242.0,6494.0,186.0,30.0,12.0,2.0,3411.0,287.0,2954.0,140.0,60.0,80.0,,3034.0,459.0,14.0,2560.0,0.0,2560.0,1323.0,
VNM,Q32019,,,22146.0,1043.0,988.0,56.0,10238.0,443.0,-1.0,9796.0,5700.0,4296.0,761.0,,,,653.0,-11.0,,4991.0,5006.0,-15.0,174.0,105.0,69.0,,,,17956.0,20.0,,,,,1.0,19.0,,13407.0,12833.0,81.0,-19.0,,570.0,63.0,1310.0,245.0,1065.0,2027.0,,1956.0,72.0,-1.0,,,1129.0,625.0,17.0,,,487.0,,40102.0,,12261.0,11924.0,3690.0,289.0,1038.0,190.0,1577.0,,,0.0,579.0,4188.0,8.0,365.0,,,337.0,,,14.0,,,0.0,26.0,94.0,,,201.0,3.0,,,27841.0,27841.0,17417.0,17417.0,,,,,-12.0,,23.0,1992.0,,,7840.0,4543.0,3297.0,,581.0,,,,,,40102.0,14304.0,13.0,14291.0,7568.0,6723.0,207.0,45.0,28.0,-10.0,3292.0,318.0,3265.0,74.0,85.0,-11.0,,3254.0,580.0,-3.0,2677.0,-13.0,2690.0,1385.0,
VNM,Q32020,,,31541.0,2336.0,996.0,1340.0,17872.0,1.0,-1.0,17872.0,5977.0,4609.0,476.0,,,23.0,885.0,-17.0,,5246.0,5260.0,-14.0,110.0,59.0,48.0,,3.0,,18855.0,19.0,,,,,20.0,19.0,,13954.0,12846.0,81.0,-21.0,,1109.0,60.0,1259.0,273.0,986.0,767.0,,678.0,102.0,-13.0,200.0,,2795.0,681.0,6.0,,,2108.0,,50396.0,,18705.0,18164.0,3417.0,167.0,2124.0,233.0,1586.0,,,0.0,3652.0,6423.0,7.0,555.0,,,541.0,,,,,,,9.0,176.0,,,356.0,,,,31692.0,31692.0,20900.0,20900.0,,,,,-12.0,,16.0,3081.0,,,5362.0,1781.0,3581.0,,2345.0,,,,,,50396.0,15577.0,14.0,15563.0,8296.0,7267.0,359.0,120.0,38.0,-6.0,3284.0,459.0,3756.0,85.0,64.0,21.0,,3777.0,645.0,-6.0,3138.0,61.0,3077.0,1323.0,
VNM,Q32021,,,34447.0,2052.0,1433.0,619.0,19753.0,1.0,-1.0,19753.0,6118.0,4460.0,866.0,,,,807.0,-15.0,,6381.0,6410.0,-30.0,142.0,75.0,65.0,2.0,,,17621.0,25.0,,,,,,25.0,,13058.0,11959.0,99.0,-38.0,,1099.0,61.0,1115.0,298.0,818.0,764.0,,676.0,102.0,-13.0,,,2597.0,723.0,27.0,,,1874.0,,52068.0,,18193.0,17766.0,3709.0,243.0,2412.0,279.0,1524.0,,,0.0,107.0,9038.0,15.0,438.0,,,427.0,,,,,,,28.0,81.0,,,318.0,,,,33875.0,33875.0,20900.0,20900.0,,34.0,,203.0,,,-17.0,4133.0,,,5844.0,2521.0,3323.0,,2779.0,,,,,,52068.0,16208.0,14.0,16194.0,9250.0,6944.0,314.0,64.0,24.0,15.0,3308.0,394.0,3507.0,142.0,63.0,80.0,,3587.0,623.0,3.0,2961.0,35.0,2926.0,1262.0,
VNM,Q32022,,,34373.0,2868.0,1904.0,964.0,19534.0,1.0,-1.0,19533.0,5954.0,4552.0,584.0,,,,832.0,-14.0,,5777.0,5793.0,-16.0,240.0,152.0,86.0,3.0,,,16827.0,17.0,,,,,,17.0,,11989.0,10928.0,99.0,-41.0,,1062.0,58.0,1690.0,408.0,1283.0,753.0,,670.0,102.0,-19.0,15.0,,2319.0,690.0,35.0,,,1629.0,,51200.0,,17356.0,16983.0,3375.0,240.0,1770.0,271.0,1519.0,,,0.0,136.0,9406.0,9.0,259.0,,,372.0,,,,,,,4.0,72.0,,,297.0,,,,33844.0,33844.0,20900.0,20900.0,,34.0,,203.0,,,125.0,5065.0,,,4815.0,2683.0,2132.0,,2703.0,,,,,,51200.0,16094.0,15.0,16079.0,9729.0,6350.0,339.0,143.0,50.0,5.0,3261.0,401.0,2889.0,41.0,70.0,-29.0,,2860.0,534.0,3.0,2323.0,24.0,2298.0,985.0,
