Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/09/2024,49.05(-0.41 %),"-129,600",-6.41,"73,300",3.62,"202,900",10.02,"731,413,706",17.17%
19/09/2024,49.25(0.41 %),"-257,800",-12.63,"21,400",1.05,"279,200",13.68,"731,455,843",17.17%
18/09/2024,49.05(0.72 %),"284,900",13.98,"304,000",14.92,"19,100",0.94,"731,446,338",17.17%
17/09/2024,48.7(1.99 %),"38,900",1.87,"69,800",3.34,"30,900",1.47,"731,616,862",17.17%
16/09/2024,47.75(-0.93 %),"-109,100",-5.23,"24,300",1.17,"133,400",6.4,"731,529,757",17.17%
13/09/2024,48.2(-0.31 %),"-139,400",-6.72,"17,500",0.85,"156,900",7.57,"731,074,868",17.18%
11/09/2024,48.3(-0.41 %),"-84,100",-4.06,"26,700",1.29,"110,800",5.35,"730,234,293",17.19%
10/09/2024,48.5(-1.12 %),"-654,600",-32,"111,400",5.45,"766,000",37.45,"729,803,401",17.2%
09/09/2024,49.05(-0.51 %),0,0,0,0,0,0,"729,259,687",17.21%
06/09/2024,49.3(1.23 %),"22,400",1.06,"681,500",33.43,"659,100",32.37,"728,844,087",17.21%
05/09/2024,48.7(-0.51 %),"-259,900",-12.65,"172,800",8.49,"432,700",21.14,"729,309,187",17.21%
04/09/2024,48.95(0.10 %),"-74,300",-3.64,"142,000",6.94,"216,300",10.57,"728,706,580",17.22%
30/08/2024,48.9(-0.81 %),"-733,100",-35.99,"42,300",2.08,"775,400",38.07,"728,575,549",17.22%
29/08/2024,49.3(-0.60 %),"-120,300",-5.85,"152,700",7.62,"273,000",13.48,"728,519,757",17.22%
28/08/2024,49.6(0.00 %),"-25,400",-1.25,"72,700",3.62,"98,100",4.87,"727,852,333",17.23%
27/08/2024,49.6(-1.20 %),"-550,000",-27.29,"268,900",13.27,"818,900",40.56,"727,437,297",17.24%
26/08/2024,50.2(-0.59 %),"-326,900",-16.48,"160,800",8.12,"487,700",24.6,"727,513,061",17.24%
23/08/2024,50.5(0.40 %),"84,600",4.24,"277,700",13.99,"193,100",9.76,"727,224,022",17.24%
22/08/2024,50.3(-0.59 %),"-420,000",-21.13,"59,800",3.01,"479,800",24.13,"727,243,914",17.24%
21/08/2024,0(0.00 %),"824,100",41.19,"1,081,700",54.01,"257,600",12.82,"727,196,902",17.24%
