Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/07/2022,35.8(-1.10 %),"104,400",3.74,"339,600",12.16,"235,200",8.42,"664,720,488",16.86%
14/07/2022,36.15(0.14 %),"294,900",10.66,"297,800",10.77,"2,900",0.1,"664,669,288",16.86%
13/07/2022,36.05(-0.96 %),"-285,200",-10.28,"98,600",3.55,"383,800",13.84,"664,954,788",16.85%
12/07/2022,36.4(5.51 %),"235,100",8.56,"247,400",9.01,"12,300",0.45,"664,716,758",16.86%
11/07/2022,34.5(-1.43 %),"31,400",1.08,"368,200",12.7,"336,800",11.62,"664,920,958",16.86%
08/07/2022,35(-3.58 %),"40,400",1.08,"106,300",12.7,"65,900",11.62,"663,445,388",0%
07/07/2022,36.3(1.97 %),"45,800",1.66,"1,029,900",37.39,"984,100",35.72,"663,485,788",16.88%
06/07/2022,35.6(-1.93 %),"-373,116",-13.28,"678,200",24.14,"1,051,316",37.43,"663,567,129",16.88%
05/07/2022,36.3(3.42 %),"-647,559",-23.51,"301,000",10.93,"948,559",34.43,"663,991,529",16.87%
04/07/2022,35.05(-0.14 %),"-244,100",-8.6,"9,700",0.34,"253,800",8.94,"663,420,429",16.89%
01/07/2022,35.05(4.63 %),"-244,700",-8.58,"414,300",14.52,"659,000",23.1,"663,418,229",16.89%
30/06/2022,33.5(-4.01 %),"-24,600",-0.82,"194,900",6.53,"219,500",7.35,"663,785,029",16.88%
29/06/2022,34.9(3.56 %),"1,057,500",36.48,"1,105,000",38.11,"47,500",1.63,"663,680,029",16.88%
28/06/2022,33.65(5.82 %),"272,700",9.18,"572,600",19.27,"299,900",10.09,"664,429,406",16.87%
27/06/2022,31.75(1.76 %),"-53,900",-1.67,"301,800",9.51,"355,700",11.18,"664,638,006",16.86%
24/06/2022,31.2(0.65 %),"-3,800",-0.12,"360,200",11.24,"364,000",11.36,"664,918,706",16.86%
23/06/2022,31(1.64 %),300,0.01,"21,400",0.66,"21,100",0.65,"665,149,306",16.85%
22/06/2022,30.5(0.66 %),"-94,500",-2.88,"31,100",0.95,"125,600",3.83,"664,999,906",16.85%
21/06/2022,30.3(2.71 %),"296,500",8.98,"467,300",14.16,"170,800",5.18,"664,828,806",16.86%
20/06/2022,29.5(-6.65 %),"-120,700",-3.69,"80,500",2.46,"201,200",6.15,"664,982,806",16.85%
