Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/02/2021,39.1(-2.01 %),"-205,200",-8.19,"27,800",1.11,"233,000",9.3,"509,759,231",17.33%
29/01/2021,39.9(3.77 %),"115,400",4.53,"133,200",5.23,"17,800",0.7,"509,607,531",17.33%
28/01/2021,38.45(-6.90 %),"-4,450",-1.71,"18,740",7.3,"23,190",9,"508,735,731",17.35%
27/01/2021,41.3(-2.94 %),"-313,400",-13.05,"286,600",12.16,"600,000",25.21,"509,678,431",17.33%
26/01/2021,42.55(-4.60 %),"-50,160",-21.36,"5,510",2.38,"55,670",23.74,"507,943,911",17.37%
25/01/2021,44.6(-1.44 %),"-15,670",-6.99,"16,170",7.24,"31,840",14.23,"507,497,511",17.38%
22/01/2021,45.25(-2.69 %),"-845,400",-38.51,"99,600",4.58,"945,000",43.09,"508,706,731",17.35%
21/01/2021,46.5(2.20 %),"-367,300",-16.8,"109,700",5.02,"477,000",21.82,"507,861,331",17.37%
20/01/2021,45.5(0.55 %),"120,000",5.35,"355,800",15.83,"235,800",10.48,"507,494,031",17.38%
19/01/2021,45.25(-6.99 %),"-409,800",-19.21,"1,121,900",54.54,"1,531,700",73.75,"507,614,031",17.38%
18/01/2021,48.65(-0.41 %),"-227,200",-11.09,"61,100",2.99,"288,300",14.08,"507,204,231",17.39%
15/01/2021,48.85(0.00 %),"-39,850",-19.6,"3,860",1.9,"43,710",21.5,"506,541,321",17.41%
14/01/2021,48.85(0.83 %),"-5,260",-2.53,"7,860",3.81,"13,120",6.34,"506,485,721",17.41%
13/01/2021,48.45(-0.62 %),"-16,740",-8.15,"6,250",3.05,"22,990",11.2,"506,546,121",17.41%
12/01/2021,48.75(1.04 %),"-6,830",-3.28,"2,590",1.25,"9,420",4.53,"506,562,321",17.41%
11/01/2021,48.25(-0.52 %),"7,800",0.38,"20,000",0.96,"12,200",0.59,"506,290,231",17.41%
08/01/2021,48.5(-0.82 %),"11,700",0.58,"55,000",2.68,"43,300",2.1,"506,298,031",17.41%
07/01/2021,48.9(0.20 %),-980,-0.48,"5,370",2.63,"6,350",3.11,"506,404,191",17.41%
06/01/2021,48.8(1.88 %),"-110,200",-5.41,"39,700",1.93,"149,900",7.33,"506,299,931",17.41%
05/01/2021,47.9(-0.73 %),-950,-0.45,"2,920",1.4,"3,870",1.85,"506,319,901",17.41%
