Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/05/2024,49.8(-0.40 %),"-242,700",-12.19,"14,800",0.74,"257,500",12.93,"730,629,200",17.18%
21/05/2024,50(0.81 %),"-687,700",-34.31,"4,300",0.21,"692,000",34.52,"730,187,456",17.19%
20/05/2024,49.6(0.51 %),"-415,700",-20.72,"56,600",2.83,"472,300",23.55,"729,419,136",17.2%
17/05/2024,49.35(-0.50 %),"-745,200",-36.79,"35,400",1.75,"780,600",38.54,"728,850,300",17.21%
16/05/2024,49.6(2.06 %),"-412,400",-20.48,"212,900",10.59,"625,300",31.07,"731,484,125",19.35%
15/05/2024,48.6(1.04 %),"-474,300",-23.04,"124,900",6.08,"599,200",29.13,"731,071,725",19.35%
14/05/2024,48.1(-1.03 %),"-1,161,700",-56.25,"22,000",1.07,"1,183,700",57.32,"730,597,425",19.36%
13/05/2024,48.6(-0.92 %),"-809,200",-39.64,"37,600",1.84,"846,800",41.49,"727,766,400",17.23%
10/05/2024,49.05(-0.91 %),"-183,400",-9.05,"15,300",0.76,"198,700",9.81,"727,328,960",17.24%
09/05/2024,49.5(-0.60 %),"-455,400",-22.65,"19,600",0.97,"475,000",23.63,"726,879,600",17.25%
08/05/2024,49.8(-0.40 %),"-436,100",-21.78,"48,500",2.44,"484,600",24.23,"726,332,160",17.26%
07/05/2024,50(-0.99 %),"-379,300",-19,"207,700",10.44,"587,000",29.44,"726,146,600",17.26%
06/05/2024,50.5(2.64 %),"-73,100",-3.71,"160,900",8.04,"234,000",11.75,"726,260,600",17.26%
03/05/2024,49.2(0.00 %),"-64,700",-3.19,"29,000",1.44,"93,700",4.63,"726,299,900",17.26%
02/05/2024,49.2(0.00 %),"-37,500",-1.84,"84,100",4.13,"121,600",5.97,"726,176,640",17.26%
26/04/2024,49.2(-0.81 %),"-122,300",-6.04,"29,900",1.48,"152,200",7.52,"727,034,500",17.25%
25/04/2024,49.6(-0.80 %),"-296,500",-14.77,"77,600",3.88,"374,100",18.65,"728,995,290",19.4%
24/04/2024,50(1.21 %),"-131,600",-6.53,"331,300",16.53,"462,900",23.05,"728,698,790",19.4%
23/04/2024,49.4(-1.40 %),"95,100",4.73,"823,400",40.81,"728,300",36.08,"726,380,736",17.26%
22/04/2024,50.1(3.62 %),"89,700",4.44,"226,300",11.18,"136,600",6.74,"727,393,800",17.24%
