Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/02/2023,44.5(1.60 %),"2,708",0.12,"561,520",24.99,"558,812",24.87,"645,884,721",17.23%
07/02/2023,43.8(-2.67 %),"271,057",11.87,"692,357",30.33,"421,300",18.45,"645,937,441",17.23%
06/02/2023,45(3.69 %),"-382,800",-17.23,"126,000",5.67,"508,800",22.9,"646,213,998",17.23%
03/02/2023,43.35(0.35 %),"57,500",2.49,"473,300",20.52,"415,800",18.02,"645,409,478",17.24%
02/02/2023,43.15(0.82 %),"227,830",9.83,"1,158,350",49.98,"930,520",40.15,"645,510,778",17.24%
01/02/2023,42.8(-5.10 %),"864,300",36.99,"1,236,300",52.91,"372,000",15.92,"646,614,328",17.22%
31/01/2023,45.1(1.35 %),"41,200",1.86,"96,000",4.33,"54,800",2.47,"647,830,912",17.19%
30/01/2023,44.5(-0.22 %),"295,384",13.14,"315,100",14.02,"19,716",0.88,"647,584,887",17.2%
27/01/2023,44.55(-3.15 %),"-218,625",-9.74,"114,400",5.1,"333,025",14.84,"647,888,684",17.19%
19/01/2023,45.95(1.88 %),"561,697",25.81,"573,000",26.33,"11,303",0.52,"647,951,784",17.19%
18/01/2023,45.1(0.22 %),"642,950",29,"694,250",31.31,"51,300",2.31,"648,353,784",17.18%
17/01/2023,44.95(0.56 %),"372,100",16.73,"535,100",24.05,"163,000",7.33,"649,010,780",17.17%
16/01/2023,44.7(6.94 %),"694,241",31.03,"707,495",31.63,"13,254",0.59,"649,405,980",17.16%
13/01/2023,41.8(0.72 %),"354,945",14.84,"482,845",20.18,"127,900",5.35,"650,038,175",17.15%
12/01/2023,41.45(0.36 %),"-19,900",-0.82,"39,400",1.63,"59,300",2.46,"650,042,120",17.15%
11/01/2023,41.25(-0.12 %),"-389,042",-16.05,"81,858",3.38,"470,900",19.42,"649,901,863",17.15%
10/01/2023,41.3(0.73 %),"-135,457",-5.59,"44,200",1.83,"179,657",7.42,"649,321,288",17.16%
09/01/2023,41(-1.68 %),"-551,133",-22.6,"103,300",4.24,"654,433",26.83,"648,911,702",17.17%
06/01/2023,41.65(2.08 %),"45,514",1.9,"491,300",20.46,"445,786",18.57,"648,740,165",17.18%
05/01/2023,40.75(-0.12 %),"-80,737",-3.29,"193,100",7.87,"273,837",11.16,"648,968,665",17.17%
