Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
12/08/2022,39.2(2.35 %),"87,100",3.41,"375,200",14.71,"288,100",11.29,"660,441,022",16.94%
11/08/2022,38.3(-0.26 %),"323,500",12.39,"355,300",13.61,"31,800",1.22,"660,720,122",16.94%
10/08/2022,38.4(-0.78 %),"-82,900",-3.18,"13,200",0.51,"96,100",3.69,"660,907,329",16.93%
09/08/2022,38.65(-0.39 %),"-165,800",-6.41,"2,300",0.09,"168,100",6.5,"660,916,429",16.93%
08/08/2022,38.8(-0.51 %),"206,900",8.03,"210,200",8.16,"3,300",0.13,"660,887,229",16.94%
05/08/2022,39(-0.76 %),"23,500",0.92,"53,000",2.07,"29,500",1.15,"661,041,629",16.93%
04/08/2022,39.3(0.00 %),"564,100",22.17,"629,900",24.76,"65,800",2.59,"661,082,729",16.93%
03/08/2022,39.3(2.08 %),"742,200",29.17,"754,100",29.64,"11,900",0.47,"661,677,442",16.92%
02/08/2022,38.5(-1.28 %),"201,400",7.75,"236,500",9.11,"35,100",1.35,"662,409,742",16.91%
01/08/2022,39(4.56 %),"1,057,700",41.25,"1,079,500",42.1,"21,800",0.85,"662,466,742",16.9%
29/07/2022,37.3(2.19 %),"247,500",9.23,"427,000",15.93,"179,500",6.7,"663,516,942",16.88%
28/07/2022,36.5(2.53 %),"557,700",20.36,"587,000",21.43,"29,300",1.07,"663,943,942",16.87%
27/07/2022,35.55(-0.14 %),"93,000",3.31,"93,000",3.31,0,0,"664,509,342",16.86%
26/07/2022,35.55(0.42 %),"-4,100",-0.15,"17,500",0.62,"21,600",0.77,"664,570,642",16.86%
25/07/2022,35.4(-0.28 %),"-19,700",-0.7,"16,000",0.57,"35,700",1.26,"664,511,642",16.86%
22/07/2022,35.5(-2.74 %),300,-2.53,"21,400",0.11,"21,100",2.64,"664,346,188",16.87%
21/07/2022,36.5(0.27 %),"-162,300",-5.92,"18,200",0.66,"180,500",6.59,"664,315,588",16.87%
20/07/2022,36.4(1.96 %),"-13,600",-0.5,"20,100",0.73,"33,700",1.23,"664,329,488",16.87%
19/07/2022,35.65(0.42 %),"31,100",1.11,"34,400",1.23,"3,300",0.12,"664,347,688",16.87%
18/07/2022,35.5(-0.84 %),"574,600",20.4,"576,500",20.47,"1,900",0.07,"664,146,888",16.87%
