Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/03/2023,84.5(0.60 %),"-3,900",-0.33,"58,000",4.9,"61,900",5.23,"478,334,865",2.78%
07/03/2023,84(0.36 %),"21,600",1.81,"30,000",2.52,"8,400",0.71,"478,366,165",2.78%
06/03/2023,83.7(0.24 %),"8,900",0.74,"35,600",2.98,"26,700",2.23,"478,344,065",2.78%
03/03/2023,83.5(-0.60 %),"-11,400",-0.95,"40,700",3.4,"52,100",4.35,"478,369,365",2.78%
02/03/2023,84(-0.36 %),"9,000",0.76,"19,300",1.62,"10,300",0.87,"478,404,565",2.78%
01/03/2023,84.3(0.72 %),"11,300",0.95,"21,800",1.84,"10,500",0.89,"478,420,665",2.78%
28/02/2023,83.7(0.36 %),"28,100",2.35,"31,300",2.62,"3,200",0.27,"478,401,565",2.78%
27/02/2023,83.4(-0.83 %),"7,700",0.64,"48,600",4.05,"40,900",3.41,"478,394,765",2.78%
24/02/2023,84.1(-0.59 %),"4,400",0.37,"49,500",4.16,"45,100",3.79,"478,400,865",2.78%
23/02/2023,84.6(0.12 %),"29,002",2.45,"71,502",6.05,"42,500",3.6,"478,405,265",2.78%
22/02/2023,84.5(-1.17 %),"-16,800",-1.42,"38,300",3.24,"55,100",4.66,"478,431,267",2.77%
21/02/2023,85.5(-0.58 %),"6,000",0.51,"51,500",4.4,"45,500",3.89,"478,425,067",2.78%
20/02/2023,86(1.30 %),"-1,900",-0.16,"45,100",3.88,"47,000",4.04,"478,438,767",2.77%
17/02/2023,84.9(-0.12 %),"8,400",0.71,"46,200",3.92,"37,800",3.21,"478,438,667",2.77%
16/02/2023,85(0.12 %),"5,400",0.46,"50,600",4.3,"45,200",3.84,"478,484,067",2.77%
15/02/2023,84.9(0.47 %),"23,400",1.99,"24,200",2.05,800,0.07,"478,501,967",2.77%
14/02/2023,84.5(0.84 %),"7,800",0.66,"40,500",3.42,"32,700",2.76,"478,484,967",2.77%
13/02/2023,83.8(-0.83 %),"2,100",0.18,"37,300",3.13,"35,200",2.95,"478,485,167",2.77%
10/02/2023,84.5(-0.24 %),"3,100",0.26,"43,400",3.67,"40,300",3.41,"477,489,067",2.87%
09/02/2023,84.7(0.24 %),"-1,030,800",-87.31,"2,600",0.22,"1,033,400",87.53,"477,492,367",2.87%
