Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/05/2024,63.1(-1.87 %),"-96,700",-6.14,"14,700",0.93,"111,400",7.07,"493,076,768",1.36%
21/05/2024,64.3(2.23 %),"-34,300",-2.2,"11,600",0.75,"45,900",2.95,"492,933,760",1.37%
20/05/2024,62.9(6.97 %),"-88,600",-5.66,"73,100",4.51,"161,700",10.17,"492,933,664",1.37%
17/05/2024,58.8(1.20 %),"-9,900",-0.58,"3,800",0.22,"13,700",0.8,"492,980,256",1.37%
16/05/2024,58.1(-0.85 %),"-22,800",-1.33,"3,700",0.22,"26,500",1.55,"493,028,358",1.36%
15/05/2024,58.6(0.34 %),"-29,900",-1.75,"3,000",0.18,"32,900",1.93,"493,005,558",1.37%
14/05/2024,58.4(3.91 %),"-170,200",-9.72,"31,400",1.82,"201,600",11.53,"492,975,658",1.37%
13/05/2024,56.2(-1.40 %),"-2,700",-0.16,"8,000",0.45,"10,700",0.61,"492,740,064",1.39%
10/05/2024,57(-1.72 %),"-22,600",-1.32,"14,300",0.82,"36,900",2.14,"492,735,456",1.39%
09/05/2024,58(6.42 %),"138,500",7.8,"151,100",8.5,"12,600",0.7,"492,742,464",1.39%
08/05/2024,54.5(-0.55 %),"4,800",0.26,"17,100",0.92,"12,300",0.67,"492,884,256",1.38%
07/05/2024,54.8(-0.54 %),"-11,300",-0.62,"3,000",0.17,"14,300",0.79,"492,894,464",1.38%
06/05/2024,55.1(2.42 %),"4,700",0.26,"11,600",0.64,"6,900",0.38,"492,834,144",1.38%
03/05/2024,53.8(-0.37 %),"-55,800",-3.01,"7,500",0.41,"63,300",3.41,"492,832,448",1.38%
02/05/2024,54(3.05 %),"53,700",2.87,"67,000",3.58,"13,300",0.71,"492,817,248",1.38%
26/04/2024,52.4(-0.19 %),"-22,100",-1.16,600,0.03,"22,700",1.19,"492,861,056",1.38%
25/04/2024,52.5(0.38 %),"-21,600",-1.14,"1,600",0.08,"23,200",1.22,"492,808,258",1.39%
24/04/2024,52.3(3.56 %),"22,200",1.15,"49,300",2.55,"27,100",1.4,"492,786,658",1.39%
23/04/2024,50.5(-4.17 %),"18,500",0.94,"25,100",1.28,"6,600",0.35,"492,869,760",1.38%
22/04/2024,52.7(2.13 %),"9,100",0.47,"17,700",0.92,"8,600",0.45,"492,873,152",1.38%
