Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/01/2022,68(-3.82 %),"111,800",7.54,"116,900",7.89,"5,100",0.35,"483,845,200",2.25%
17/01/2022,70.7(-6.97 %),"298,500",21.82,"371,300",27.11,"72,800",5.28,"483,960,100",2.24%
14/01/2022,76(-2.44 %),"21,600",1.63,"23,600",1.79,"2,000",0.15,"484,321,500",2.21%
13/01/2022,77.9(-2.50 %),"8,900",0.66,"18,800",1.43,"9,900",0.77,"484,331,900",2.2%
12/01/2022,79.9(6.25 %),"499,600",38.35,"512,800",39.39,"13,200",1.03,"484,320,100",2.21%
11/01/2022,75.2(6.97 %),"254,800",18.99,"285,400",21.27,"30,600",2.28,"484,751,000",2.16%
10/01/2022,70.3(-6.89 %),"412,000",31.98,"493,900",38.34,"81,900",6.36,"485,031,000",2.14%
07/01/2022,75.5(6.94 %),"314,600",23.25,"320,000",23.64,"5,400",0.4,"485,518,300",2.09%
06/01/2022,70.6(6.97 %),"428,400",29.48,"435,000",29.93,"6,600",0.45,"485,728,500",2.07%
05/01/2022,66(0.30 %),"-55,300",-3.56,"54,500",3.69,"109,800",7.25,"486,512,640",1.99%
04/01/2022,65.8(2.81 %),"2,600",0.17,"3,400",0.22,800,0.05,"486,567,040",1.99%
31/12/2021,64(0.00 %),"15,100",0.97,"15,200",0.97,100,0.01,"486,570,440",1.99%
30/12/2021,64(0.00 %),"125,600",8.06,"125,600",8.06,0,0,"486,581,440",1.99%
29/12/2021,64(-2.88 %),"30,100",1.95,"34,300",2.22,"4,200",0.28,"486,703,340",1.98%
28/12/2021,65.9(1.38 %),"199,300",13.08,"203,000",13.33,"3,700",0.24,"486,588,140",1.99%
27/12/2021,65(-0.76 %),"94,300",6.42,"146,000",9.58,"51,700",3.16,"486,787,440",1.97%
24/12/2021,65.5(-2.82 %),"94,200",6.11,"195,700",12.69,"101,500",6.58,"486,895,840",0%
23/12/2021,67.4(-1.32 %),"-324,400",-21.29,"190,400",12.73,"514,800",34.02,"487,314,440",0%
22/12/2021,68.3(0.59 %),"32,200",2.2,"50,600",3.45,"18,400",1.24,"486,990,040",1.95%
21/12/2021,67.9(-0.15 %),"93,600",6.43,"102,300",7.02,"8,700",0.58,"487,022,240",0%
