Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2022,81.7(-0.85 %),"-4,300",-0.35,600,0.05,"4,900",0.4,"481,209,800",2.51%
21/02/2022,82.4(-1.55 %),"37,500",3.11,"41,000",3.4,"3,500",0.29,"481,110,400",2.52%
18/02/2022,83.7(-0.95 %),"57,600",5.05,"157,600",13.33,"100,000",8.28,"481,150,800",2.51%
17/02/2022,84.5(3.30 %),"203,600",16.86,"204,200",16.91,600,0.05,"481,308,400",2.5%
16/02/2022,81.8(-0.24 %),"37,800",3.09,"37,800",3.09,0,0,"481,505,800",2.48%
15/02/2022,82(3.93 %),"397,200",32.11,"404,000",32.65,"6,800",0.54,"481,543,000",2.47%
14/02/2022,78.9(-0.25 %),"200,000",15.77,"200,600",15.81,600,0.05,"481,842,700",2.45%
11/02/2022,79.1(-2.10 %),"7,300",0.57,"111,600",8.91,"104,300",8.34,"481,938,900",2.44%
10/02/2022,80.8(0.00 %),"172,500",13.94,"276,900",22.32,"104,400",8.38,"481,946,200",2.44%
09/02/2022,80.8(-0.25 %),"212,900",17.3,"317,200",25.7,"104,300",8.4,"482,188,600",2.41%
08/02/2022,81(1.63 %),"163,900",13.22,"198,400",15.95,"34,500",2.73,"482,451,500",2.39%
07/02/2022,79.7(0.63 %),"196,400",15.56,"250,700",19.85,"54,300",4.29,"482,574,100",2.37%
28/01/2022,79.2(2.33 %),"245,400",19.12,"321,200",24.95,"75,800",5.82,"482,646,300",2.37%
27/01/2022,77.4(0.26 %),"176,000",13.62,"354,500",27.36,"178,500",13.74,"482,827,000",2.35%
26/01/2022,77.2(0.26 %),"-38,400",-4.07,"102,100",6.8,"140,500",10.87,"483,063,200",2.33%
25/01/2022,77(6.94 %),"398,100",30.6,"516,400",38.95,"118,300",8.34,"483,054,700",2.33%
24/01/2022,72(-4.38 %),"49,600",3.83,"160,200",11.85,"110,600",8.01,"483,488,300",2.29%
21/01/2022,75.3(-0.66 %),"137,700",10.51,"220,500",16.64,"82,800",6.13,"483,604,900",2.27%
20/01/2022,75.4(3.71 %),"57,500",4.32,"101,100",7.55,"43,600",3.23,"483,775,300",2.26%
19/01/2022,71(4.41 %),"-3,400",-0.3,"46,700",3.26,"50,100",3.56,"483,871,300",2.25%
