Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
11/10/2022,82.3(-5.94 %),"35,100",2.89,"42,100",3.46,"7,000",0.58,"477,348,890",2.88%
10/10/2022,87.5(3.55 %),"1,017,300",89.01,"1,017,800",89.06,500,0.04,"477,345,890",2.88%
07/10/2022,84.5(-4.30 %),"158,700",13.41,"203,800",17.22,"45,100",3.81,"478,312,890",2.79%
06/10/2022,89(-1.33 %),-100,-0.01,"50,700",4.51,"50,800",4.52,"478,467,890",2.77%
05/10/2022,90.2(2.15 %),"-25,500",-2.3,"23,300",2.1,"48,800",4.4,"478,506,690",2.77%
04/10/2022,88.3(-1.89 %),"7,600",0.67,"19,500",1.72,"11,900",1.05,"478,479,390",2.77%
03/10/2022,90(-0.66 %),"-24,800",-2.23,"25,800",2.32,"50,600",4.55,"478,496,590",2.77%
30/09/2022,90.6(6.97 %),"247,600",22.43,"439,000",39.77,"191,400",17.34,"478,479,890",2.77%
29/09/2022,84.7(-6.92 %),"-41,900",-3.55,600,0.05,"42,500",3.6,"478,689,560",2.75%
28/09/2022,91(-2.15 %),"53,470",4.87,"93,700",8.53,"40,230",3.66,"478,651,460",2.75%
27/09/2022,93(-0.85 %),0,0,"38,700",3.6,"38,700",3.6,"478,650,260",2.75%
26/09/2022,93.8(-0.95 %),"230,100",21.58,"325,000",30.49,"94,900",8.9,"478,684,860",2.75%
23/09/2022,94.7(-1.46 %),"11,600",1.1,"15,700",1.49,"4,100",0.39,"478,009,760",2.82%
22/09/2022,96.1(-0.21 %),"-986,700",-94.82,"13,400",1.29,"1,000,100",96.11,"478,025,460",2.81%
21/09/2022,96.3(-0.21 %),"20,100",1.94,"20,100",1.94,0,0,"478,031,260",2.81%
20/09/2022,96.5(-0.82 %),"39,600",3.82,"47,200",4.55,"7,600",0.73,"478,049,660",2.81%
19/09/2022,97.3(-0.71 %),"22,100",2.15,"23,800",2.32,"1,700",0.17,"478,077,160",2.81%
16/09/2022,98(0.10 %),"21,800",2.14,"34,000",3.33,"12,200",1.2,"478,099,260",2.81%
15/09/2022,97.9(6.99 %),"2,800",1.2,"12,000",3.57,"9,200",2.37,0,2.81%
14/09/2022,91.5(0.55 %),"13,100",-0.81,"39,000",0.1,"25,900",0.91,"478,085,110",2.81%
