Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
19/04/2024,51.6(-4.97 %),"100,200",5.18,"122,300",6.34,"22,100",1.16,"492,836,458",1.38%
17/04/2024,54.3(-2.34 %),"9,000",0.5,"13,400",0.75,"4,400",0.25,"492,936,658",1.37%
16/04/2024,55.6(-2.11 %),"25,500",1.41,"25,600",1.41,100,0.01,"492,920,158",1.37%
15/04/2024,56.8(-6.89 %),"-168,700",-10.14,"51,600",3.07,"220,300",13.21,"492,945,658",1.37%
12/04/2024,61(1.16 %),"-236,500",-14.19,"65,100",3.91,"301,600",18.09,"492,360,064",1.43%
11/04/2024,60.3(-1.63 %),"-198,100",-11.97,"2,000",0.12,"200,100",12.09,"492,125,056",1.45%
10/04/2024,61.3(-0.81 %),"-285,100",-17.58,"15,000",0.93,"300,100",18.51,"492,342,358",1.43%
09/04/2024,61.8(-0.32 %),"11,600",0.72,"11,600",0.72,0,0,"492,057,258",1.46%
08/04/2024,62(-0.96 %),"-5,800",-0.36,"1,400",0.09,"7,200",0.45,"492,068,858",1.46%
05/04/2024,62.6(-1.42 %),"-31,700",-2,"7,100",0.45,"38,800",2.45,"492,051,968",1.46%
04/04/2024,63.5(-1.40 %),"-53,100",-3.39,"4,000",0.26,"57,100",3.65,"492,031,358",1.46%
03/04/2024,64.4(-1.53 %),"-37,100",-2.4,"6,800",0.44,"43,900",2.84,"491,989,664",1.46%
02/04/2024,65.4(1.71 %),"118,300",7.69,"146,300",9.48,"28,000",1.79,"491,941,158",1.47%
01/04/2024,64.3(-0.92 %),"25,300",1.62,"65,000",4.19,"39,700",2.57,"492,096,064",1.45%
29/03/2024,64.9(-0.61 %),"-9,000",-0.59,0,0,"9,000",0.59,"492,059,456",1.46%
28/03/2024,65.3(0.15 %),"-87,600",-5.72,"14,000",0.91,"101,600",6.64,"491,956,448",1.47%
27/03/2024,65.2(0.15 %),"-103,000",-6.7,0,0,"103,000",6.7,"491,871,456",1.48%
26/03/2024,65.1(0.00 %),"-55,200",-3.58,"44,800",2.92,"100,000",6.5,"491,317,308",1.53%
25/03/2024,65.1(-0.91 %),"85,400",5.59,"170,500",11.15,"85,100",5.56,"491,624,672",1.5%
22/03/2024,65.7(0.00 %),"-114,000",-7.46,"95,500",6.26,"209,500",13.72,"491,561,108",1.51%
