Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/07/2022,62.8(-1.26 %),"-50,000",-3.14,0,0,"50,000",3.14,"479,383,900",2.68%
14/07/2022,63.6(4.26 %),"50,000",3.18,"50,000",3.18,0,0,"479,376,500",2.68%
13/07/2022,61(-0.65 %),"-7,400",-0.45,0,0,"7,400",0.45,"479,421,100",2.68%
12/07/2022,61.4(3.89 %),"-5,400",-0.33,0,0,"5,400",0.33,"479,420,500",2.68%
11/07/2022,59.1(0.34 %),-600,-0.04,0,0,600,0.04,"479,332,700",2.69%
08/07/2022,58.9(-1.17 %),"157,400",-0.04,"283,900",0,"126,500",0.04,"479,125,300",0%
07/07/2022,59.6(0.51 %),100,0.01,100,0.01,0,0,"479,282,700",2.69%
06/07/2022,59.3(-4.35 %),"-24,100",-1.43,"275,900",16.36,"300,000",17.79,"479,232,800",2.7%
05/07/2022,62(-1.59 %),"-24,800",-1.54,"25,200",1.56,"50,000",3.1,"479,257,600",2.69%
04/07/2022,63(-0.32 %),"-1,100",-0.07,0,0,"1,100",0.07,"479,205,500",2.7%
01/07/2022,63.2(-5.67 %),-800,-0.05,"25,100",1.59,"25,900",1.64,"479,181,000",2.7%
30/06/2022,67(3.88 %),"74,200",4.97,"150,100",10.06,"75,900",5.09,"479,206,100",2.7%
29/06/2022,64.5(2.38 %),"50,200",3.24,"50,200",3.24,0,0,"479,355,900",2.69%
28/06/2022,63(1.45 %),"26,100",1.64,"26,400",1.66,300,0.02,"479,356,100",2.69%
27/06/2022,62.1(-0.32 %),"2,900",0.24,"52,900",3.36,"50,000",3.12,"479,382,500",2.68%
24/06/2022,62.3(-1.58 %),0,5.34,0,5.34,0,0,"479,435,400",2.68%
23/06/2022,63.3(2.10 %),"84,300",5.34,"84,300",5.34,0,0,"479,428,900",2.68%
22/06/2022,62(-2.52 %),"63,500",3.94,"70,000",4.34,"6,500",0.4,"479,513,200",2.67%
21/06/2022,63.6(-2.30 %),"50,000",3.18,"50,000",3.18,0,0,"479,583,200",2.66%
20/06/2022,65.1(-3.84 %),"50,000",3.3,"50,000",3.3,0,0,"479,633,100",2.66%
