Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/02/2025,16.85(-0.30 %),"-133,700",-2.25,"46,900",0.79,"180,600",3.05,0,0%
14/02/2025,16.9(0.00 %),"269,394",4.58,"277,798",4.72,"8,404",0.14,0,0%
13/02/2025,16.9(0.30 %),"1,037,702",17.51,"1,092,302",18.43,"54,600",0.92,0,0%
12/02/2025,16.85(-0.88 %),"478,228",8.08,"525,128",8.88,"46,900",0.79,0,0%
11/02/2025,17(1.49 %),"474,322",7.99,"794,022",13.43,"319,700",5.44,0,0%
10/02/2025,16.75(1.21 %),"-709,498",-11.74,"27,502",0.46,"737,000",12.2,0,0%
07/02/2025,16.55(0.00 %),"-589,700",-9.79,"378,600",6.29,"968,300",16.08,0,0%
06/02/2025,16.55(-0.30 %),"21,535",0.39,"811,585",13.61,"790,050",13.22,0,0%
05/02/2025,16.6(0.30 %),"1,526,998",25.32,"1,543,500",25.59,"16,502",0.27,0,0%
04/02/2025,16.55(2.48 %),"1,101,800",18.18,"1,600,700",26.3,"498,900",8.12,0,0%
03/02/2025,16.2(-1.52 %),"-510,900",-8.28,"300,200",4.89,"811,100",13.16,0,0%
24/01/2025,16.45(0.61 %),"525,500",8.62,"853,700",14.02,"328,200",5.39,0,0%
23/01/2025,16.35(1.55 %),"9,561",0.22,"535,700",8.74,"526,139",8.52,0,0%
22/01/2025,16.1(-0.62 %),"-571,000",-9.24,"33,100",0.54,"604,100",9.77,0,0%
21/01/2025,16.2(-1.22 %),"-210,402",-3.39,"1,398,500",22.79,"1,608,902",26.19,0,0%
20/01/2025,16.4(1.55 %),"973,429",15.92,"1,193,929",19.53,"220,500",3.6,0,0%
17/01/2025,16.15(0.62 %),"-238,800",-3.81,"316,200",5.1,"555,000",8.91,0,0%
16/01/2025,16.05(0.31 %),"-943,600",-15.15,"361,400",5.83,"1,305,000",20.98,0,0%
15/01/2025,16(0.63 %),"-427,092",-6.82,"242,508",3.88,"669,600",10.7,0,0%
14/01/2025,15.9(0.00 %),"-248,845",-3.96,"51,200",0.82,"300,045",4.77,0,0%
