Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/03/2022,40.5(1.50 %),"206,300",8.36,"220,800",8.94,"14,500",0.59,"4,529,184",29.71%
21/03/2022,39.9(1.01 %),"-1,600",-0.06,"32,600",1.3,"34,200",1.36,"4,705,784",29.7%
18/03/2022,39.5(-0.25 %),"52,100",2.08,"96,300",3.83,"44,200",1.75,"4,620,184",29.71%
17/03/2022,39.6(-0.50 %),"195,100",7.76,"229,300",9.12,"34,200",1.36,"4,685,384",29.7%
16/03/2022,39.75(-0.38 %),"-31,100",-1.24,0,0,"31,100",1.24,"4,797,084",29.7%
15/03/2022,39.9(1.79 %),"-102,700",-4.09,"14,900",0.59,"117,600",4.68,"4,755,593",29.7%
14/03/2022,39.2(1.29 %),"6,000",0.23,"48,400",1.88,"42,400",1.66,"4,736,493",29.7%
11/03/2022,38.65(-0.90 %),"13,200",0.51,"47,200",1.84,"34,000",1.33,"4,736,793",29.7%
10/03/2022,39(0.52 %),"50,700",2.01,"98,800",3.89,"48,100",1.88,"4,797,993",29.7%
09/03/2022,38.8(0.00 %),"36,800",1.44,"39,800",1.55,"3,000",0.12,"4,788,993",29.7%
08/03/2022,38.8(-0.51 %),"-90,300",-3.57,"46,500",1.82,"136,800",5.38,"2,660,093",29.83%
07/03/2022,39(-4.41 %),"-1,937,200",-76.14,"251,900",9.88,"2,189,100",86.02,"1,800,093",29.89%
04/03/2022,40.75(-1.81 %),"-925,100",-38.01,"1,800",0.07,"926,900",38.08,"1,984,843",29.87%
03/03/2022,41.5(0.00 %),"54,700",2.23,"151,900",6.3,"97,200",4.07,"1,610,043",29.9%
02/03/2022,41.45(-3.15 %),"-319,500",-13.49,"57,100",2.42,"376,600",15.9,"1,610,143",29.9%
01/03/2022,42.8(1.18 %),"926,400",39.55,"1,073,600",45.85,"147,200",6.29,"1,655,843",29.9%
28/02/2022,42.25(0.60 %),"1,060,300",44.75,"1,071,700",45.22,"11,400",0.47,"2,678,943",29.83%
25/02/2022,41.95(1.57 %),"478,200",20.14,"528,700",22.26,"50,500",2.12,"3,373,743",29.79%
24/02/2022,41.25(-3.17 %),"-45,600",-1.9,"412,800",17.19,"458,400",19.09,"3,841,543",29.76%
23/02/2022,42.6(2.65 %),"549,700",23.25,"601,600",25.47,"51,900",2.21,"4,163,943",29.74%
