Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/09/2022,26.85(-0.56 %),"137,926",3.73,"143,600",3.85,"5,674",0.12,"2,800",30%
12/09/2022,26.95(-0.19 %),"-207,952",2.68,"2,300",2.75,"210,252",0.08,"143,600",29.99%
09/09/2022,27(0.37 %),"99,100",2.68,"101,900",2.75,"2,800",0.08,"2,300",30%
08/09/2022,26.9(-1.47 %),"-140,000",-3.77,"3,600",0.1,"143,600",3.86,"101,900",29.99%
07/09/2022,27.3(-2.50 %),"-2,300",-0.06,0,0,"2,300",0.06,"3,600",30%
06/09/2022,28(0.00 %),"-92,400",-2.59,"109,500",3.07,"201,900",5.65,0,30%
05/09/2022,28(0.00 %),"138,600",3.88,"142,200",3.98,"3,600",0.1,"9,575",30%
31/08/2022,28(0.36 %),"-9,900",-0.28,100,0,"10,000",0.28,"142,275",29.99%
30/08/2022,27.9(0.72 %),"-5,500",-0.15,"4,000",0.11,"9,500",0.27,100,30%
29/08/2022,27.7(-2.46 %),"-142,200",-3.94,0,0,"142,200",3.94,"4,000",30%
26/08/2022,28.4(-1.39 %),"12,800",0.36,"12,900",0.37,100,0,0,30%
25/08/2022,28.8(2.49 %),"48,100",1.39,"398,896",11.49,"350,796",10.1,"12,920",30%
24/08/2022,28.1(0.36 %),0,0.16,0,0.52,0,0.36,"52,100",30%
23/08/2022,28(0.36 %),"5,700",0.16,"18,600",0.52,"12,900",0.36,0,30%
22/08/2022,27.9(-1.76 %),"-35,600",-0.99,"110,195",3.07,"145,795",4.07,"18,600",30%
19/08/2022,28.4(-1.05 %),"15,900",0.45,"15,900",0.45,0,0,"16,500",30%
18/08/2022,28.7(0.00 %),"17,900",0.51,"36,500",1.05,"18,600",0.53,"15,900",30%
17/08/2022,28.7(-0.69 %),"-16,000",-0.46,500,0.01,"16,500",0.47,"36,500",30%
16/08/2022,28.85(-0.52 %),"30,200",0.87,"46,100",1.33,"15,900",0.46,500,30%
15/08/2022,28.95(1.22 %),"-20,100",-0.58,"37,400",1.08,"57,500",1.66,"46,100",30%
