Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
28/08/2023,19(0.80 %),"11,600",0.25,"237,900",4.51,"226,300",4.26,"11,458,172",29.48%
25/08/2023,18.85(0.27 %),"-140,900",-2.61,"178,200",3.35,"319,100",5.96,"11,469,772",29.48%
24/08/2023,18.8(1.62 %),"319,200",6.15,"1,225,900",23.02,"906,700",16.87,"15,614,287",29.29%
23/08/2023,18.5(-0.27 %),"-231,300",-4.28,"41,900",0.78,"273,200",5.06,"15,933,487",29.28%
22/08/2023,18.55(0.27 %),"-26,600",-0.48,"122,600",2.26,"149,200",2.74,"17,431,887",29.21%
21/08/2023,18.5(2.21 %),"1,081,800",19.91,"1,281,300",23.56,"199,500",3.65,"18,615,387",29.15%
18/08/2023,18.1(-4.23 %),"2,295,300",41.92,"2,858,400",52.29,"563,100",10.37,"21,053,297",29.04%
17/08/2023,18.85(-1.31 %),"-295,800",-5.62,"25,600",0.49,"321,400",6.1,"25,920,192",28.82%
16/08/2023,19.1(0.53 %),"-81,500",-1.54,"22,500",0.43,"104,000",1.97,"25,624,392",28.84%
15/08/2023,19(1.60 %),"-105,100",-1.95,"277,800",5.21,"382,900",7.16,"26,385,992",28.8%
14/08/2023,18.65(-0.27 %),"128,700",2.41,"377,600",7.04,"248,900",4.63,"26,595,192",28.79%
11/08/2023,18.65(0.81 %),"-73,000",-1.34,"83,600",1.55,"156,600",2.89,"27,011,610",28.77%
10/08/2023,18.5(-1.86 %),"-408,600",-7.67,"33,500",0.62,"442,100",8.29,"26,938,610",28.78%
09/08/2023,18.85(-0.79 %),"-112,800",-2.14,"49,300",0.93,"162,100",3.07,"26,530,010",28.79%
08/08/2023,19(-1.55 %),"-43,500",-0.81,"186,100",3.58,"229,600",4.39,"26,417,210",28.8%
07/08/2023,19.3(1.85 %),"-1,301,800",-25.28,"382,700",7.39,"1,684,500",32.66,"26,373,710",28.8%
04/08/2023,18.95(2.71 %),"154,000",2.89,"349,300",6.52,"195,300",3.63,"25,071,910",28.86%
03/08/2023,18.45(-2.38 %),"-163,500",-3.06,"155,900",2.93,"319,400",5.99,"25,047,319",28.86%
02/08/2023,18.9(0.53 %),"-735,200",-13.82,"83,900",1.58,"819,100",15.4,"24,883,819",28.87%
01/08/2023,18.8(0.00 %),"4,200",0.1,"105,200",2,"101,000",1.91,"24,148,619",28.9%
