Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
08/02/2023,24.6(0.82 %),"28,900",0.71,"30,000",0.74,"1,100",0.03,"90,000",29.99%
07/02/2023,24.4(1.24 %),"-19,600",-0.48,600,0.01,"20,200",0.49,"30,000",30%
06/02/2023,24.1(0.42 %),"-40,000",-0.96,"50,000",1.21,"90,000",2.17,600,30%
03/02/2023,24(0.42 %),"-29,540",-0.71,460,0.01,"30,000",0.72,"50,000",30%
02/02/2023,23.9(0.84 %),-600,-0.01,0,0,600,0.01,460,30%
01/02/2023,23.7(-5.20 %),"-44,600",-1.06,"5,400",0.13,"50,000",1.19,0,30%
31/01/2023,25(4.60 %),"46,540",1.16,"47,000",1.18,460,0.01,"5,400",30%
30/01/2023,23.9(-2.45 %),"8,700",0.21,"558,700",13.35,"550,000",13.15,"47,000",30%
27/01/2023,24.5(2.08 %),"16,471",0.4,"21,871",0.54,"5,400",0.13,"8,700",30%
19/01/2023,24(1.69 %),"834,300",20.02,"881,300",21.15,"47,000",1.13,"21,871",30%
18/01/2023,23.6(2.61 %),"222,952",5.26,"231,652",5.47,"8,700",0.21,"881,300",29.94%
17/01/2023,23(4.55 %),"-15,371",-0.35,"6,500",0.15,"21,871",0.5,"231,652",29.99%
16/01/2023,22(-1.79 %),"-869,800",-19.14,"11,500",0.25,"881,300",19.39,"6,500",30%
13/01/2023,22.4(0.00 %),"-120,452",-2.7,"111,200",2.49,"231,652",5.19,"11,500",30%
12/01/2023,22.4(-0.44 %),"13,500",0.3,"20,000",0.45,"6,500",0.15,"111,200",29.99%
11/01/2023,22.45(-0.22 %),"-11,500",-0.26,0,0,"11,500",0.26,"20,000",30%
10/01/2023,22.5(0.00 %),"-75,910",-1.71,"35,290",0.79,"111,200",2.5,0,30%
09/01/2023,22.5(0.00 %),"-18,490",-0.42,"1,510",0.03,"20,000",0.45,"35,290",30%
06/01/2023,22.5(-0.44 %),"264,900",5.96,"264,900",5.96,0,0,"1,600",30%
05/01/2023,22.55(2.50 %),"-35,200",-0.79,0,0,"35,200",0.79,"264,900",29.98%
