Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/11/2024,15.6(-0.95 %),"-16,040",-0.25,0,0,"16,040",0.25,0,0%
14/11/2024,15.75(-2.48 %),"2,100",0.03,"3,600",0.06,"1,500",0.02,0,0%
13/11/2024,16.15(0.31 %),"2,960",0.05,"24,400",0.39,"21,440",0.34,"21,440",0%
12/11/2024,16.1(-0.62 %),"82,300",1.34,"82,300",1.34,0,0,"24,400",30%
11/11/2024,16.2(-2.70 %),"-2,200",-0.04,"1,400",0.02,"3,600",0.06,"82,300",30%
08/11/2024,16.65(-0.89 %),"27,500",0.47,"51,900",0.88,"24,400",0.41,"1,400",30%
07/11/2024,16.8(-0.88 %),"159,100",2.72,"241,300",4.11,"82,200",1.39,"51,993",30%
06/11/2024,16.95(2.42 %),0,0,0,0,0,0,"241,310",29.99%
05/11/2024,16.55(0.00 %),"-49,000",-0.81,"2,900",0.05,"51,900",0.86,"35,580",30%
04/11/2024,16.55(-2.93 %),"-235,400",-3.92,"5,900",0.1,"241,300",4.02,"2,941",30%
01/11/2024,17.05(-1.45 %),"-13,300",-0.23,"22,200",0.38,"35,500",0.61,"5,900",30%
31/10/2024,17.3(0.29 %),700,0.01,"3,600",0.06,"2,900",0.05,"22,210",30%
30/10/2024,17.25(0.88 %),"150,800",2.59,"156,700",2.69,"5,900",0.1,"3,700",30%
29/10/2024,17.1(-0.58 %),"840,500",14.53,"862,700",14.91,"22,200",0.38,"156,700",29.99%
28/10/2024,17.2(0.88 %),"118,700",2.03,"122,400",2.1,"3,700",0.06,"862,801",29.97%
25/10/2024,17.05(0.00 %),"1,577,600",27.08,"1,734,300",29.77,"156,700",2.69,"122,627",30%
24/10/2024,17.05(-3.40 %),"-862,800",-15.09,0,0,"862,800",15.09,"1,734,367",29.93%
23/10/2024,17.65(2.02 %),"154,000",2.68,"276,400",4.8,"122,400",2.11,0,30%
22/10/2024,17.3(-1.14 %),"-1,616,800",-28.25,"117,500",2.04,"1,734,300",30.29,"276,400",29.99%
21/10/2024,17.5(-1.69 %),"4,400",0.08,"4,400",0.08,0,0,"117,500",30%
