Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
11/10/2022,71(-4.05 %),"-10,035",-0.71,"370,408",26.3,"380,443",27.01,0,49%
10/10/2022,74(0.00 %),"-5,000",-0.37,"169,800",12.57,"174,800",12.94,"4,308",49%
07/10/2022,74(-3.27 %),0,0,"20,000",1.48,"20,000",1.48,0,49%
06/10/2022,76.5(-2.42 %),"-2,408",-0.18,"1,900",0.15,"4,308",0.33,0,49%
05/10/2022,78.4(1.16 %),"6,818",0.53,"6,818",0.53,0,0,"1,900",49%
04/10/2022,77.5(0.65 %),0,0,"26,000",2.02,"26,000",2.02,"6,818",49%
03/10/2022,77(-4.35 %),-700,-0.05,"1,022,900",78.76,"1,023,600",78.82,0,49%
30/09/2022,80.5(4.55 %),"2,082",0.17,"920,900",74.13,"918,818",73.96,"1,200",49%
29/09/2022,77(-1.28 %),"3,485",0.27,"3,485",0.27,0,0,"8,900",49%
28/09/2022,78(-3.11 %),"-1,200",-0.09,"317,700",24.78,"318,900",24.87,"3,485",49%
27/09/2022,80.5(-1.23 %),-600,-0.05,"158,300",12.74,"158,900",12.79,0,49%
26/09/2022,81.5(-1.09 %),"-3,485",-0.28,"260,740",21.25,"264,225",21.53,"8,300",49%
23/09/2022,82.4(-0.60 %),"4,023",0.33,"330,223",27.21,"326,200",26.88,0,49%
22/09/2022,82.9(0.73 %),"-8,240",-0.68,"20,060",1.66,"28,300",2.35,"4,023",49%
21/09/2022,82.3(-1.32 %),0,-0.33,0,116.87,0,117.2,60,49%
20/09/2022,83.4(0.36 %),"-4,015",-0.33,"1,401,308",116.87,"1,405,323",117.2,0,49%
19/09/2022,83.1(0.73 %),-60,-0,0,0,60,0,0,49%
16/09/2022,82.5(-1.43 %),340,0.03,340,0.03,0,0,0,49%
15/09/2022,83.7(-0.36 %),"6,840",0.01,"165,948",13.93,"159,108",13.92,0,49%
14/09/2022,84(-0.71 %),100,0.03,"165,800",16.65,"165,700",16.62,"6,848",49%
