Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
13/12/2024,149.5(-0.47 %),"-17,317",-2.64,"1,888,056",283.22,"1,905,373",285.85,0,0%
12/12/2024,150.2(-0.20 %),"-640,303",-96.21,"1,147,923",172.3,"1,788,226",268.51,0,0%
11/12/2024,150.5(0.67 %),"-200,947",-30.11,"1,068,228",161.2,"1,269,175",191.31,0,0%
10/12/2024,149.5(1.70 %),"694,914",102.96,"1,120,629",166,"425,715",63.04,0,0%
09/12/2024,147(-1.67 %),"-1,803,020",-265.15,"551,793",81.12,"2,354,813",346.27,0,0%
06/12/2024,149.5(0.67 %),"-786,762",-117.4,"1,458,696",217.8,"2,245,458",335.2,0,0%
05/12/2024,148.5(3.48 %),"555,003",81,"1,339,180",194.99,"784,177",113.98,0,0%
04/12/2024,143.5(-1.03 %),"-754,424",-109.63,"713,210",103.47,"1,467,634",213.1,0,0%
03/12/2024,145(1.97 %),"-445,139",-64.02,"1,202,091",172.82,"1,647,230",236.84,0,0%
02/12/2024,142.2(-0.77 %),"-1,164,090",-166.64,"1,884,440",270.87,"3,048,530",437.51,0,0%
29/11/2024,144.3(3.52 %),"1,646,316",233.83,"3,263,107",463.71,"1,616,791",229.88,0,0%
28/11/2024,139.4(0.36 %),"1,509,778",210.18,"2,110,380",293.85,"600,602",83.67,0,0%
27/11/2024,138.9(2.74 %),"4,244,403",587.2,"4,973,076",687.93,"728,673",100.73,0,0%
26/11/2024,135.2(0.97 %),"947,942",127.92,"1,429,716",192.69,"481,774",64.77,0,0%
25/11/2024,133.9(0.00 %),"288,216",38.54,"539,616",72.13,"251,400",33.59,0,0%
22/11/2024,133.9(0.68 %),"258,295",34.5,"488,838",65.3,"230,543",30.8,0,0%
21/11/2024,133(0.45 %),"-590,485",-77.59,"383,247",50.49,"973,732",128.08,0,0%
20/11/2024,132.4(1.85 %),"-2,247,158",-283.13,"1,698,602",222.59,"3,945,760",505.72,0,0%
19/11/2024,130(-2.99 %),"-1,698,909",-223.22,"1,347,815",176.51,"3,046,724",399.73,0,0%
18/11/2024,134(0.07 %),"-275,904",-36.77,"931,371",124.29,"1,207,275",161.06,0,0%
