Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
05/06/2023,66.5(0.91 %),"-1,458,900",-97.22,"60,500",4.03,"1,519,400",101.25,"943,121,797",54.87%
02/06/2023,65.9(-0.30 %),"-1,085,900",-71.65,"32,000",2.11,"1,117,900",73.76,"941,662,897",54.94%
01/06/2023,66.1(0.00 %),"-395,500",-26.18,"11,600",0.77,"407,100",26.95,"940,576,997",55%
31/05/2023,66.1(-0.60 %),"-679,400",-45.06,"24,900",1.65,"704,300",46.71,"941,343,911",54.96%
30/05/2023,66.5(-0.89 %),"-770,300",-51.45,"116,500",7.8,"886,800",59.25,"940,664,511",54.99%
29/05/2023,67.1(0.00 %),"-151,200",-10.16,"110,800",7.46,"262,000",17.62,"939,894,211",55.03%
26/05/2023,67.1(0.00 %),"-172,500",-11.64,"98,500",6.65,"271,000",18.29,"939,743,011",55.04%
25/05/2023,67.1(1.21 %),"-55,700",-3.74,"260,600",17.44,"316,300",21.17,"939,570,511",55.04%
24/05/2023,66.3(-1.04 %),"-1,429,100",-95.17,"121,500",8.09,"1,550,600",103.25,"939,514,811",55.05%
23/05/2023,67(-1.76 %),"-1,865,500",-126.28,"89,900",6.08,"1,955,400",132.36,"938,085,711",55.11%
22/05/2023,68.2(-0.58 %),"-1,155,300",-79.15,"26,800",1.84,"1,182,100",80.99,"936,220,211",55.2%
19/05/2023,68.6(-0.87 %),"-629,700",-43.34,"20,500",1.41,"650,200",44.75,"935,064,911",55.26%
18/05/2023,69.2(0.29 %),"-1,120,600",-76.95,"307,200",21.35,"1,427,800",98.3,"934,435,211",55.29%
17/05/2023,69(-1.00 %),"-1,229,200",-84.87,"302,800",20.92,"1,532,000",105.79,"933,314,611",55.34%
16/05/2023,69.7(1.01 %),"-577,400",-39.85,"123,300",8.54,"700,700",48.39,"932,085,411",55.4%
15/05/2023,69(-0.86 %),"-767,700",-53.22,"161,400",11.19,"929,100",64.41,"931,508,011",55.43%
12/05/2023,69.6(-0.57 %),"-496,500",-34.58,"293,800",20.46,"790,300",55.04,"930,740,311",55.47%
11/05/2023,70(-0.71 %),"-123,800",-8.69,"88,900",6.24,"212,700",14.93,"930,881,231",55.46%
10/05/2023,70.5(-0.28 %),"170,100",12.05,"323,000",22.88,"152,900",10.83,"930,850,334",55.46%
09/05/2023,70.7(0.43 %),"469,100",33.2,"594,900",42.1,"125,800",8.9,"931,020,434",55.45%
