Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
20/12/2021,85.7(0.00 %),"391,400",33.63,"785,300",67.45,"393,900",33.82,"949,764,331",54.56%
17/12/2021,85.7(-1.04 %),"-549,600",-46.82,"1,070,300",92.28,"1,619,900",139.09,"950,155,731",54.54%
16/12/2021,86.6(0.35 %),"727,100",62.94,"880,500",76.16,"153,400",13.23,"949,606,131",54.56%
15/12/2021,86.3(0.00 %),"306,300",26.49,"469,100",40.56,"162,800",14.07,"950,333,231",54.53%
14/12/2021,86.3(-0.12 %),"81,500",7.11,"759,400",65.73,"677,900",58.62,"950,639,531",54.51%
13/12/2021,86.4(0.12 %),"360,300",31.16,"480,600",41.55,"120,300",10.4,"950,721,031",54.51%
10/12/2021,86.3(-0.80 %),"-417,500",-35.99,"95,600",8.26,"513,100",44.24,"951,081,331",54.49%
09/12/2021,87(1.16 %),"167,100",14.49,"912,400",78.71,"745,300",64.22,"950,663,831",0%
08/12/2021,86(-0.58 %),"-278,200",-23.94,"108,900",9.37,"387,100",33.31,"950,830,931",54.5%
07/12/2021,86.5(1.41 %),"-91,100",-7.79,"347,600",29.88,"438,700",37.67,"950,552,731",54.52%
06/12/2021,85.3(-0.58 %),"883,400",76.13,"1,060,200",91.31,"176,800",15.19,"950,461,631",54.52%
03/12/2021,85.8(-1.83 %),"-61,700",-5.3,"369,400",32.32,"431,100",37.61,"951,345,031",54.48%
02/12/2021,87.4(-0.11 %),"254,500",22.32,"963,700",84.45,"709,200",62.13,"951,283,331",0%
01/12/2021,87.5(-0.11 %),"-11,300",-0.82,"1,213,500",106.67,"1,224,800",107.49,0,0%
30/11/2021,87.6(0.11 %),"111,100",9.91,"1,083,500",95.56,"972,400",85.65,"947,220,471",0%
29/11/2021,87.5(-0.91 %),"219,900",20.61,"563,400",47.61,"343,500",26.99,"947,111,671",0%
26/11/2021,88.3(0.91 %),"570,400",50.26,"795,500",70.08,"225,100",19.82,"947,331,571",0%
25/11/2021,87.5(0.00 %),"-64,900",-5.68,"271,700",23.76,"336,600",29.44,"947,901,971",0%
24/11/2021,87.5(1.39 %),"293,200",25.54,"520,700",45.35,"227,500",19.81,"947,837,071",54.65%
23/11/2021,86.3(0.12 %),"-846,271",-73,"473,100",40.84,"1,319,371",113.85,"948,370,842",0%
