Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
17/02/2025,60(-0.50 %),"-1,560,065",-93.89,"297,800",17.93,"1,857,865",111.82,0,0%
14/02/2025,60.3(-0.66 %),"-4,433,074",-268.25,"288,800",17.48,"4,721,874",285.73,0,0%
13/02/2025,60.7(-0.49 %),"-1,048,976",-63.52,"422,708",25.61,"1,471,684",89.13,0,0%
12/02/2025,61(0.99 %),"694,935",42.18,"1,227,180",74.49,"532,245",32.31,0,0%
11/02/2025,60.4(-0.33 %),"-1,578,076",-95.15,"105,850",6.39,"1,683,926",101.54,0,0%
10/02/2025,60.6(-0.33 %),"-321,716",-19.52,"86,284",5.24,"408,000",24.76,0,0%
07/02/2025,60.8(0.16 %),"91,025",5.65,"657,755",40.1,"566,730",34.45,0,0%
06/02/2025,60.7(-1.30 %),"-923,645",-56.16,"415,120",25.25,"1,338,765",81.42,0,0%
05/02/2025,61.5(2.16 %),"18,099",1.16,"1,189,799",72.54,"1,171,700",71.39,0,0%
04/02/2025,60.2(-0.50 %),"-4,230,156",-255.02,"430,220",25.95,"4,660,376",280.97,0,0%
03/02/2025,60.6(-2.57 %),"-5,002,601",-304.22,"368,800",22.42,"5,371,401",326.64,0,0%
24/01/2025,62.2(0.32 %),"86,220",5.43,"463,400",28.87,"377,180",23.44,0,0%
23/01/2025,62(0.65 %),"-47,898",-2.96,"198,900",12.34,"246,798",15.3,0,0%
22/01/2025,61.6(-0.32 %),"323,280",20.02,"593,780",36.76,"270,500",16.74,0,0%
21/01/2025,61.8(-0.16 %),"-9,661",-0.58,"483,605",29.92,"493,266",30.5,0,0%
20/01/2025,61.9(-0.16 %),"-581,120",-35.93,"98,175",6.08,"679,295",42.01,0,0%
17/01/2025,62(0.16 %),"28,800",1.79,"168,100",10.44,"139,300",8.65,0,0%
16/01/2025,61.9(0.32 %),"-85,747",-5.3,"279,330",17.39,"365,077",22.69,0,0%
15/01/2025,61.7(0.16 %),685,0.04,"54,800",3.4,"54,115",3.36,0,0%
14/01/2025,61.6(0.33 %),"-36,144",-2.22,"227,514",13.99,"263,658",16.21,0,0%
