Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
06/05/2021,89.6(-2.61 %),"-317,230",-287.33,"75,350",68.12,"392,580",355.45,"933,750,995",55.32%
05/05/2021,92(0.44 %),"-701,200",-64.6,"1,024,500",94.49,"1,725,700",159.09,"932,016,405",55.4%
04/05/2021,91.6(-2.03 %),"-510,800",-46.63,"1,104,000",101.71,"1,614,800",148.35,"931,315,205",55.44%
29/04/2021,93.5(-0.21 %),"-2,335,200",-216.09,"1,033,600",96.39,"3,368,800",312.48,"931,081,043",55.45%
28/04/2021,93.7(-2.09 %),"-728,600",-68.74,"1,540,600",145.73,"2,269,200",214.47,"928,745,843",55.56%
27/04/2021,95.7(-0.31 %),"-5,420",-4.97,"301,840",288.38,"307,260",293.35,"929,972,231",55.5%
26/04/2021,96(-3.52 %),"-41,451",-40.27,"262,680",254.5,"304,131",294.77,"929,486,814",55.53%
23/04/2021,99.5(1.53 %),"985,100",96.54,"1,655,700",162.39,"670,600",65.85,"927,548,529",55.62%
22/04/2021,98(-1.31 %),"233,700",-12.12,"1,592,900",114.58,"1,359,200",126.71,"928,533,629",55.57%
20/04/2021,99.3(3.33 %),"-131,063",-129.7,"139,580",137.31,"270,643",267.01,"926,035,865",55.69%
19/04/2021,96.1(-0.83 %),"-2,740,660",-262.57,"900,400",86.36,"3,641,060",348.93,"927,456,691",55.62%
16/04/2021,96.9(-2.22 %),"-152,740",-148.72,"10,440",10.2,"163,180",158.92,"925,145,965",55.73%
15/04/2021,99.1(-0.20 %),"-16,280",-16.21,"118,020",117.46,"134,300",133.67,"924,195,365",55.78%
14/04/2021,99.3(-0.70 %),"-166,370",-165.06,"66,640",66.18,"233,010",231.23,"923,220,265",55.83%
13/04/2021,100(0.00 %),"-7,370",-7.19,"161,850",162.9,"169,220",170.08,"922,449,365",55.86%
12/04/2021,100(0.20 %),"-550,800",-55.09,"1,330,000",132.84,"1,880,800",187.93,"921,288,431",55.92%
09/04/2021,99.8(-0.10 %),"-9,730",-9.78,"82,790",82.46,"92,520",92.24,"921,743,965",55.9%
08/04/2021,99.9(-0.20 %),"-302,800",-30.27,"1,051,800",104.97,"1,354,600",135.24,"920,640,331",55.95%
07/04/2021,100.1(-1.38 %),"-90,410",-90.71,"73,080",73.45,"163,490",164.16,"922,188,107",55.88%
06/04/2021,101.5(-1.07 %),"-499,800",-50.57,"373,400",38.02,"873,200",88.59,"919,433,431",56.01%
