Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
25/10/2023,69(-1.85 %),"-335,600",-23.59,"94,300",6.63,"429,900",30.22,"937,516,984",55.14%
24/10/2023,70.3(0.14 %),"-448,600",-31.57,"88,300",6.22,"536,900",37.79,"937,199,425",55.16%
23/10/2023,70.2(-2.90 %),"-1,010,200",-71.18,"237,700",16.75,"1,247,900",87.93,"936,750,825",55.18%
20/10/2023,72.3(1.26 %),"285,500",20.83,"1,139,900",81.45,"854,400",60.62,"935,306,505",55.25%
19/10/2023,71.4(-3.38 %),"-703,200",-50.74,"978,900",70.2,"1,682,100",120.94,"935,489,314",55.24%
18/10/2023,73.9(-1.20 %),"-344,700",-25.25,"612,400",45.13,"957,100",70.38,"936,167,758",55.21%
17/10/2023,74.8(-0.53 %),"97,700",7.45,"398,100",30.07,"300,400",22.62,"936,674,899",55.18%
16/10/2023,75.2(-0.79 %),"198,000",14.88,"303,300",22.8,"105,300",7.92,"936,878,729",55.17%
13/10/2023,75.8(0.40 %),"-66,900",-5.06,"127,400",9.65,"194,300",14.71,"936,826,879",55.17%
12/10/2023,75.5(1.48 %),"-206,800",-15.5,"148,400",11.2,"355,200",26.7,"936,717,265",55.18%
11/10/2023,74.4(0.00 %),"-85,100",-6.31,"151,900",11.3,"237,000",17.61,"936,710,338",55.18%
10/10/2023,74.4(0.95 %),"-118,900",-8.86,"36,200",2.69,"155,100",11.56,"936,618,932",55.18%
09/10/2023,73.7(-0.67 %),"-221,800",-16.39,"21,500",1.59,"243,300",17.98,"935,864,587",55.22%
06/10/2023,74.2(2.06 %),"635,500",46.88,"657,000",48.46,"21,500",1.58,"935,642,787",55.23%
05/10/2023,72.7(-2.28 %),"-608,900",-44.81,"201,000",14.71,"809,900",59.52,"936,278,287",55.2%
04/10/2023,74.4(0.54 %),"246,000",18.27,"464,800",34.48,"218,800",16.21,"936,377,840",55.2%
03/10/2023,74(-2.12 %),"123,200",9.11,"322,800",23.96,"199,600",14.85,"936,623,840",55.18%
02/10/2023,75.6(1.89 %),"378,400",28.49,"490,900",36.89,"112,500",8.4,"936,501,090",55.19%
29/09/2023,74.2(-0.80 %),"-84,100",-6.08,"361,500",27.26,"445,600",33.34,"936,572,604",55.19%
28/09/2023,74.8(-2.35 %),"-114,800",-8.52,"304,600",23.03,"419,400",31.55,"935,625,362",55.23%
