Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
01/02/2021,102.7(-0.10 %),"84,160",87.51,"224,770",233.3,"140,610",145.78,"883,610,765",57.72%
29/01/2021,102.8(6.97 %),"320,700",32.15,"1,245,900",124.98,"925,200",92.83,"884,337,468",57.69%
28/01/2021,96.1(-6.97 %),"-175,300",-17.42,"886,900",86.34,"1,062,200",103.76,"884,658,168",57.67%
27/01/2021,103.3(-3.19 %),"-94,870",-98.96,"56,580",59.53,"151,450",158.49,"882,934,879",57.75%
26/01/2021,106.7(-1.39 %),"-807,600",-85.89,"339,400",36.33,"1,147,000",122.22,"883,534,168",57.72%
25/01/2021,108.2(-0.46 %),"-1,067,700",-115.96,"356,700",38.78,"1,424,400",154.75,"882,726,568",57.76%
22/01/2021,108.7(-1.45 %),"-98,150",-107.35,"69,960",76.62,"168,110",183.96,"881,670,741",57.81%
21/01/2021,110.3(1.19 %),"77,500",8.38,"586,800",64.36,"509,300",55.97,"880,677,368",57.86%
20/01/2021,109(1.21 %),"939,400",101.63,"1,647,300",178.12,"707,900",76.49,"880,754,868",57.86%
19/01/2021,107.7(-4.94 %),"-54,000",-5.6,"1,126,772",126.59,"1,180,772",132.19,"881,694,268",57.81%
18/01/2021,113.3(-0.53 %),"-31,960",-36.54,"35,780",40.97,"67,740",77.51,"881,237,935",57.83%
15/01/2021,113.9(0.71 %),"-103,700",-11.84,"314,200",35.64,"417,900",47.48,"881,320,668",57.83%
14/01/2021,113.1(-1.22 %),"-1,045,600",-118.39,"505,400",57.26,"1,551,000",175.64,"881,216,968",57.84%
13/01/2021,114.5(-1.55 %),"250,900",29.22,"534,000",62.01,"283,100",32.79,"880,171,368",57.89%
12/01/2021,116.3(0.35 %),"16,710",19.45,"59,210",68.86,"42,500",49.41,"881,267,456",57.83%
11/01/2021,115.9(3.48 %),"162,700",18.55,"642,900",73.65,"480,200",55.1,"880,589,368",57.87%
08/01/2021,112(1.45 %),"-15,670",-17.49,"66,220",74.13,"81,890",91.63,"881,132,186",57.84%
07/01/2021,110.4(0.55 %),"-27,110",-29.87,"44,250",48.79,"71,360",78.66,"880,875,686",57.85%
06/01/2021,109.8(-0.90 %),"155,400",17.24,"605,400",67.14,"450,000",49.9,"880,324,268",57.88%
05/01/2021,110.8(1.37 %),"492,000",54.31,"1,134,200",124.8,"642,200",70.48,"880,479,668",57.87%
