Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
15/11/2024,63.7(-2.00 %),"-1,610,729",-103.46,"178,248",11.46,"1,788,977",114.92,0,0%
14/11/2024,65(0.00 %),"-8,088",-0.52,"547,100",35.47,"555,188",35.99,0,0%
13/11/2024,65(0.15 %),"510,510",33.24,"1,304,400",84.87,"793,890",51.63,"1,007,870,151",0%
12/11/2024,64.9(-0.46 %),"-500,100",-32.57,"156,200",10.18,"656,300",42.75,"1,008,380,661",51.75%
11/11/2024,65.2(-0.76 %),"-496,200",-32.32,"211,900",13.81,"708,100",46.13,"1,008,214,713",51.76%
08/11/2024,65.7(-0.30 %),"-38,700",-2.54,"283,300",18.69,"322,000",21.23,"1,007,958,177",51.77%
07/11/2024,65.9(0.15 %),"-132,400",-8.71,"336,000",22.12,"468,400",30.83,"1,007,868,828",51.78%
06/11/2024,65.8(0.46 %),0,0,0,0,0,0,"1,008,089,826",51.77%
05/11/2024,65.5(-0.15 %),"6,300",0.42,"121,200",7.96,"114,900",7.54,"1,007,722,986",51.78%
04/11/2024,65.6(-0.30 %),"186,600",12.43,"651,200",43.03,"464,600",30.6,"1,007,575,463",51.79%
01/11/2024,65.8(-0.45 %),"268,400",17.75,"537,100",35.45,"268,700",17.71,"1,006,984,242",51.82%
31/10/2024,66.1(-0.30 %),"176,900",11.63,"1,419,300",93.42,"1,242,400",81.8,"1,006,505,355",51.84%
30/10/2024,66.3(-1.04 %),"-652,300",-43.5,"363,700",24.32,"1,016,000",67.82,"1,007,365,156",51.8%
29/10/2024,67(-0.30 %),"-100,800",-6.75,"458,700",30.76,"559,500",37.5,"1,006,947,434",51.82%
28/10/2024,67.2(-1.18 %),"-567,000",-37.97,"214,500",14.48,"781,500",52.45,"1,006,802,643",51.83%
25/10/2024,68(-0.58 %),"457,400",31.19,"1,060,900",72.35,"603,500",41.16,"1,006,431,216",51.84%
24/10/2024,68.4(1.63 %),"999,200",68.47,"1,585,300",108.63,"586,100",40.16,"1,007,121,024",51.81%
23/10/2024,67.3(0.00 %),"122,000",8.24,"493,000",33.22,"371,000",24.99,"1,008,473,165",51.75%
22/10/2024,67.3(0.00 %),"489,700",33.03,"722,700",48.74,"233,000",15.71,"1,008,621,265",51.74%
21/10/2024,67.3(-0.15 %),"-100,000",-6.72,"244,900",16.57,"344,900",23.29,"1,009,132,265",51.72%
