Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
25/10/2021,90.1(-0.44 %),"-50,500",-4.6,"1,946,600",175.5,"1,997,100",180.1,"943,405,838",0%
22/10/2021,90.5(1.57 %),"1,853,100",166.74,"3,234,600",291.17,"1,381,500",124.43,"943,355,338",0%
21/10/2021,89.1(-1.00 %),"1,163,300",104.49,"2,862,900",257.41,"1,699,600",152.91,"945,208,438",0%
20/10/2021,90(-0.33 %),"706,300",63.59,"3,789,524",341.93,"3,083,224",278.34,"945,665,438",0%
19/10/2021,90.3(0.56 %),"236,646",21.28,"4,358,800",392.73,"4,122,154",371.45,"946,371,738",0%
18/10/2021,89.8(-0.22 %),"-132,900",-11.92,"1,313,892",117.81,"1,446,792",129.74,"946,608,384",0%
15/10/2021,90(0.00 %),"573,100",51.67,"1,952,000",176.2,"1,378,900",124.53,"946,475,484",0%
14/10/2021,90(-0.11 %),"-77,900",-7,"685,100",61.63,"763,000",68.64,"947,048,584",0%
13/10/2021,90.1(-0.33 %),"-729,300",-65.95,"869,600",78.96,"1,598,900",144.92,"946,970,684",0%
12/10/2021,90.4(0.44 %),"-553,100",-50.05,"636,400",57.65,"1,189,500",107.7,"946,241,384",0%
11/10/2021,90(0.45 %),"-593,700",-42.11,"505,600",43.94,"1,099,300",86.05,"945,688,284",0%
08/10/2021,89.6(0.90 %),"-634,600",-56.58,"514,400",45.77,"1,149,000",102.35,"945,094,584",0%
07/10/2021,88.8(-0.56 %),"-187,600",-16.71,"861,700",76.67,"1,049,300",93.38,"944,459,984",0%
06/10/2021,89.3(-0.33 %),"-102,800",-9.21,"556,500",49.76,"659,300",58.97,"944,272,384",0%
05/10/2021,89.6(-0.67 %),"239,700",21.49,"640,300",57.5,"400,600",36.01,"944,169,584",54.82%
04/10/2021,90.2(0.45 %),"-218,700",-19.91,"650,500",58.88,"869,200",78.79,"944,409,284",54.81%
01/10/2021,89.8(0.22 %),"599,600",53.57,"3,693,955",318.33,"3,094,355",264.76,"944,190,584",54.82%
30/09/2021,89.6(0.00 %),"914,300",82.27,"2,212,200",199.4,"1,297,900",117.13,"940,435,888",55%
29/09/2021,89.6(0.34 %),"701,100",62.53,"1,043,600",93.3,"342,500",30.77,"941,350,188",54.96%
28/09/2021,89.3(0.56 %),"984,120",87.55,"1,646,200",146.32,"662,080",58.77,"942,051,288",54.92%
