Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/11/2023,69.4(-0.14 %),"-240,300",-16.66,"166,600",11.6,"406,900",28.26,"943,639,193",54.85%
21/11/2023,69.5(0.29 %),"-1,694,000",-117.29,"173,300",11.97,"1,867,300",129.26,"943,142,725",54.87%
20/11/2023,69.3(-1.00 %),"-516,900",-35.82,"146,100",10.17,"663,000",45.99,"942,965,915",54.88%
17/11/2023,70(-0.43 %),"-140,200",-9.8,"209,900",14.73,"350,100",24.53,"941,924,361",54.93%
16/11/2023,70.3(-0.57 %),0,0,0,0,0,0,"939,079,476",55.07%
15/11/2023,70.7(2.61 %),"530,600",37.9,"1,642,200",117.04,"1,111,600",79.14,"939,079,476",55.07%
14/11/2023,68.9(0.29 %),"-1,960,857",-134.72,"221,918",15.19,"2,182,775",149.91,"939,610,076",55.04%
13/11/2023,68.7(-1.29 %),"-299,600",-20.79,"84,700",5.87,"384,300",26.65,"939,327,029",55.06%
10/11/2023,69.6(-1.56 %),"-653,100",-45.83,"591,200",41.48,"1,244,300",87.31,"937,349,619",55.15%
09/11/2023,70.7(-0.98 %),"-1,430,200",-102.15,"656,900",46.93,"2,087,100",149.07,"936,830,419",55.17%
08/11/2023,71.4(0.85 %),"-513,500",-36.31,"575,900",40.82,"1,089,400",77.13,"936,908,243",55.17%
07/11/2023,70.8(-0.28 %),"-213,400",-15.03,"267,600",18.78,"481,000",33.81,"936,871,007",55.17%
06/11/2023,71(1.43 %),"-169,300",-11.94,"421,700",29.91,"591,000",41.85,"936,657,607",55.18%
03/11/2023,70(-1.27 %),"-158,800",-11.13,"540,100",37.89,"698,900",49.01,"936,488,307",55.19%
02/11/2023,70.9(0.71 %),"-270,700",-18.96,"762,800",53.77,"1,033,500",72.73,"936,329,507",55.2%
01/11/2023,70.4(3.53 %),"735,500",51.22,"1,128,500",78.47,"393,000",27.25,"936,058,807",55.21%
31/10/2023,68(0.59 %),"328,200",22.64,"916,900",62.88,"588,700",40.24,"936,997,107",55.17%
30/10/2023,67.6(-0.59 %),"129,100",8.76,"319,300",21.65,"190,200",12.89,"937,316,416",55.15%
27/10/2023,68(1.49 %),"-12,300",-0.72,"582,200",39.2,"594,500",39.92,"937,200,806",55.16%
26/10/2023,67(-2.90 %),"1,409,400",94.35,"1,834,300",122.83,"424,900",28.48,"937,353,236",55.15%
