Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
22/02/2022,29.55(-0.17 %),"-130,800",-3.81,"77,800",2.29,"208,600",6.09,"96,621,429",16.73%
21/02/2022,29.6(0.34 %),"34,200",1.03,"216,700",6.37,"182,500",5.34,"96,631,629",16.73%
18/02/2022,29.5(-1.01 %),"95,500",2.81,"163,100",4.79,"67,600",1.98,"96,715,129",16.73%
17/02/2022,29.75(1.54 %),"16,800",0.48,"165,000",4.88,"148,200",4.4,"95,589,442",16.78%
16/02/2022,29.25(-0.85 %),"-1,170,600",-34.27,"118,100",3.47,"1,288,700",37.74,"93,981,442",16.86%
15/02/2022,29.5(1.03 %),"-1,454,500",-42.46,"290,500",8.51,"1,745,000",50.97,"87,675,117",17.18%
14/02/2022,29.2(-6.41 %),"-5,394,400",-161.49,"1,030,200",30.78,"6,424,600",192.27,"86,603,117",17.23%
11/02/2022,31.2(-0.95 %),"-1,188,800",-37.23,"173,700",5.45,"1,362,500",42.68,"87,437,817",17.19%
10/02/2022,31.5(-0.32 %),"1,017,000",31.9,"1,196,500",37.53,"179,500",5.63,"86,504,917",17.23%
09/02/2022,31.6(0.64 %),"-734,300",-23.54,"472,300",15.02,"1,206,600",38.56,"87,536,117",17.18%
08/02/2022,31.4(0.96 %),"227,500",7.14,"517,800",16.24,"290,300",9.1,"87,704,817",17.17%
07/02/2022,31.1(0.65 %),"866,400",27.3,"1,182,500",37.27,"316,100",9.97,"88,047,217",17.16%
28/01/2022,30.9(0.32 %),"518,000",16.07,"693,400",21.51,"175,400",5.44,"88,992,417",17.11%
27/01/2022,30.8(0.33 %),"98,600",3.06,"683,700",21.25,"585,100",18.19,"89,037,917",17.11%
26/01/2022,30.7(1.99 %),"-128,900",-4.76,"539,000",14.77,"667,900",19.53,"89,262,413",17.1%
25/01/2022,30.05(3.62 %),"496,100",14.63,"645,200",19.02,"149,100",4.39,"85,329,513",17.25%
24/01/2022,29(-0.68 %),"412,000",12.06,"570,000",16.7,"158,000",4.64,"85,838,513",17.22%
21/01/2022,29.2(1.04 %),"-82,500",-2.39,"53,700",1.58,"136,200",3.97,"86,248,688",17.2%
20/01/2022,29.1(0.34 %),"894,000",25.81,"1,053,900",30.42,"159,900",4.61,"85,643,163",17.23%
19/01/2022,28.75(-2.87 %),"-527,900",-15.39,"194,200",5.66,"722,100",21.05,"86,632,513",17.18%
