Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
18/10/2024,27(1.50 %),"-536,600",-14.4,"898,100",24.14,"1,434,700",38.54,"54,100,521",18.15%
17/10/2024,26.6(-1.66 %),"-4,566,500",-122.21,"98,600",2.63,"4,665,100",124.84,"52,610,721",18.2%
16/10/2024,27.05(-0.37 %),"-2,310,700",-62.16,"77,200",2.07,"2,387,900",64.23,"52,019,621",18.22%
15/10/2024,27.15(0.56 %),"-607,900",-16.45,"81,800",2.22,"689,700",18.66,"51,884,971",18.23%
14/10/2024,27(-1.28 %),"-185,300",-5.05,"26,600",0.73,"211,900",5.78,"50,038,074",18.29%
11/10/2024,27.35(-0.36 %),"-1,422,300",-38.76,"506,400",13.8,"1,928,700",52.56,"48,854,467",18.33%
10/10/2024,27.45(1.67 %),"44,400",1.17,"1,128,700",30.85,"1,084,300",29.68,"45,042,567",18.46%
09/10/2024,27(-0.74 %),"-3,727,600",-100.78,"664,700",17.96,"4,392,300",118.74,"44,423,567",18.48%
08/10/2024,27.2(1.30 %),"-1,267,700",-34.27,"541,000",14.69,"1,808,700",48.95,"41,286,265",18.59%
07/10/2024,26.85(-1.65 %),"-3,258,700",-87.67,"543,300",14.63,"3,802,000",102.3,"39,633,365",18.65%
04/10/2024,27.3(-1.27 %),"-1,823,100",-50.06,"370,800",10.18,"2,193,900",60.25,"39,102,207",18.66%
03/10/2024,27.65(0.36 %),"-684,400",-18.89,"390,100",10.8,"1,074,500",29.69,"37,175,057",18.73%
02/10/2024,27.55(-1.61 %),"-2,226,500",-61.6,"71,500",1.97,"2,298,000",63.57,"33,595,679",18.85%
01/10/2024,28(-0.71 %),"-3,376,000",-94.51,"593,400",16.62,"3,969,400",111.13,"32,931,904",18.88%
30/09/2024,28.2(-0.35 %),"-587,600",-16.46,"116,600",3.26,"704,200",19.72,"32,318,798",18.9%
27/09/2024,28.3(0.00 %),"-44,300",-1.22,"1,162,300",32.94,"1,206,600",34.16,"30,485,073",18.96%
26/09/2024,28.3(3.85 %),"3,790,600",105.13,"5,740,900",159.79,"1,950,300",54.66,"30,753,267",18.95%
25/09/2024,27.25(0.93 %),"-103,800",-2.77,"745,200",20.24,"849,000",23.01,"34,707,417",18.81%
24/09/2024,27(0.00 %),"-1,207,400",-32.57,"474,100",12.74,"1,681,500",45.31,"34,766,402",18.81%
23/09/2024,27(-0.18 %),"-13,700",-0.36,"625,100",16.86,"638,800",17.22,"34,484,002",18.82%
