Ngày,Thay đổi,Giao dịch ròng - Khối lượng,Giao dịch ròng - Giá trị (tỷ VNĐ),Mua - Khối lượng,Mua - Giá trị (tỷ VNĐ),Bán - Khối lượng,Bán - Giá trị (tỷ VNĐ),Room còn lại,Đang sở hữu
21/03/2024,23.9(5.75 %),"-690,100",-16.08,"740,300",17.04,"1,430,400",33.11,"10,490,763",22.7%
20/03/2024,22.6(1.12 %),"25,300",0.64,"1,113,100",24.75,"1,087,800",24.11,"9,800,663",22.73%
19/03/2024,22.35(0.22 %),"-1,713,200",-37.07,"1,561,400",34.5,"3,274,600",71.57,"7,852,202",19.73%
18/03/2024,22.3(-3.04 %),"-1,031,500",-23.33,"362,400",8.2,"1,393,900",31.53,"8,073,847",19.72%
15/03/2024,23(0.22 %),"-919,600",-21.01,"463,100",10.6,"1,382,700",31.61,"7,081,263",22.84%
14/03/2024,22.95(-0.65 %),"-963,100",-22.09,"138,600",3.18,"1,101,700",25.27,"6,161,663",22.87%
13/03/2024,23.1(0.65 %),"-1,024,300",-23.3,"447,400",10.2,"1,471,700",33.51,"5,198,563",19.82%
12/03/2024,22.95(-0.65 %),"430,400",9.94,"1,696,300",38.63,"1,265,900",28.69,"5,364,863",19.82%
11/03/2024,23.1(0.43 %),"1,662,200",38.21,"1,943,300",44.65,"281,100",6.44,"5,772,329",22.89%
08/03/2024,23(-0.65 %),"427,275",9.72,"834,615",19.07,"407,340",9.35,"7,434,529",22.82%
07/03/2024,23.15(-1.28 %),"54,800",1.27,"408,700",9.47,"353,900",8.2,"7,861,804",22.81%
06/03/2024,23.35(-0.64 %),"-193,200",-4.5,"186,700",4.36,"379,900",8.86,"7,916,604",22.81%
05/03/2024,23.5(0.86 %),"1,239,263",28.99,"1,992,100",46.37,"752,837",17.39,"8,110,701",19.72%
04/03/2024,23.3(0.00 %),"508,200",11.82,"1,038,100",24.1,"529,900",12.28,"8,962,667",22.76%
01/03/2024,23.3(0.00 %),"109,400",2.59,"904,800",20.99,"795,400",18.4,"9,470,867",22.74%
29/02/2024,23.3(0.43 %),"552,990",12.87,"1,254,200",29.16,"701,210",16.29,"10,375,667",19.64%
28/02/2024,23.2(2.20 %),"188,676",4.34,"578,100",13.28,"389,424",8.94,"9,550,717",22.74%
27/02/2024,22.7(0.00 %),"-279,500",-6.33,"774,700",17.62,"1,054,200",23.94,"9,739,393",22.73%
26/02/2024,22.7(0.89 %),"202,700",4.59,"468,800",10.61,"266,100",6.03,"8,000,212",19.72%
23/02/2024,22.5(-1.75 %),"-2,202,055",-50.25,"1,598,800",36.56,"3,800,855",86.81,"9,662,593",22.74%
